ATC_CODE,ATC_Level_1,ATC_Level_2,ATC_Level_3,ATC_Level_4,ATC_Level_5
J05AF02,J,J05,J05A,J05AF,J05AF02
J05AF03,J,J05,J05A,J05AF,J05AF03
J05AF04,J,J05,J05A,J05AF,J05AF04
J05AF05,J,J05,J05A,J05AF,J05AF05
J05AF08,J,J05,J05A,J05AF,J05AF08
J05AF11,J,J05,J05A,J05AF,J05AF11
J05AG01,J,J05,J05A,J05AG,J05AG01
J05AG03,J,J05,J05A,J05AG,J05AG03
J05AG04,J,J05,J05A,J05AG,J05AG04
J05AG05,J,J05,J05A,J05AG,J05AG05
J05AP01,J,J05,J05A,J05AP,J05AP01
J05AP02,J,J05,J05A,J05AP,J05AP02
J05AP03,J,J05,J05A,J05AP,J05AP03
J05AP05,J,J05,J05A,J05AP,J05AP05
J05AP08,J,J05,J05A,J05AP,J05AP08
J05AX07,J,J05,J05A,J05AX,J05AX07
J05AX08,J,J05,J05A,J05AX,J05AX08
J05AX09,J,J05,J05A,J05AX,J05AX09
J05AX11,J,J05,J05A,J05AX,J05AX11
J05AX12,J,J05,J05A,J05AX,J05AX12
J06B,J,J06,J06B,J06B,J06B
J06BB03,J,J06,J06B,J06BB,J06BB03
J06BB04,J,J06,J06B,J06BB,J06BB04
J06BB05,J,J06,J06B,J06BB,J06BB05
J06BB09,J,J06,J06B,J06BB,J06BB09
J07AC,J,J07,J07A,J07AC,J07AC
J07AF,J,J07,J07A,J07AF,J07AF
J07AF01,J,J07,J07A,J07AF,J07AF01
J07AJ,J,J07,J07A,J07AJ,J07AJ
J07AK,J,J07,J07A,J07AK,J07AK
J07AL,J,J07,J07A,J07AL,J07AL
J07AM01,J,J07,J07A,J07AM,J07AM01
J07AP,J,J07,J07A,J07AP,J07AP
J07BD01,J,J07,J07B,J07BD,J07BD01
J07BE,J,J07,J07B,J07BE,J07BE
J07BG,J,J07,J07B,J07BG,J07BG
J07BJ,J,J07,J07B,J07BJ,J07BJ
J07BJ01,J,J07,J07B,J07BJ,J07BJ01
J07BL01,J,J07,J07B,J07BL,J07BL01
L01AB01,L,L01,L01A,L01AB,L01AB01
L01AC01,L,L01,L01A,L01AC,L01AC01
L01AD01,L,L01,L01A,L01AD,L01AD01
L01AD02,L,L01,L01A,L01AD,L01AD02
L01AD04,L,L01,L01A,L01AD,L01AD04
L01AD08,L,L01,L01A,L01AD,L01AD08
L01AX03,L,L01,L01A,L01AX,L01AX03
L01AX04,L,L01,L01A,L01AX,L01AX04
L01BA01,L,L01,L01B,L01BA,L01BA01
L01BA04,L,L01,L01B,L01BA,L01BA04
L01BA05,L,L01,L01B,L01BA,L01BA05
L01BB02,L,L01,L01B,L01BB,L01BB02
L01BB03,L,L01,L01B,L01BB,L01BB03
L01BB04,L,L01,L01B,L01BB,L01BB04
L01BB05,L,L01,L01B,L01BB,L01BB05
L01BB06,L,L01,L01B,L01BB,L01BB06
L01BB07,L,L01,L01B,L01BB,L01BB07
L01BC01,L,L01,L01B,L01BC,L01BC01
L01BC02,L,L01,L01B,L01BC,L01BC02
L01BC06,L,L01,L01B,L01BC,L01BC06
L01BC07,L,L01,L01B,L01BC,L01BC07
L01BC08,L,L01,L01B,L01BC,L01BC08
L01BC09,L,L01,L01B,L01BC,L01BC09
L01CA01,L,L01,L01C,L01CA,L01CA01
L01CA02,L,L01,L01C,L01CA,L01CA02
L01CB01,L,L01,L01C,L01CB,L01CB01
L01CB02,L,L01,L01C,L01CB,L01CB02
L01CD01,L,L01,L01C,L01CD,L01CD01
L01CD02,L,L01,L01C,L01CD,L01CD02
L01CD04,L,L01,L01C,L01CD,L01CD04
L01DA01,L,L01,L01D,L01DA,L01DA01
L01DB01,L,L01,L01D,L01DB,L01DB01
L01DB02,L,L01,L01D,L01DB,L01DB02
L01DB03,L,L01,L01D,L01DB,L01DB03
L01DB06,L,L01,L01D,L01DB,L01DB06
L01DB07,L,L01,L01D,L01DB,L01DB07
L01DB09,L,L01,L01D,L01DB,L01DB09
L01DC01,L,L01,L01D,L01DC,L01DC01
L01DC02,L,L01,L01D,L01DC,L01DC02
L01DC03,L,L01,L01D,L01DC,L01DC03
L01DC04,L,L01,L01D,L01DC,L01DC04
L01XA01,L,L01,L01X,L01XA,L01XA01
L01XA02,L,L01,L01X,L01XA,L01XA02
L01XA03,L,L01,L01X,L01XA,L01XA03
L01XB01,L,L01,L01X,L01XB,L01XB01
L01XC02,L,L01,L01X,L01XC,L01XC02
L01XC03,L,L01,L01X,L01XC,L01XC03
L01XC05,L,L01,L01X,L01XC,L01XC05
L01XC06,L,L01,L01X,L01XC,L01XC06
L01XC07,L,L01,L01X,L01XC,L01XC07
L01XC10,L,L01,L01X,L01XC,L01XC10
L01XC13,L,L01,L01X,L01XC,L01XC13
L01XC15,L,L01,L01X,L01XC,L01XC15
L01XE01,L,L01,L01X,L01XE,L01XE01
L01XE02,L,L01,L01X,L01XE,L01XE02
L01XE03,L,L01,L01X,L01XE,L01XE03
L01XE04,L,L01,L01X,L01XE,L01XE04
L01XE05,L,L01,L01X,L01XE,L01XE05
L01XE06,L,L01,L01X,L01XE,L01XE06
L01XE07,L,L01,L01X,L01XE,L01XE07
L01XE08,L,L01,L01X,L01XE,L01XE08
L01XE09,L,L01,L01X,L01XE,L01XE09
L01XE10,L,L01,L01X,L01XE,L01XE10
L01XE11,L,L01,L01X,L01XE,L01XE11
L01XE12,L,L01,L01X,L01XE,L01XE12
L01XE14,L,L01,L01X,L01XE,L01XE14
L01XE15,L,L01,L01X,L01XE,L01XE15
L01XE16,L,L01,L01X,L01XE,L01XE16
L01XE17,L,L01,L01X,L01XE,L01XE17
L01XE18,L,L01,L01X,L01XE,L01XE18
L01XE23,L,L01,L01X,L01XE,L01XE23
L01XE24,L,L01,L01X,L01XE,L01XE24
L01XE26,L,L01,L01X,L01XE,L01XE26
L01XE27,L,L01,L01X,L01XE,L01XE27
L01XX02,L,L01,L01X,L01XX,L01XX02
L01XX03,L,L01,L01X,L01XX,L01XX03
L01XX05,L,L01,L01X,L01XX,L01XX05
L01XX08,L,L01,L01X,L01XX,L01XX08
L01XX14,L,L01,L01X,L01XX,L01XX14
L01XX23,L,L01,L01X,L01XX,L01XX23
L01XX24,L,L01,L01X,L01XX,L01XX24
L01XX25,L,L01,L01X,L01XX,L01XX25
L01XX27,L,L01,L01X,L01XX,L01XX27
L01XX32,L,L01,L01X,L01XX,L01XX32
L01XX33,L,L01,L01X,L01XX,L01XX33
L01XX38,L,L01,L01X,L01XX,L01XX38
L01XX39,L,L01,L01X,L01XX,L01XX39
L01XX44,L,L01,L01X,L01XX,L01XX44
L01XX45,L,L01,L01X,L01XX,L01XX45
L01AA01,L,L01,L01A,L01AA,L01AA01
L01AA02,L,L01,L01A,L01AA,L01AA02
L01AA03,L,L01,L01A,L01AA,L01AA03
L01AA05,L,L01,L01A,L01AA,L01AA05
L01AA06,L,L01,L01A,L01AA,L01AA06
L01AA09,L,L01,L01A,L01AA,L01AA09
L02AB02,L,L02,L02A,L02AB,L02AB02
L02BA01,L,L02,L02B,L02BA,L02BA01
L02BB04,L,L02,L02B,L02BB,L02BB04
L02BG01,L,L02,L02B,L02BG,L02BG01
L02BG03,L,L02,L02B,L02BG,L02BG03
L02BG04,L,L02,L02B,L02BG,L02BG04
L02BX01,L,L02,L02B,L02BX,L02BX01
L02BX03,L,L02,L02B,L02BX,L02BX03
L02AA01,L,L02,L02A,L02AA,L02AA01
L02AA03,L,L02,L02A,L02AA,L02AA03
L03AB,L,L03,L03A,L03AB,L03AB
L03AC01,L,L03,L03A,L03AC,L03AC01
L03AX03,L,L03,L03A,L03AX,L03AX03
L03AX13,L,L03,L03A,L03AX,L03AX13
L04AB01,L,L04,L04A,L04AB,L04AB01
L04AB02,L,L04,L04A,L04AB,L04AB02
L04AB04,L,L04,L04A,L04AB,L04AB04
L04AB05,L,L04,L04A,L04AB,L04AB05
L04AB06,L,L04,L04A,L04AB,L04AB06
L04AC01,L,L04,L04A,L04AC,L04AC01
L04AC02,L,L04,L04A,L04AC,L04AC02
L04AC03,L,L04,L04A,L04AC,L04AC03
L04AC04,L,L04,L04A,L04AC,L04AC04
L04AC05,L,L04,L04A,L04AC,L04AC05
L04AC07,L,L04,L04A,L04AC,L04AC07
L04AC08,L,L04,L04A,L04AC,L04AC08
L04AD01,L,L04,L04A,L04AD,L04AD01
L04AD02,L,L04,L04A,L04AD,L04AD02
L04AX01,L,L04,L04A,L04AX,L04AX01
L04AX02,L,L04,L04A,L04AX,L04AX02
L04AX03,L,L04,L04A,L04AX,L04AX03
L04AX04,L,L04,L04A,L04AX,L04AX04
L04AX06,L,L04,L04A,L04AX,L04AX06
L04AA10,L,L04,L04A,L04AA,L04AA10
L04AA13,L,L04,L04A,L04AA,L04AA13
L04AA15,L,L04,L04A,L04AA,L04AA15
L04AA18,L,L04,L04A,L04AA,L04AA18
L04AA21,L,L04,L04A,L04AA,L04AA21
L04AA23,L,L04,L04A,L04AA,L04AA23
L04AA24,L,L04,L04A,L04AA,L04AA24
L04AA25,L,L04,L04A,L04AA,L04AA25
L04AA26,L,L04,L04A,L04AA,L04AA26
L04AA27,L,L04,L04A,L04AA,L04AA27
L04AA28,L,L04,L04A,L04AA,L04AA28
L04AA29,L,L04,L04A,L04AA,L04AA29
L04AA31,L,L04,L04A,L04AA,L04AA31
L04AA34,L,L04,L04A,L04AA,L04AA34
L04AA40,L,L04,L04A,L04AA,L04AA40
M01AB01,M,M01,M01A,M01AB,M01AB01
M01AB02,M,M01,M01A,M01AB,M01AB02
M01AB03,M,M01,M01A,M01AB,M01AB03
M01AB05,M,M01,M01A,M01AB,M01AB05
M01AB08,M,M01,M01A,M01AB,M01AB08
M01AB15,M,M01,M01A,M01AB,M01AB15
M01AC01,M,M01,M01A,M01AC,M01AC01
M01AC06,M,M01,M01A,M01AC,M01AC06
M01AE01,M,M01,M01A,M01AE,M01AE01
M01AE02,M,M01,M01A,M01AE,M01AE02
M01AE03,M,M01,M01A,M01AE,M01AE03
M01AE04,M,M01,M01A,M01AE,M01AE04
M01AE07,M,M01,M01A,M01AE,M01AE07
M01AE09,M,M01,M01A,M01AE,M01AE09
M01AE12,M,M01,M01A,M01AE,M01AE12
M01AG01,M,M01,M01A,M01AG,M01AG01
M01AG04,M,M01,M01A,M01AG,M01AG04
M01AH01,M,M01,M01A,M01AH,M01AH01
M01AH02,M,M01,M01A,M01AH,M01AH02
M01AH03,M,M01,M01A,M01AH,M01AH03
M01AX01,M,M01,M01A,M01AX,M01AX01
M01CC01,M,M01,M01C,M01CC,M01CC01
M01AA01,M,M01,M01A,M01AA,M01AA01
M01AA03,M,M01,M01A,M01AA,M01AA03
M02AX02,M,M02,M02A,M02AX,M02AX02
M02AA01,M,M02,M02A,M02AA,M02AA01
M02AA04,M,M02,M02A,M02AA,M02AA04
M02AA07,M,M02,M02A,M02AA,M02AA07
M02AA10,M,M02,M02A,M02AA,M02AA10
M02AA12,M,M02,M02A,M02AA,M02AA12
M02AA13,M,M02,M02A,M02AA,M02AA13
M02AA15,M,M02,M02A,M02AA,M02AA15
M02AA18,M,M02,M02A,M02AA,M02AA18
M02AA19,M,M02,M02A,M02AA,M02AA19
M02AA21,M,M02,M02A,M02AA,M02AA21
M02AA23,M,M02,M02A,M02AA,M02AA23
M03AB01,M,M03,M03A,M03AB,M03AB01
M03AC01,M,M03,M03A,M03AC,M03AC01
M03AC03,M,M03,M03A,M03AC,M03AC03
M03AC04,M,M03,M03A,M03AC,M03AC04
M03AC09,M,M03,M03A,M03AC,M03AC09
M03BA02,M,M03,M03B,M03BA,M03BA02
M03BB03,M,M03,M03B,M03BB,M03BB03
M03BX01,M,M03,M03B,M03BX,M03BX01
M03BX02,M,M03,M03B,M03BX,M03BX02
M03BX08,M,M03,M03B,M03BX,M03BX08
M03AA02,M,M03,M03A,M03AA,M03AA02
M04AB01,M,M04,M04A,M04AB,M04AB01
M04AB02,M,M04,M04A,M04AB,M04AB02
M04AC01,M,M04,M04A,M04AC,M04AC01
M04AA01,M,M04,M04A,M04AA,M04AA01
M05BA08,M,M05,M05B,M05BA,M05BA08
M05BX02,M,M05,M05B,M05BX,M05BX02
N01AB01,N,N01,N01A,N01AB,N01AB01
N01AB04,N,N01,N01A,N01AB,N01AB04
N01AB06,N,N01,N01A,N01AB,N01AB06
N01AB07,N,N01,N01A,N01AB,N01AB07
N01AB08,N,N01,N01A,N01AB,N01AB08
N01AF01,N,N01,N01A,N01AF,N01AF01
N01AF02,N,N01,N01A,N01AF,N01AF02
N01AF03,N,N01,N01A,N01AF,N01AF03
N01AH01,N,N01,N01A,N01AH,N01AH01
N01AH02,N,N01,N01A,N01AH,N01AH02
N01AH03,N,N01,N01A,N01AH,N01AH03
N01AX03,N,N01,N01A,N01AX,N01AX03
N01AX07,N,N01,N01A,N01AX,N01AX07
N01AX10,N,N01,N01A,N01AX,N01AX10
N01AX11,N,N01,N01A,N01AX,N01AX11
N01BA02,N,N01,N01B,N01BA,N01BA02
N01BA03,N,N01,N01B,N01BA,N01BA03
N01BB01,N,N01,N01B,N01BB,N01BB01
N01BB02,N,N01,N01B,N01BB,N01BB02
N01BB03,N,N01,N01B,N01BB,N01BB03
N01BC01,N,N01,N01B,N01BC,N01BC01
N02AB02,N,N02,N02A,N02AB,N02AB02
N02AB03,N,N02,N02A,N02AB,N02AB03
N02AC04,N,N02,N02A,N02AC,N02AC04
N02AD01,N,N02,N02A,N02AD,N02AD01
N02AE01,N,N02,N02A,N02AE,N02AE01
N02AF01,N,N02,N02A,N02AF,N02AF01
N02AF02,N,N02,N02A,N02AF,N02AF02
N02AX03,N,N02,N02A,N02AX,N02AX03
N02AX06,N,N02,N02A,N02AX,N02AX06
N02BA01,N,N02,N02B,N02BA,N02BA01
N02BA03,N,N02,N02B,N02BA,N02BA03
N02BA04,N,N02,N02B,N02BA,N02BA04
N02BA05,N,N02,N02B,N02BA,N02BA05
N02BA06,N,N02,N02B,N02BA,N02BA06
N02BA11,N,N02,N02B,N02BA,N02BA11
N02BE01,N,N02,N02B,N02BE,N02BE01
N02BG09,N,N02,N02B,N02BG,N02BG09
N02CA04,N,N02,N02C,N02CA,N02CA04
N02CC01,N,N02,N02C,N02CC,N02CC01
N02CC03,N,N02,N02C,N02CC,N02CC03
N02CC04,N,N02,N02C,N02CC,N02CC04
N02CC05,N,N02,N02C,N02CC,N02CC05
N02CC06,N,N02,N02C,N02CC,N02CC06
N02CC07,N,N02,N02C,N02CC,N02CC07
N02CX02,N,N02,N02C,N02CX,N02CX02
N02AA01,N,N02,N02A,N02AA,N02AA01
N02AA02,N,N02,N02A,N02AA,N02AA02
N02AA03,N,N02,N02A,N02AA,N02AA03
N02AA05,N,N02,N02A,N02AA,N02AA05
N02AA08,N,N02,N02A,N02AA,N02AA08
N03AB01,N,N03,N03A,N03AB,N03AB01
N03AB02,N,N03,N03A,N03AB,N03AB02
N03AB04,N,N03,N03A,N03AB,N03AB04
N03AC02,N,N03,N03A,N03AC,N03AC02
N03AE01,N,N03,N03A,N03AE,N03AE01
N03AF01,N,N03,N03A,N03AF,N03AF01
N03AF02,N,N03,N03A,N03AF,N03AF02
N03AF03,N,N03,N03A,N03AF,N03AF03
N03AG01,N,N03,N03A,N03AG,N03AG01
N03AX09,N,N03,N03A,N03AX,N03AX09
N03AX10,N,N03,N03A,N03AX,N03AX10
N03AX11,N,N03,N03A,N03AX,N03AX11
N03AA01,N,N03,N03A,N03AA,N03AA01
N03AA02,N,N03,N03A,N03AA,N03AA02
N03AA03,N,N03,N03A,N03AA,N03AA03
N03AA30,N,N03,N03A,N03AA,N03AA30
N04AC01,N,N04,N04A,N04AC,N04AC01
N04BA01,N,N04,N04B,N04BA,N04BA01
N04BB01,N,N04,N04B,N04BB,N04BB01
N04BC01,N,N04,N04B,N04BC,N04BC01
N04BC02,N,N04,N04B,N04BC,N04BC02
N04BC05,N,N04,N04B,N04BC,N04BC05
N04BC06,N,N04,N04B,N04BC,N04BC06
N04BC07,N,N04,N04B,N04BC,N04BC07
N04BD01,N,N04,N04B,N04BD,N04BD01
N04BD02,N,N04,N04B,N04BD,N04BD02
N04BX01,N,N04,N04B,N04BX,N04BX01
N04BX02,N,N04,N04B,N04BX,N04BX02
N04AA01,N,N04,N04A,N04AA,N04AA01
N04AA02,N,N04,N04A,N04AA,N04AA02
N04AA04,N,N04,N04A,N04AA,N04AA04
N04AA05,N,N04,N04A,N04AA,N04AA05
N05AB02,N,N05,N05A,N05AB,N05AB02
N05AB03,N,N05,N05A,N05AB,N05AB03
N05AB04,N,N05,N05A,N05AB,N05AB04
N05AB06,N,N05,N05A,N05AB,N05AB06
N05AB07,N,N05,N05A,N05AB,N05AB07
N05AC02,N,N05,N05A,N05AC,N05AC02
N05AC03,N,N05,N05A,N05AC,N05AC03
N05AD01,N,N05,N05A,N05AD,N05AD01
N05AD08,N,N05,N05A,N05AD,N05AD08
N05AE02,N,N05,N05A,N05AE,N05AE02
N05AE03,N,N05,N05A,N05AE,N05AE03
N05AE04,N,N05,N05A,N05AE,N05AE04
N05AF03,N,N05,N05A,N05AF,N05AF03
N05AF04,N,N05,N05A,N05AF,N05AF04
N05AG02,N,N05,N05A,N05AG,N05AG02
N05AH01,N,N05,N05A,N05AH,N05AH01
N05AH02,N,N05,N05A,N05AH,N05AH02
N05AH03,N,N05,N05A,N05AH,N05AH03
N05AH05,N,N05,N05A,N05AH,N05AH05
N05AN01,N,N05,N05A,N05AN,N05AN01
N05AX08,N,N05,N05A,N05AX,N05AX08
N05AX12,N,N05,N05A,N05AX,N05AX12
N05AX13,N,N05,N05A,N05AX,N05AX13
N05AX14,N,N05,N05A,N05AX,N05AX14
N05BA01,N,N05,N05B,N05BA,N05BA01
N05BA02,N,N05,N05B,N05BA,N05BA02
N05BA04,N,N05,N05B,N05BA,N05BA04
N05BA06,N,N05,N05B,N05BA,N05BA06
N05BA09,N,N05,N05B,N05BA,N05BA09
N05BA11,N,N05,N05B,N05BA,N05BA11
N05BA12,N,N05,N05B,N05BA,N05BA12
N05BA13,N,N05,N05B,N05BA,N05BA13
N05BC01,N,N05,N05B,N05BC,N05BC01
N05BE01,N,N05,N05B,N05BE,N05BE01
N05CA01,N,N05,N05C,N05CA,N05CA01
N05CA02,N,N05,N05C,N05CA,N05CA02
N05CA04,N,N05,N05C,N05CA,N05CA04
N05CA05,N,N05,N05C,N05CA,N05CA05
N05CA06,N,N05,N05C,N05CA,N05CA06
N05CA07,N,N05,N05C,N05CA,N05CA07
N05CA15,N,N05,N05C,N05CA,N05CA15
N05CA16,N,N05,N05C,N05CA,N05CA16
N05CA19,N,N05,N05C,N05CA,N05CA19
N05CC01,N,N05,N05C,N05CC,N05CC01
N05CC04,N,N05,N05C,N05CC,N05CC04
N05CC05,N,N05,N05C,N05CC,N05CC05
N05CD01,N,N05,N05C,N05CD,N05CD01
N05CD04,N,N05,N05C,N05CD,N05CD04
N05CD05,N,N05,N05C,N05CD,N05CD05
N05CD07,N,N05,N05C,N05CD,N05CD07
N05CD08,N,N05,N05C,N05CD,N05CD08
N05CD10,N,N05,N05C,N05CD,N05CD10
N05CE01,N,N05,N05C,N05CE,N05CE01
N05CE02,N,N05,N05C,N05CE,N05CE02
N05CF03,N,N05,N05C,N05CF,N05CF03
N05CF04,N,N05,N05C,N05CF,N05CF04
N05CH01,N,N05,N05C,N05CH,N05CH01
N05CH03,N,N05,N05C,N05CH,N05CH03
N05CM01,N,N05,N05C,N05CM,N05CM01
N05CM05,N,N05,N05C,N05CM,N05CM05
N05CM06,N,N05,N05C,N05CM,N05CM06
N05CM08,N,N05,N05C,N05CM,N05CM08
N05AA01,N,N05,N05A,N05AA,N05AA01
N05AA02,N,N05,N05A,N05AA,N05AA02
N05AA03,N,N05,N05A,N05AA,N05AA03
N05AA05,N,N05,N05A,N05AA,N05AA05
N06AB03,N,N06,N06A,N06AB,N06AB03
N06AB04,N,N06,N06A,N06AB,N06AB04
N06AB05,N,N06,N06A,N06AB,N06AB05
N06AB06,N,N06,N06A,N06AB,N06AB06
N06AF01,N,N06,N06A,N06AF,N06AF01
N06AF03,N,N06,N06A,N06AF,N06AF03
N06AF04,N,N06,N06A,N06AF,N06AF04
N06AX02,N,N06,N06A,N06AX,N06AX02
N06AX05,N,N06,N06A,N06AX,N06AX05
N06AX06,N,N06,N06A,N06AX,N06AX06
N06AX11,N,N06,N06A,N06AX,N06AX11
N06AX12,N,N06,N06A,N06AX,N06AX12
N06AX17,N,N06,N06A,N06AX,N06AX17
N06AX21,N,N06,N06A,N06AX,N06AX21
N06AX23,N,N06,N06A,N06AX,N06AX23
N06AX24,N,N06,N06A,N06AX,N06AX24
N06AX26,N,N06,N06A,N06AX,N06AX26
N06BA01,N,N06,N06B,N06BA,N06BA01
N06BA02,N,N06,N06B,N06BA,N06BA02
N06BA03,N,N06,N06B,N06BA,N06BA03
N06BA04,N,N06,N06B,N06BA,N06BA04
N06BA07,N,N06,N06B,N06BA,N06BA07
N06BA11,N,N06,N06B,N06BA,N06BA11
N06BA12,N,N06,N06B,N06BA,N06BA12
N06BA13,N,N06,N06B,N06BA,N06BA13
N06AA01,N,N06,N06A,N06AA,N06AA01
N06AA02,N,N06,N06A,N06AA,N06AA02
N06AA04,N,N06,N06A,N06AA,N06AA04
N06AA06,N,N06,N06A,N06AA,N06AA06
N06AA09,N,N06,N06A,N06AA,N06AA09
N06AA10,N,N06,N06A,N06AA,N06AA10
N06AA11,N,N06,N06A,N06AA,N06AA11
N06AA12,N,N06,N06A,N06AA,N06AA12
N06AA17,N,N06,N06A,N06AA,N06AA17
N06AA21,N,N06,N06A,N06AA,N06AA21
N07BB01,N,N07,N07B,N07BB,N07BB01
N07BB04,N,N07,N07B,N07BB,N07BB04
N07BC01,N,N07,N07B,N07BC,N07BC01
N07BC02,N,N07,N07B,N07BC,N07BC02
N07XX04,N,N07,N07X,N07XX,N07XX04
N07XX06,N,N07,N07X,N07XX,N07XX06
N07AA01,N,N07,N07A,N07AA,N07AA01
N07AA02,N,N07,N07A,N07AA,N07AA02
P01AB01,P,P01,P01A,P01AB,P01AB01
P01AX06,P,P01,P01A,P01AX,P01AX06
P01AX07,P,P01,P01A,P01AX,P01AX07
P01BA01,P,P01,P01B,P01BA,P01BA01
P01BC01,P,P01,P01B,P01BC,P01BC01
P01BC02,P,P01,P01B,P01BC,P01BC02
P01BD01,P,P01,P01B,P01BD,P01BD01
P01BE02,P,P01,P01B,P01BE,P01BE02
P02BA01,P,P02,P02B,P02BA,P02BA01
P02CA01,P,P02,P02C,P02CA,P02CA01
P02CE01,P,P02,P02C,P02CE,P02CE01
P03AA04,P,P03,P03A,P03AA,P03AA04
R01AB01,R,R01,R01A,R01AB,R01AB01
R01AB02,R,R01,R01A,R01AB,R01AB02
R01AB05,R,R01,R01A,R01AB,R01AB05
R01AB07,R,R01,R01A,R01AB,R01AB07
R01AD02,R,R01,R01A,R01AD,R01AD02
R01AD03,R,R01,R01A,R01AD,R01AD03
R01AD05,R,R01,R01A,R01AD,R01AD05
R01AD06,R,R01,R01A,R01AD,R01AD06
R01AD08,R,R01,R01A,R01AD,R01AD08
R01AD11,R,R01,R01A,R01AD,R01AD11
R01BA01,R,R01,R01B,R01BA,R01BA01
R01BA02,R,R01,R01B,R01BA,R01BA02
R01BA03,R,R01,R01B,R01BA,R01BA03
R01AA03,R,R01,R01A,R01AA,R01AA03
R01AA04,R,R01,R01A,R01AA,R01AA04
R01AA05,R,R01,R01A,R01AA,R01AA05
R01AA08,R,R01,R01A,R01AA,R01AA08
R01AA14,R,R01,R01A,R01AA,R01AA14
R02AB01,R,R02,R02A,R02AB,R02AB01
R02AD02,R,R02,R02A,R02AD,R02AD02
R02AD03,R,R02,R02A,R02AD,R02AD03
R02AX01,R,R02,R02A,R02AX,R02AX01
R02AX02,R,R02,R02A,R02AX,R02AX02
R03AB02,R,R03,R03A,R03AB,R03AB02
R03AB03,R,R03,R03A,R03AB,R03AB03
R03AC02,R,R03,R03A,R03AC,R03AC02
R03AC03,R,R03,R03A,R03AC,R03AC03
R03AC08,R,R03,R03A,R03AC,R03AC08
R03AC13,R,R03,R03A,R03AC,R03AC13
R03AC18,R,R03,R03A,R03AC,R03AC18
R03BA02,R,R03,R03B,R03BA,R03BA02
R03BA04,R,R03,R03B,R03BA,R03BA04
R03BA05,R,R03,R03B,R03BA,R03BA05
R03BA06,R,R03,R03B,R03BA,R03BA06
R03CA02,R,R03,R03C,R03CA,R03CA02
R03CB01,R,R03,R03C,R03CB,R03CB01
R03CB03,R,R03,R03C,R03CB,R03CB03
R03CC02,R,R03,R03C,R03CC,R03CC02
R03CC03,R,R03,R03C,R03CC,R03CC03
R03CC07,R,R03,R03C,R03CC,R03CC07
R03DA02,R,R03,R03D,R03DA,R03DA02
R03DA04,R,R03,R03D,R03DA,R03DA04
R03DA05,R,R03,R03D,R03DA,R03DA05
R03DC01,R,R03,R03D,R03DC,R03DC01
R03AA01,R,R03,R03A,R03AA,R03AA01
R05CA02,R,R05,R05C,R05CA,R05CA02
R05CB16,R,R05,R05C,R05CB,R05CB16
R05DA03,R,R05,R05D,R05DA,R05DA03
R05DA04,R,R05,R05D,R05DA,R05DA04
R05DA09,R,R05,R05D,R05DA,R05DA09
R06AD02,R,R06,R06A,R06AD,R06AD02
R06AD03,R,R06,R06A,R06AD,R06AD03
R06AD04,R,R06,R06A,R06AD,R06AD04
R06AX02,R,R06,R06A,R06AX,R06AX02
R06AX11,R,R06,R06A,R06AX,R06AX11
R06AX12,R,R06,R06A,R06AX,R06AX12
R06AX13,R,R06,R06A,R06AX,R06AX13
R06AA02,R,R06,R06A,R06AA,R06AA02
R07AX02,R,R07,R07A,R07AX,R07AX02
S01AB01,S,S01,S01A,S01AB,S01AB01
S01AB02,S,S01,S01A,S01AB,S01AB02
S01AD03,S,S01,S01A,S01AD,S01AD03
S01AD07,S,S01,S01A,S01AD,S01AD07
S01AD09,S,S01,S01A,S01AD,S01AD09
S01AE01,S,S01,S01A,S01AE,S01AE01
S01AE02,S,S01,S01A,S01AE,S01AE02
S01AE03,S,S01,S01A,S01AE,S01AE03
S01AE04,S,S01,S01A,S01AE,S01AE04
S01AE05,S,S01,S01A,S01AE,S01AE05
S01AE06,S,S01,S01A,S01AE,S01AE06
S01AE07,S,S01,S01A,S01AE,S01AE07
S01BA01,S,S01,S01B,S01BA,S01BA01
S01BA02,S,S01,S01B,S01BA,S01BA02
S01BA03,S,S01,S01B,S01BA,S01BA03
S01BA04,S,S01,S01B,S01BA,S01BA04
S01BA05,S,S01,S01B,S01BA,S01BA05
S01BA06,S,S01,S01B,S01BA,S01BA06
S01BC01,S,S01,S01B,S01BC,S01BC01
S01BC02,S,S01,S01B,S01BC,S01BC02
S01BC03,S,S01,S01B,S01BC,S01BC03
S01BC04,S,S01,S01B,S01BC,S01BC04
S01BC05,S,S01,S01B,S01BC,S01BC05
S01BC06,S,S01,S01B,S01BC,S01BC06
S01BC11,S,S01,S01B,S01BC,S01BC11
S01CB01,S,S01,S01C,S01CB,S01CB01
S01CB02,S,S01,S01C,S01CB,S01CB02
S01CB03,S,S01,S01C,S01CB,S01CB03
S01CB04,S,S01,S01C,S01CB,S01CB04
S01EA01,S,S01,S01E,S01EA,S01EA01
S01EA04,S,S01,S01E,S01EA,S01EA04
S01EB06,S,S01,S01E,S01EB,S01EB06
S01EC01,S,S01,S01E,S01EC,S01EC01
S01EC02,S,S01,S01E,S01EC,S01EC02
S01EC05,S,S01,S01E,S01EC,S01EC05
S01ED01,S,S01,S01E,S01ED,S01ED01
S01ED02,S,S01,S01E,S01ED,S01ED02
S01ED05,S,S01,S01E,S01ED,S01ED05
S01EX02,S,S01,S01E,S01EX,S01EX02
