ATC_CODE,ATC_Level_1,ATC_Level_2,ATC_Level_3,ATC_Level_4,ATC_Level_5
A03CB31,A,A03,A03C,A03CB,A03CB31
A03DA06,A,A03,A03D,A03DA,A03DA06
A03FA01,A,A03,A03F,A03FA,A03FA01
A03FA02,A,A03,A03F,A03FA,A03FA02
A03AA07,A,A03,A03A,A03AA,A03AA07
A04AD01,A,A04,A04A,A04AD,A04AD01
A04AD11,A,A04,A04A,A04AD,A04AD11
A04AD12,A,A04,A04A,A04AD,A04AD12
A04AD51,A,A04,A04A,A04AD,A04AD51
A04AA01,A,A04,A04A,A04AA,A04AA01
A04AA02,A,A04,A04A,A04AA,A04AA02
A04AA04,A,A04,A04A,A04AA,A04AA04
A04AA05,A,A04,A04A,A04AA,A04AA05
A04AA55,A,A04,A04A,A04AA,A04AA55
A06AD16,A,A06,A06A,A06AD,A06AD16
A06AH02,A,A06,A06A,A06AH,A06AH02
A06AH04,A,A06,A06A,A06AH,A06AH04
A07AC01,A,A07,A07A,A07AC,A07AC01
A07BC02,A,A07,A07B,A07BC,A07BC02
A07DA01,A,A07,A07D,A07DA,A07DA01
A07DA52,A,A07,A07D,A07DA,A07DA52
A07EA01,A,A07,A07E,A07EA,A07EA01
A07EA02,A,A07,A07E,A07EA,A07EA02
A07EA06,A,A07,A07E,A07EA,A07EA06
A07EC01,A,A07,A07E,A07EC,A07EC01
A07EC02,A,A07,A07E,A07EC,A07EC02
A07EC03,A,A07,A07E,A07EC,A07EC03
A07AA01,A,A07,A07A,A07AA,A07AA01
A07AA07,A,A07,A07A,A07AA,A07AA07
A07AA09,A,A07,A07A,A07AA,A07AA09
A07AA10,A,A07,A07A,A07AA,A07AA10
A07AA51,A,A07,A07A,A07AA,A07AA51
A08AB01,A,A08,A08A,A08AB,A08AB01
A08AA02,A,A08,A08A,A08AA,A08AA02
A08AA03,A,A08,A08A,A08AA,A08AA03
A08AA05,A,A08,A08A,A08AA,A08AA05
A08AA56,A,A08,A08A,A08AA,A08AA56
A08AA62,A,A08,A08A,A08AA,A08AA62
A10BA02,A,A10,A10B,A10BA,A10BA02
A10BB01,A,A10,A10B,A10BB,A10BB01
A10BB02,A,A10,A10B,A10BB,A10BB02
A10BB03,A,A10,A10B,A10BB,A10BB03
A10BB05,A,A10,A10B,A10BB,A10BB05
A10BB07,A,A10,A10B,A10BB,A10BB07
A10BB12,A,A10,A10B,A10BB,A10BB12
A10BD02,A,A10,A10B,A10BD,A10BD02
A10BD03,A,A10,A10B,A10BD,A10BD03
A10BD04,A,A10,A10B,A10BD,A10BD04
A10BD05,A,A10,A10B,A10BD,A10BD05
A10BD06,A,A10,A10B,A10BD,A10BD06
A10BD07,A,A10,A10B,A10BD,A10BD07
A10BD08,A,A10,A10B,A10BD,A10BD08
A10BD10,A,A10,A10B,A10BD,A10BD10
A10BD11,A,A10,A10B,A10BD,A10BD11
A10BD12,A,A10,A10B,A10BD,A10BD12
A10BD13,A,A10,A10B,A10BD,A10BD13
A10BD14,A,A10,A10B,A10BD,A10BD14
A10BD15,A,A10,A10B,A10BD,A10BD15
A10BD16,A,A10,A10B,A10BD,A10BD16
A10BD17,A,A10,A10B,A10BD,A10BD17
A10BD18,A,A10,A10B,A10BD,A10BD18
A10BD20,A,A10,A10B,A10BD,A10BD20
A10BD22,A,A10,A10B,A10BD,A10BD22
A10BD23,A,A10,A10B,A10BD,A10BD23
A10BD24,A,A10,A10B,A10BD,A10BD24
A10BD25,A,A10,A10B,A10BD,A10BD25
A10BF01,A,A10,A10B,A10BF,A10BF01
A10BG02,A,A10,A10B,A10BG,A10BG02
A10BH01,A,A10,A10B,A10BH,A10BH01
A10BH51,A,A10,A10B,A10BH,A10BH51
A10BX03,A,A10,A10B,A10BX,A10BX03
A10BX05,A,A10,A10B,A10BX,A10BX05
A11CA01,A,A11,A11C,A11CA,A11CA01
A11CC04,A,A11,A11C,A11CC,A11CC04
A11DA01,A,A11,A11D,A11DA,A11DA01
A11GA01,A,A11,A11G,A11GA,A11GA01
A11GB01,A,A11,A11G,A11GB,A11GB01
A11HA02,A,A11,A11H,A11HA,A11HA02
A11HA04,A,A11,A11H,A11HA,A11HA04
A11AA01,A,A11,A11A,A11AA,A11AA01
A11AA02,A,A11,A11A,A11AA,A11AA02
A12BA01,A,A12,A12B,A12BA,A12BA01
A12BA51,A,A12,A12B,A12BA,A12BA51
A12AA04,A,A12,A12A,A12AA,A12AA04
A14AA08,A,A14,A14A,A14AA,A14AA08
A16AB02,A,A16,A16A,A16AB,A16AB02
A16AX01,A,A16,A16A,A16AX,A16AX01
A16AX06,A,A16,A16A,A16AX,A16AX06
A16AA03,A,A16,A16A,A16AA,A16AA03
B01AB01,B,B01,B01A,B01AB,B01AB01
B01AB51,B,B01,B01A,B01AB,B01AB51
B01AC04,B,B01,B01A,B01AC,B01AC04
B01AC05,B,B01,B01A,B01AC,B01AC05
B01AC06,B,B01,B01A,B01AC,B01AC06
B01AC07,B,B01,B01A,B01AC,B01AC07
B01AC09,B,B01,B01A,B01AC,B01AC09
B01AC13,B,B01,B01A,B01AC,B01AC13
B01AC17,B,B01,B01A,B01AC,B01AC17
B01AC23,B,B01,B01A,B01AC,B01AC23
B01AC24,B,B01,B01A,B01AC,B01AC24
B01AC56,B,B01,B01A,B01AC,B01AC56
B01AD01,B,B01,B01A,B01AD,B01AD01
B01AD02,B,B01,B01A,B01AD,B01AD02
B01AD07,B,B01,B01A,B01AD,B01AD07
B01AD11,B,B01,B01A,B01AD,B01AD11
B01AE03,B,B01,B01A,B01AE,B01AE03
B01AE06,B,B01,B01A,B01AE,B01AE06
B01AA01,B,B01,B01A,B01AA,B01AA01
B01AA03,B,B01,B01A,B01AA,B01AA03
B01AA04,B,B01,B01A,B01AA,B01AA04
B01AA07,B,B01,B01A,B01AA,B01AA07
B02BC09,B,B02,B02B,B02BC,B02BC09
B03AE01,B,B03,B03A,B03AE,B03AE01
B03AE02,B,B03,B03A,B03AE,B03AE02
B03AE03,B,B03,B03A,B03AE,B03AE03
B03AE04,B,B03,B03A,B03AE,B03AE04
B03BA01,B,B03,B03B,B03BA,B03BA01
B03BA51,B,B03,B03B,B03BA,B03BA51
B03BB01,B,B03,B03B,B03BB,B03BB01
B03BB51,B,B03,B03B,B03BB,B03BB51
B05BC01,B,B05,B05B,B05BC,B05BC01
B05BC02,B,B05,B05B,B05BC,B05BC02
B05CA04,B,B05,B05C,B05CA,B05CA04
B05CA09,B,B05,B05C,B05CA,B05CA09
B05CB04,B,B05,B05C,B05CB,B05CB04
B05CX04,B,B05,B05C,B05CX,B05CX04
B05XA01,B,B05,B05X,B05XA,B05XA01
B05XA02,B,B05,B05X,B05XA,B05XA02
B05XB01,B,B05,B05X,B05XB,B05XB01
B05XB03,B,B05,B05X,B05XB,B05XB03
B06AA55,B,B06,B06A,B06AA,B06AA55
C01AC01,C,C01,C01A,C01AC,C01AC01
C01BA01,C,C01,C01B,C01BA,C01BA01
C01BA02,C,C01,C01B,C01BA,C01BA02
C01BA03,C,C01,C01B,C01BA,C01BA03
C01BA51,C,C01,C01B,C01BA,C01BA51
C01BA71,C,C01,C01B,C01BA,C01BA71
C01BB01,C,C01,C01B,C01BB,C01BB01
C01BB02,C,C01,C01B,C01BB,C01BB02
C01BC03,C,C01,C01B,C01BC,C01BC03
C01BC04,C,C01,C01B,C01BC,C01BC04
C01BC08,C,C01,C01B,C01BC,C01BC08
C01BD01,C,C01,C01B,C01BD,C01BD01
C01BD02,C,C01,C01B,C01BD,C01BD02
C01BD04,C,C01,C01B,C01BD,C01BD04
C01CA02,C,C01,C01C,C01CA,C01CA02
C01CA03,C,C01,C01C,C01CA,C01CA03
C01CA04,C,C01,C01C,C01CA,C01CA04
C01CA06,C,C01,C01C,C01CA,C01CA06
C01CA07,C,C01,C01C,C01CA,C01CA07
C01CA09,C,C01,C01C,C01CA,C01CA09
C01CA17,C,C01,C01C,C01CA,C01CA17
C01CA24,C,C01,C01C,C01CA,C01CA24
C01CA26,C,C01,C01C,C01CA,C01CA26
C01CE01,C,C01,C01C,C01CE,C01CE01
C01CE02,C,C01,C01C,C01CE,C01CE02
C01CE03,C,C01,C01C,C01CE,C01CE03
C01DA02,C,C01,C01D,C01DA,C01DA02
C01DA52,C,C01,C01D,C01DA,C01DA52
C01EB03,C,C01,C01E,C01EB,C01EB03
C01EB10,C,C01,C01E,C01EB,C01EB10
C01EB16,C,C01,C01E,C01EB,C01EB16
C01AA04,C,C01,C01A,C01AA,C01AA04
C01AA05,C,C01,C01A,C01AA,C01AA05
C02AC01,C,C02,C02A,C02AC,C02AC01
C02AC02,C,C02,C02A,C02AC,C02AC02
C02BB01,C,C02,C02B,C02BB,C02BB01
C02CA01,C,C02,C02C,C02CA,C02CA01
C02CA04,C,C02,C02C,C02CA,C02CA04
C02CC02,C,C02,C02C,C02CC,C02CC02
C02DA01,C,C02,C02D,C02DA,C02DA01
C02DB02,C,C02,C02D,C02DB,C02DB02
C02DC01,C,C02,C02D,C02DC,C02DC01
C02DD01,C,C02,C02D,C02DD,C02DD01
C02KB01,C,C02,C02K,C02KB,C02KB01
C02KC01,C,C02,C02K,C02KC,C02KC01
C02KX01,C,C02,C02K,C02KX,C02KX01
C02KX52,C,C02,C02K,C02KX,C02KX52
C02LA01,C,C02,C02L,C02LA,C02LA01
C02LA51,C,C02,C02L,C02LA,C02LA51
C02LA71,C,C02,C02L,C02LA,C02LA71
C02LC01,C,C02,C02L,C02LC,C02LC01
C02LC51,C,C02,C02L,C02LC,C02LC51
C02LE01,C,C02,C02L,C02LE,C02LE01
C02LF01,C,C02,C02L,C02LF,C02LF01
C02LG02,C,C02,C02L,C02LG,C02LG02
C02LL01,C,C02,C02L,C02LL,C02LL01
C02AA02,C,C02,C02A,C02AA,C02AA02
C02AA52,C,C02,C02A,C02AA,C02AA52
C03AB03,C,C03,C03A,C03AB,C03AB03
C03AX01,C,C03,C03A,C03AX,C03AX01
C03BA04,C,C03,C03B,C03BA,C03BA04
C03BA08,C,C03,C03B,C03BA,C03BA08
C03BB04,C,C03,C03B,C03BB,C03BB04
C03BD01,C,C03,C03B,C03BD,C03BD01
C03CA01,C,C03,C03C,C03CA,C03CA01
C03CA02,C,C03,C03C,C03CA,C03CA02
C03CB01,C,C03,C03C,C03CB,C03CB01
C03CB02,C,C03,C03C,C03CB,C03CB02
C03CC01,C,C03,C03C,C03CC,C03CC01
C03DA01,C,C03,C03D,C03DA,C03DA01
C03DA04,C,C03,C03D,C03DA,C03DA04
C03DB01,C,C03,C03D,C03DB,C03DB01
C03DB02,C,C03,C03D,C03DB,C03DB02
C03EA01,C,C03,C03E,C03EA,C03EA01
C03EA06,C,C03,C03E,C03EA,C03EA06
C03EA12,C,C03,C03E,C03EA,C03EA12
C03EB01,C,C03,C03E,C03EB,C03EB01
C03EB02,C,C03,C03E,C03EB,C03EB02
C03XA02,C,C03,C03X,C03XA,C03XA02
C03AA03,C,C03,C03A,C03AA,C03AA03
C04AB01,C,C04,C04A,C04AB,C04AB01
C04AC01,C,C04,C04A,C04AC,C04AC01
C04AD03,C,C04,C04A,C04AD,C04AD03
C05AD01,C,C05,C05A,C05AD,C05AD01
C05AD03,C,C05,C05A,C05AD,C05AD03
C05AD05,C,C05,C05A,C05AD,C05AD05
C05AE01,C,C05,C05A,C05AE,C05AE01
C05AE03,C,C05,C05A,C05AE,C05AE03
C05AX04,C,C05,C05A,C05AX,C05AX04
C05BA03,C,C05,C05B,C05BA,C05BA03
C05BA53,C,C05,C05B,C05BA,C05BA53
C05AA01,C,C05,C05A,C05AA,C05AA01
C05AA04,C,C05,C05A,C05AA,C05AA04
C05AA09,C,C05,C05A,C05AA,C05AA09
C07AB02,C,C07,C07A,C07AB,C07AB02
C07AB03,C,C07,C07A,C07AB,C07AB03
C07AB07,C,C07,C07A,C07AB,C07AB07
C07AB09,C,C07,C07A,C07AB,C07AB09
C07AG02,C,C07,C07A,C07AG,C07AG02
C07BA05,C,C07,C07B,C07BA,C07BA05
C07BA06,C,C07,C07B,C07BA,C07BA06
C07BA07,C,C07,C07B,C07BA,C07BA07
C07BA12,C,C07,C07B,C07BA,C07BA12
C07BB02,C,C07,C07B,C07BB,C07BB02
C07BB03,C,C07,C07B,C07BB,C07BB03
C07BB07,C,C07,C07B,C07BB,C07BB07
C07BB52,C,C07,C07B,C07BB,C07BB52
C07CA03,C,C07,C07C,C07CA,C07CA03
C07CB02,C,C07,C07C,C07CB,C07CB02
C07CB03,C,C07,C07C,C07CB,C07CB03
C07CB53,C,C07,C07C,C07CB,C07CB53
C07DA06,C,C07,C07D,C07DA,C07DA06
C07DB01,C,C07,C07D,C07DB,C07DB01
C07FB02,C,C07,C07F,C07FB,C07FB02
C07FB03,C,C07,C07F,C07FB,C07FB03
C07FB07,C,C07,C07F,C07FB,C07FB07
C07FB12,C,C07,C07F,C07FB,C07FB12
C07FB13,C,C07,C07F,C07FB,C07FB13
C07FX01,C,C07,C07F,C07FX,C07FX01
C07FX02,C,C07,C07F,C07FX,C07FX02
C07FX03,C,C07,C07F,C07FX,C07FX03
C07FX04,C,C07,C07F,C07FX,C07FX04
C07FX05,C,C07,C07F,C07FX,C07FX05
C07FX06,C,C07,C07F,C07FX,C07FX06
C07AA03,C,C07,C07A,C07AA,C07AA03
C07AA05,C,C07,C07A,C07AA,C07AA05
C07AA06,C,C07,C07A,C07AA,C07AA06
C07AA07,C,C07,C07A,C07AA,C07AA07
C07AA12,C,C07,C07A,C07AA,C07AA12
C08CA01,C,C08,C08C,C08CA,C08CA01
C08CA02,C,C08,C08C,C08CA,C08CA02
C08CA03,C,C08,C08C,C08CA,C08CA03
C08CA04,C,C08,C08C,C08CA,C08CA04
C08CA05,C,C08,C08C,C08CA,C08CA05
C08CA06,C,C08,C08C,C08CA,C08CA06
C08CA07,C,C08,C08C,C08CA,C08CA07
C08CA55,C,C08,C08C,C08CA,C08CA55
C08CX01,C,C08,C08C,C08CX,C08CX01
C08DA01,C,C08,C08D,C08DA,C08DA01
C08DA51,C,C08,C08D,C08DA,C08DA51
C08DB01,C,C08,C08D,C08DB,C08DB01
C08GA01,C,C08,C08G,C08GA,C08GA01
C08GA02,C,C08,C08G,C08GA,C08GA02
C09BA01,C,C09,C09B,C09BA,C09BA01
C09BA02,C,C09,C09B,C09BA,C09BA02
C09BA03,C,C09,C09B,C09BA,C09BA03
C09BA04,C,C09,C09B,C09BA,C09BA04
C09BA07,C,C09,C09B,C09BA,C09BA07
C09BA09,C,C09,C09B,C09BA,C09BA09
C09BB02,C,C09,C09B,C09BB,C09BB02
C09BB03,C,C09,C09B,C09BB,C09BB03
C09BB04,C,C09,C09B,C09BB,C09BB04
C09BB05,C,C09,C09B,C09BB,C09BB05
C09BB06,C,C09,C09B,C09BB,C09BB06
C09BB07,C,C09,C09B,C09BB,C09BB07
C09BB10,C,C09,C09B,C09BB,C09BB10
C09BX01,C,C09,C09B,C09BX,C09BX01
C09BX02,C,C09,C09B,C09BX,C09BX02
C09BX03,C,C09,C09B,C09BX,C09BX03
C09CA01,C,C09,C09C,C09CA,C09CA01
C09CA03,C,C09,C09C,C09CA,C09CA03
C09DA01,C,C09,C09D,C09DA,C09DA01
C09DA03,C,C09,C09D,C09DA,C09DA03
C09DB01,C,C09,C09D,C09DB,C09DB01
C09DB02,C,C09,C09D,C09DB,C09DB02
C09DB04,C,C09,C09D,C09DB,C09DB04
C09DB05,C,C09,C09D,C09DB,C09DB05
C09DB06,C,C09,C09D,C09DB,C09DB06
C09DB07,C,C09,C09D,C09DB,C09DB07
C09DB08,C,C09,C09D,C09DB,C09DB08
C09DX01,C,C09,C09D,C09DX,C09DX01
C09DX02,C,C09,C09D,C09DX,C09DX02
C09DX03,C,C09,C09D,C09DX,C09DX03
C09DX04,C,C09,C09D,C09DX,C09DX04
C09DX05,C,C09,C09D,C09DX,C09DX05
C09DX06,C,C09,C09D,C09DX,C09DX06
C09XA52,C,C09,C09X,C09XA,C09XA52
C09XA53,C,C09,C09X,C09XA,C09XA53
C09XA54,C,C09,C09X,C09XA,C09XA54
C09AA01,C,C09,C09A,C09AA,C09AA01
C09AA02,C,C09,C09A,C09AA,C09AA02
C09AA03,C,C09,C09A,C09AA,C09AA03
C09AA04,C,C09,C09A,C09AA,C09AA04
C09AA07,C,C09,C09A,C09AA,C09AA07
C09AA09,C,C09,C09A,C09AA,C09AA09
C10AB01,C,C10,C10A,C10AB,C10AB01
C10AB04,C,C10,C10A,C10AB,C10AB04
C10AB05,C,C10,C10A,C10AB,C10AB05
C10AC01,C,C10,C10A,C10AC,C10AC01
C10AC02,C,C10,C10A,C10AC,C10AC02
C10AC04,C,C10,C10A,C10AC,C10AC04
C10AD02,C,C10,C10A,C10AD,C10AD02
C10AD52,C,C10,C10A,C10AD,C10AD52
C10AX09,C,C10,C10A,C10AX,C10AX09
C10BA01,C,C10,C10B,C10BA,C10BA01
C10BA02,C,C10,C10B,C10BA,C10BA02
C10BA03,C,C10,C10B,C10BA,C10BA03
C10BA04,C,C10,C10B,C10BA,C10BA04
C10BA05,C,C10,C10B,C10BA,C10BA05
C10BA06,C,C10,C10B,C10BA,C10BA06
C10BX01,C,C10,C10B,C10BX,C10BX01
C10BX02,C,C10,C10B,C10BX,C10BX02
C10BX03,C,C10,C10B,C10BX,C10BX03
C10BX04,C,C10,C10B,C10BX,C10BX04
C10BX05,C,C10,C10B,C10BX,C10BX05
C10BX06,C,C10,C10B,C10BX,C10BX06
C10BX07,C,C10,C10B,C10BX,C10BX07
C10BX08,C,C10,C10B,C10BX,C10BX08
C10BX09,C,C10,C10B,C10BX,C10BX09
C10BX10,C,C10,C10B,C10BX,C10BX10
C10BX11,C,C10,C10B,C10BX,C10BX11
C10BX12,C,C10,C10B,C10BX,C10BX12
C10BX13,C,C10,C10B,C10BX,C10BX13
C10BX14,C,C10,C10B,C10BX,C10BX14
C10BX15,C,C10,C10B,C10BX,C10BX15
C10AA01,C,C10,C10A,C10AA,C10AA01
C10AA02,C,C10,C10A,C10AA,C10AA02
C10AA03,C,C10,C10A,C10AA,C10AA03
C10AA04,C,C10,C10A,C10AA,C10AA04
C10AA05,C,C10,C10A,C10AA,C10AA05
C10AA06,C,C10,C10A,C10AA,C10AA06
D01AC01,D,D01,D01A,D01AC,D01AC01
D01AC02,D,D01,D01A,D01AC,D01AC02
D01AC06,D,D01,D01A,D01AC,D01AC06
D01AC08,D,D01,D01A,D01AC,D01AC08
D01AC15,D,D01,D01A,D01AC,D01AC15
D01AC52,D,D01,D01A,D01AC,D01AC52
D01AE12,D,D01,D01A,D01AE,D01AE12
D01AE15,D,D01,D01A,D01AE,D01AE15
D01AE21,D,D01,D01A,D01AE,D01AE21
D01BA01,D,D01,D01B,D01BA,D01BA01
D01BA02,D,D01,D01B,D01BA,D01BA02
D01AA08,D,D01,D01A,D01AA,D01AA08
D02AE01,D,D02,D02A,D02AE,D02AE01
D02AE51,D,D02,D02A,D02AE,D02AE51
D04AB01,D,D04,D04A,D04AB,D04AB01
D04AB04,D,D04,D04A,D04AB,D04AB04
D04AX01,D,D04,D04A,D04AX,D04AX01
D04AA04,D,D04,D04A,D04AA,D04AA04
D04AA10,D,D04,D04A,D04AA,D04AA10
D05AX03,D,D05,D05A,D05AX,D05AX03
D05BB01,D,D05,D05B,D05BB,D05BB01
D05BB02,D,D05,D05B,D05BB,D05BB02
D06AX02,D,D06,D06A,D06AX,D06AX02
D06AX04,D,D06,D06A,D06AX,D06AX04
D06AX05,D,D06,D06A,D06AX,D06AX05
D06AX07,D,D06,D06A,D06AX,D06AX07
D06AX12,D,D06,D06A,D06AX,D06AX12
D06AX13,D,D06,D06A,D06AX,D06AX13
D06BA04,D,D06,D06B,D06BA,D06BA04
D06BB03,D,D06,D06B,D06BB,D06BB03
D06BB06,D,D06,D06B,D06BB,D06BB06
D06BB53,D,D06,D06B,D06BB,D06BB53
D06BX01,D,D06,D06B,D06BX,D06BX01
D06AA04,D,D06,D06A,D06AA,D06AA04
D07AB19,D,D07,D07A,D07AB,D07AB19
D07AC09,D,D07,D07A,D07AC,D07AC09
D07AC13,D,D07,D07A,D07AC,D07AC13
D07BA01,D,D07,D07B,D07BA,D07BA01
D07BA04,D,D07,D07B,D07BA,D07BA04
D07CA01,D,D07,D07C,D07CA,D07CA01
D07CA02,D,D07,D07C,D07CA,D07CA02
D07CA03,D,D07,D07C,D07CA,D07CA03
D07CB04,D,D07,D07C,D07CB,D07CB04
D07XA01,D,D07,D07X,D07XA,D07XA01
D07XA02,D,D07,D07X,D07XA,D07XA02
D07XB05,D,D07,D07X,D07XB,D07XB05
D07XC03,D,D07,D07X,D07XC,D07XC03
D07AA01,D,D07,D07A,D07AA,D07AA01
D07AA02,D,D07,D07A,D07AA,D07AA02
D07AA03,D,D07,D07A,D07AA,D07AA03
D08AG03,D,D08,D08A,D08AG,D08AG03
D08AX08,D,D08,D08A,D08AX,D08AX08
D10AD02,D,D10,D10A,D10AD,D10AD02
D10AF01,D,D10,D10A,D10AF,D10AF01
D10AF02,D,D10,D10A,D10AF,D10AF02
D10AF03,D,D10,D10A,D10AF,D10AF03
D10AF51,D,D10,D10A,D10AF,D10AF51
D10AF52,D,D10,D10A,D10AF,D10AF52
D10AX05,D,D10,D10A,D10AX,D10AX05
D10AA02,D,D10,D10A,D10AA,D10AA02
D10AA03,D,D10,D10A,D10AA,D10AA03
D11AH01,D,D11,D11A,D11AH,D11AH01
D11AX01,D,D11,D11A,D11AX,D11AX01
D11AX18,D,D11,D11A,D11AX,D11AX18
G01AD03,G,G01,G01A,G01AD,G01AD03
G01AE10,G,G01,G01A,G01AE,G01AE10
G01AF01,G,G01,G01A,G01AF,G01AF01
G01AF02,G,G01,G01A,G01AF,G01AF02
G01AF04,G,G01,G01A,G01AF,G01AF04
G01AF11,G,G01,G01A,G01AF,G01AF11
G01AF20,G,G01,G01A,G01AF,G01AF20
G01AX06,G,G01,G01A,G01AX,G01AX06
G01AA03,G,G01,G01A,G01AA,G01AA03
G01AA05,G,G01,G01A,G01AA,G01AA05
G01AA10,G,G01,G01A,G01AA,G01AA10
G02BB01,G,G02,G02B,G02BB,G02BB01
G02CB01,G,G02,G02C,G02CB,G02CB01
G02CB03,G,G02,G02C,G02CB,G02CB03
G02CC01,G,G02,G02C,G02CC,G02CC01
G02CC02,G,G02,G02C,G02CC,G02CC02
G03AB01,G,G03,G03A,G03AB,G03AB01
G03AB02,G,G03,G03A,G03AB,G03AB02
G03AB03,G,G03,G03A,G03AB,G03AB03
G03AB04,G,G03,G03A,G03AB,G03AB04
G03AB05,G,G03,G03A,G03AB,G03AB05
G03AB06,G,G03,G03A,G03AB,G03AB06
G03AB07,G,G03,G03A,G03AB,G03AB07
G03AB08,G,G03,G03A,G03AB,G03AB08
G03AB09,G,G03,G03A,G03AB,G03AB09
G03AC01,G,G03,G03A,G03AC,G03AC01
G03AC03,G,G03,G03A,G03AC,G03AC03
G03AC05,G,G03,G03A,G03AC,G03AC05
G03AC06,G,G03,G03A,G03AC,G03AC06
G03AC08,G,G03,G03A,G03AC,G03AC08
G03AD01,G,G03,G03A,G03AD,G03AD01
G03CA01,G,G03,G03C,G03CA,G03CA01
G03CA03,G,G03,G03C,G03CA,G03CA03
G03CA06,G,G03,G03C,G03CA,G03CA06
G03CA53,G,G03,G03C,G03CA,G03CA53
G03CA57,G,G03,G03C,G03CA,G03CA57
G03CC07,G,G03,G03C,G03CC,G03CC07
G03DA02,G,G03,G03D,G03DA,G03DA02
G03DA04,G,G03,G03D,G03DA,G03DA04
G03DB02,G,G03,G03D,G03DB,G03DB02
G03DC02,G,G03,G03D,G03DC,G03DC02
G03EA01,G,G03,G03E,G03EA,G03EA01
G03EA02,G,G03,G03E,G03EA,G03EA02
G03EA03,G,G03,G03E,G03EA,G03EA03
G03FA01,G,G03,G03F,G03FA,G03FA01
G03FA02,G,G03,G03F,G03FA,G03FA02
G03FA03,G,G03,G03F,G03FA,G03FA03
G03FA04,G,G03,G03F,G03FA,G03FA04
G03FA05,G,G03,G03F,G03FA,G03FA05
G03FA06,G,G03,G03F,G03FA,G03FA06
G03FA07,G,G03,G03F,G03FA,G03FA07
G03FA08,G,G03,G03F,G03FA,G03FA08
G03FA09,G,G03,G03F,G03FA,G03FA09
G03FA10,G,G03,G03F,G03FA,G03FA10
G03FA11,G,G03,G03F,G03FA,G03FA11
G03FA12,G,G03,G03F,G03FA,G03FA12
G03FA13,G,G03,G03F,G03FA,G03FA13
G03FA14,G,G03,G03F,G03FA,G03FA14
G03FA15,G,G03,G03F,G03FA,G03FA15
G03FA16,G,G03,G03F,G03FA,G03FA16
G03FA17,G,G03,G03F,G03FA,G03FA17
G03FB01,G,G03,G03F,G03FB,G03FB01
G03FB02,G,G03,G03F,G03FB,G03FB02
G03FB03,G,G03,G03F,G03FB,G03FB03
G03FB04,G,G03,G03F,G03FB,G03FB04
G03FB05,G,G03,G03F,G03FB,G03FB05
G03FB06,G,G03,G03F,G03FB,G03FB06
