,Drug_1,drug2,Level_of_interaction,Quality_of_interaction,Summary,Description
10,Ombitasvir/Paritaprevir/r + Dasabuvir,Acitretin,No Interaction Expected,NA,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as acitretin undergoes isomerization and conjugation by UGT1A9. Ombitasvir/paritaprevir/ritonavir + dasabuvir is not known to affect this enzyme.,(See Summary)
11,Ombitasvir/Paritaprevir/r + Dasabuvir,Activated charcoal,Potential Weak Interaction,NA,"Coadministration has not been studied. Activated charcoal absorbs substances in the stomach and intestines and may decrease absorption of orally administered medications. If coadministration is required, administration of activated charcoal and ombitasvir/paritaprevir/ritonavir + dasabuvir should be separated by 4 hours. [Note: this interaction is not specific for ombitasvir/paritaprevir/ritonavir + dasabuvir, but for any medication taken with activated charcoal.]",(See Summary)
12,Ombitasvir/Paritaprevir/r + Dasabuvir,Adefovir,No Interaction Expected,NA,"Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. CYP3A4/5, CYP2D6 and CYP2C8 are involved in the metabolism of ombitasvir, paritaprevir, ritonavir and dasabuvir. The potential for hepatically metabolised interactions with adefovir is low. Adefovir is eliminated renally via glomerular filtration and active renal secretion by OAT1. Ombitasvir/paritaprevir/ritonavir and dasabuvir do not interfere with this pathway. ",(See Summary)
13,Ombitasvir/Paritaprevir/r + Dasabuvir,Agomelatine,No Interaction Expected,NA,"Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as agomelatine is metabolized predominantly by CYP1A2. [Note, agomelatine is contraindicated in hepatic impairment as increases in exposure of 140-fold have been seen in cirrhotic patients.]",(See Summary)
14,Ombitasvir/Paritaprevir/r + Dasabuvir,Albendazole,Potential Interaction,NA,"Coadministration has not been studied but may reduce the clinical effect of albendazole. Coadministration with ritonavir alone (200 mg twice daily) decreased the AUC of albendazole and the active metabolite albendazole sulfoxide by 73% and 59%, respectively, with Cmax decreasing by 74% and 48%, respectively.",(See Summary)
15,Ombitasvir/Paritaprevir/r + Dasabuvir,Albiglutide,No Interaction Expected,NA,"Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Albiglutide is a protein for which the expected metabolic pathway is degradation to small peptides and individual amino acids by ubiquitous proteolytic enzymes. However, as albiglutide slows gastric emptying it is advisable to take ombitasvir/paritaprevir/ritonavir + dasabuvir at least 1 hour before an albiglutide injection. [Note: this interaction is not specific for ombitasvir/paritaprevir/ritonavir + dasabuvir, but for any medication taken with albiglutide.]",(See Summary)
16,Ombitasvir/Paritaprevir/r + Dasabuvir,Alemtuzumab,No Interaction Expected,NA,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as alemtuzumab is a protein for which the expected metabolic pathway is degradation to small peptides and individual amino acids by widely distributed proteolytic enzymes.,(See Summary)
17,Ombitasvir/Paritaprevir/r + Dasabuvir,Alendronic acid,No Interaction Expected,NA,"Coadministration has not been studied but alendronate can be administered with ombitasvir/paritaprevir/ritonavir + dasabuvir and no dose alteration is required. Alendronate is not metabolised and is cleared from the plasma by uptake into bone and elimination via renal excretion. Although no pharmacokinetic interaction is expected, alendronate should be separated from food or other medicinal products and therefore should be separated from ombitasvir/paritaprevir/ritonavir + dasabuvir administration. [Note: this interaction is not specific for ombitasvir/paritaprevir/ritonavir + dasabuvir, but for any medication taken with alendronic acid.]",(See Summary)
18,Ombitasvir/Paritaprevir/r + Dasabuvir,Alfentanil,Potential Interaction,NA,"Coadministration has not been studied but alfentanil concentrations may be increased since it is a substrate of CYP3A4. Close monitoring of therapeutic response and adverse effects (including respiratory depression) is recommended, especially at initiation of treatment. A dosage adjustment of alfentanil may be required.",(See Summary)
19,Ombitasvir/Paritaprevir/r + Dasabuvir,Alfuzosin,Do Not Coadminister,NA,Coadministration is contraindicated. Alfuzosin is a substrate and inhibitor of CYP3A4. Exposure may increase due to CYP3A4 inhibition by ritonavir causing potential hypotension.,"Concomitant use is contraindicated. Coadministration has not been studied but is expected to increase alfuzosin concentrations due to inhibition of CYP3A by ritonavir. Medicinal products that are highly dependent on CYP3A for clearance and for which elevated plasma levels are associated with serious events, such as alfuzosin, must not be co-administered.Viekirax Summary of Product Characteristics, AbbVie Ltd, January 2015. Coadministration is contraindicated due to the potential for hypotension.Viekira Pak US Prescribing Information, AbbVie, December 2014."
20,Ombitasvir/Paritaprevir/r + Dasabuvir,Aliskiren,Do Not Coadminister,NA,Coadministration of aliskiren with P-gp inhibitors (such as ritonavir) is not recommended. Aliskiren is transported by P-gp and shows a 5-6 fold increase in exposure with itraconazole 100 mg twice daily (a CYP3A4 and P-gp inhibitor). A similar interaction is expected with ombitasvir/paritaprevir/ritonavir + dasabuvir. The aliskiren label recommends avoiding concomitant use with CYP3A4 and P-gp inhibitors.,(See Summary)
21,Ombitasvir/Paritaprevir/r + Dasabuvir,Allopurinol,No Interaction Expected,NA,"Coadministration has not been studied but allopurinol can be administered with ombitasvir/paritaprevir/ritonavir + dasabuvir and no dose alteration is required. Allopurinol is a substrate of xanthine oxidase and no interaction is expected. [Note, the European SmPC and US Prescribing Information for allopurinol recommend a reduced dose in hepatic impairment.]",(See Summary)
22,Ombitasvir/Paritaprevir/r + Dasabuvir,Almotriptan,No Interaction Expected,NA,Coadministration has not been studied. In vitro studies indicate a minor role for CYP3A4 and CYP2D6 in the metabolism of almotriptan. It is possible that coadministration with ombitasvir/paritaprevir/ritonavir + dasabuvir may increase almotriptan concentrations through inhibition by ritonavir and clinical monitoring for an increase in side effects is suggested. ,(See Summary)
23,Ombitasvir/Paritaprevir/r + Dasabuvir,Aloe vera,No Interaction Expected,NA,"Coadministration has not been studied but based on metabolism and clearance, a clinically significant interaction is unlikely. Aloe vera is only a weak inhibitor of CYPs in vitro and therefore is unlikely to cause clinically significant interactions. It does not inhibit P-gp and there is no evidence to suggest it impacts UGTs.",(See Summary)
24,Ombitasvir/Paritaprevir/r + Dasabuvir,Alogliptin ,No Interaction Expected,NA,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Alogliptin does not undergo extensive metabolism and is excreted mainly unchanged in the urine and metabolism by CYPs is minimal. No transporter interactions have been described.,(See Summary)
25,Ombitasvir/Paritaprevir/r + Dasabuvir,Alprazolam,Potential Interaction,NA,"Coadministration increased alprazolam AUC by 34% with no significant effect on exposures of ombitasvir, paritaprevir, ritonavir or dasabuvir. Close monitoring of patients is recommended. A decrease in dose may be considered based on clinical response.","Coadministration with alprazolam (0.5 mg single dose) increased alprazolam Cmax and AUC by 9% and 34% due to inhibition of CYP3A4 by ritonavir. Ombitasvir Cmax and Cmin both decreased by 2% and there was no change in AUC. Paritaprevir Cmax and AUC decreased by 9% and 4% with Cmin increasing by 12%. Dasabuvir Cmax and AUC decreased by 7% and 2% and there was no change in Cmin. Clinical monitoring of patients is recommended. A decrease in alprazolam dose can be considered based on clinical response.Viekirax Summary of Product Characteristics, AbbVie Ltd, January 2015.Exviera Summary of Product Characteristics, AbbVie Ltd, January 2015.Coadministration with alprazolam (0.5 mg single dose) was studied in 12 subjects. Ombitasvir Cmax and Cmin both decreased by 2% and there was no change in AUC. Paritaprevir Cmax and AUC decreased by 9% and 4% with Cmin increasing by 12%. Ritonavir Cmax and AUC decreased by 8% and 4%, with Cmin increasing by 1%. Dasabuvir Cmax and AUC decreased by 7% and 2% and there was no change in Cmin. Alprazolam Cmax and AUC increased by 9% and 34%. Clinical monitoring of patients is recommended. A decrease in alprazolam dose can be considered based on clinical response.Viekira Pak US Prescribing Information, AbbVie, December 2014."
26,Ombitasvir/Paritaprevir/r + Dasabuvir,Aluminium hydroxide,No Interaction Expected,NA,Coadministration has not been studied but antacids can be administered with ombitasvir/paritaprevir/ritonavir + dasabuvir and no dose alteration is required. DAA exposures were not affected in the presence of an acid reducing agent such as omeprazole or metal chelators.,(See Summary)
27,Ombitasvir/Paritaprevir/r + Dasabuvir,Alverine citrate,No Interaction Expected,NA,"Coadministration has not been studied but based on limited understanding of metabolism and clearance a clinically significant interaction is unlikely. However as alverine citrate affects gastric motility, an effect on the absorption of ombitasvir/paritaprevir/ritonavir + dasabuvir cannot be ruled out. Doses of ombitasvir/paritaprevir/ritonavir + dasabuvir and alverine should be separated by 4 hours if possible. [Note: this interaction is not specific for ombitasvir/paritaprevir/ritonavir + dasabuvir, but for any medication taken with alverine citrate.]",(See Summary)
28,Ombitasvir/Paritaprevir/r + Dasabuvir,Amantadine,No Interaction Expected,NA,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as amantadine is only metabolized to a minor extent (principally N-acetylation) and is largely excreted unchanged in urine.,(See Summary)
29,Ombitasvir/Paritaprevir/r + Dasabuvir,Ambrisentan,Potential Interaction,NA,"Coadministration has not been studied. Ambrisentan is mainly glucuronidated by UGT1A9, UGT2B7, UGT1A3 and is metabolized to a small extent by CYP3A4. Ambrisentan is also a substrate of P-gp and OATP1B1 and concentrations may increase due to inhibition of OATP1B1 by paritaprevir. Start ambrisentan at 5 mg and closely monitor the patient for tolerability.",(See Summary)
30,Ombitasvir/Paritaprevir/r + Dasabuvir,Amikacin,No Interaction Expected,NA,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as amikacin is largely excreted unchanged in urine.,(See Summary)
31,Ombitasvir/Paritaprevir/r + Dasabuvir,Amiloride,No Interaction Expected,NA,Coadministration has not been studied but amiloride can be administered with ombitasvir/paritaprevir/ritonavir + dasabuvir and no dose alteration is required. Amiloride is not metabolised by the liver with approximately 50% of an oral dose excreted in urine.,(See Summary)
32,Ombitasvir/Paritaprevir/r + Dasabuvir,Amiodarone,Do Not Coadminister,NA,"Coadministration has not been studied. Amiodarone is a substrate of CYP3A4 and exposure may increase due to CYP3A4 inhibition by ritonavir causing potential cardiac arrhythmias. Coadministration is contraindicated in the European product label, but the US product label advises caution and monitoring of the subjects. These interaction charts reflect the more cautious option.","Concomitant use is contraindicated. Coadministration has not been studied by is expected to increase amiodarone concentrations due to inhibition of CYP3A4 by ritonavir. Medicinal products that are highly dependent on CYP3A for clearance and for which elevated plasma levels are associated with serious events, such as amiodarone, must not be co-administered.Viekirax Summary of Product Characteristics, AbbVie Ltd, January 2015. Coadministration may increase concentrations of this antiarrhythmic. Caution is warranted and therapeutic concentration monitoring (if available) is recommended for antiarrhythmics when co-administered.Viekira Pak US Prescribing Information, AbbVie, December 2014."
33,Ombitasvir/Paritaprevir/r + Dasabuvir,Amisulpride,No Interaction Expected,NA,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as amisulpride is largely excreted unchanged in urine and undergoes relatively little metabolism.,(See Summary)
34,Ombitasvir/Paritaprevir/r + Dasabuvir,Amitriptyline,No Interaction Expected,NA,Coadministration has not been studied but amitriptyline can be administered with ombitasvir/paritaprevir/ritonavir + dasabuvir and no dose alteration is required. Amitriptyline is a substrate of CYP2D6 and CYP2C19. Ritonavir inhibits CYP2D6 at higher doses but at the 100 mg dose it does not appear to markedly inhibit CYP2D6. ,(See Summary)
35,Ombitasvir/Paritaprevir/r + Dasabuvir,Amlodipine,Potential Interaction,NA,Amlodipine is a substrate of CYP3A4 and coadministration increased amlodipine AUC by 2.6-fold. Caution is warranted. Consider a dose reduction for amlodipine (a dose reduction of 50% is recommended in the European SPC). Close monitoring is recommended.,"Coadministration with amlodipine (5 mg single dose) increased amlodipine Cmax by 26% and increased AUC by 2.57-fold. There was no change ombitasvir Cmax, AUC or Cmin. Paritaprevir Cmax, AUC and Cmin decreased by 23%, 22% and 12%, respectively. Dasabuvir Cmax and AUC increased by 5% and 1%, and Cmin decreased by 5%. Decrease amlodipine dose by 50% and monitor patients for clinical effects.Viekirax Summary of Product Characteristics, AbbVie Ltd, January 2015.Exviera Summary of Product Characteristics, AbbVie Ltd, January 2015. Coadministration with amlodipine (5 mg single dose) was studied in 14 subjects. There was no change in Cmax, AUC or Cmin of ombitasvir. Paritaprevir Cmax, AUC and Cmin decreased by 23%, 22% and 12%, respectively. Ritonavir Cmax, AUC and Cmin decreased by 4%, 7% and 5%, respectively. Dasabuvir Cmax and AUC increased by 5% and 1% but Cmin decreased by 5%. Amlodipine Cmax and AUC increased by 26% and 2.57-fold. Consider dose reduction for amlodipine.  Clinical monitoring is recommended.Viekira Pak US Prescribing Information, AbbVie, December 2014."
36,Ombitasvir/Paritaprevir/r + Dasabuvir,Amobarbital,Do Not Coadminister,NA,Coadministration has not been studied and is not recommended. Amobarbital induces CYP3A4 and P-gp and could decrease concentrations of ombitasvir/paritaprevir/ritonavir + dasabuvir. This may result in loss of efficacy and potential virological failure.,(See Summary)
37,Ombitasvir/Paritaprevir/r + Dasabuvir,Amodiaquine,No Interaction Expected,NA,Coadministration has not been studied. Amodiaquine is a substrate of CYP2C8. No interaction with is expected with ombitasvir/paritaprevir/ritonavir + dasabuvir.,(See Summary)
38,Ombitasvir/Paritaprevir/r + Dasabuvir,Amoxicillin,No Interaction Expected,NA,Coadministration has not been studied but amoxicillin can be administered with ombitasvir/paritaprevir/ritonavir + dasabuvir and no dose alteration is required. Amoxicillin is mainly excreted in the urine.,(See Summary)
39,Ombitasvir/Paritaprevir/r + Dasabuvir,Amphetamine,Potential Interaction,NA,"Coadministration has not been studied. Ritonavir inhibits CYP2D6 at higher doses but at the 100 mg dose it does not appear to markedly inhibit CYP2D6. However, as dosing of recreational drugs can be variable, caution is advised.",(See Summary)
40,Ombitasvir/Paritaprevir/r + Dasabuvir,Amphotericin B,No Interaction Expected,NA,Coadministration has not been studied but amphotericin B can be administered with ombitasvir/paritaprevir/ritonavir + dasabuvir and no dose alteration is required. Amphotericin B is mainly excreted in the urine.,(See Summary)
41,Ombitasvir/Paritaprevir/r + Dasabuvir,Ampicillin,No Interaction Expected,NA,Coadministration has not been studied but ampicillin can be administered with ombitasvir/paritaprevir/ritonavir + dasabuvir and no dose alteration is required. Ampicillin is mainly excreted in the urine.,(See Summary)
42,Ombitasvir/Paritaprevir/r + Dasabuvir,Anagrelide,Potential Interaction,NA,Coadministration has not been studied. Angarelide is metabolised by CYP1A2 and concentrations may decrease due to induction of CYP1A2 by ritonavir. Close monitoring for efficacy is recommended. Consider a dose increase if clinically indicated.,(See Summary)
43,Ombitasvir/Paritaprevir/r + Dasabuvir,Anastrozole,No Interaction Expected,NA,Coadministration has not been studied. Anastrozole is metabolized by multiple enzyme pathways and a clinically significant interaction is not expected.,(See Summary)
44,Ombitasvir/Paritaprevir/r + Dasabuvir,Anidulafungin,No Interaction Expected,NA,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as anidulafungin is not hepatically metabolized.,(See Summary)
45,Ombitasvir/Paritaprevir/r + Dasabuvir,Antacids,No Interaction Expected,NA,Coadministration has not been studied but antacids can be administered with ombitasvir/paritaprevir/ritonavir + dasabuvir and no dose alteration is required. DAA exposures were not affected in the presence of an acid reducing agent such as omeprazole or metal chelators.,(See Summary)
46,Ombitasvir/Paritaprevir/r + Dasabuvir,Apixaban,Do Not Coadminister,NA,Coadministration has not been studied and is not recommended. Concentrations of apixaban are expected to increase due to potent CYP3A4 and P-gp inhibition by ritonavir. Increased concentrations of apixiban increase the bleeding risk and the combination should be avoided if possible. No effect on ombitasvir/paritaprevir/ritonavir + dasbuvir is expected.,(See Summary)
47,Ombitasvir/Paritaprevir/r + Dasabuvir,Aprepitant,Potential Interaction,NA,"Coadministration has not been studied. Aprepitant is a substrate, inhibitor and inducer of CYP3A4 and also inhibits CYP2C9. Aprepitant exposure may increase due to CYP3A4 inhibition by ritonavir. Close monitoring is recommended. A decrease in aprepitant dose may be needed.",(See Summary)
48,Ombitasvir/Paritaprevir/r + Dasabuvir,Aripiprazole,Potential Interaction,NA,Coadministration has not been studied. Aripiprazole is a substrate of CYP3A4 and CYP2D6. Aripiprazole exposure may increase due to CYP3A4 inhibition by ritonavir. Close monitoring is recommended. A decrease in aripiprazole dose may be needed. The aripiprazole label suggests decreasing the dose by one-half when administered with CYP3A4 inhibitors like ketoconazole.,(See Summary)
49,Ombitasvir/Paritaprevir/r + Dasabuvir,Artemether,Potential Interaction,NA,Coadministration has not been studied. Artemether is a substrate of CYP3A4 and exposure may increase due to CYP3A4 inhibition by ritonavir. Close monitoring for increased side effects is recommended.,(See Summary)
50,Ombitasvir/Paritaprevir/r + Dasabuvir,Artemisinin,Potential Interaction,NA,"Coadministration has not been studied. Artemisinins undergo rapid metabolism via several CYP450 (CYPs 3A4, 2A6, 2B6). The active metabolite (dihydroartemisinin, which has greater potency than the parent drug) is further metabolized via UGTs 1A9 and 2B7 and has been shown to induce CYP3A4. There is the possibility of a decrease in exposure of ombitasvir/paritaprevir/ritonavir + dasabuvir although it is difficult to judge the clinical relevance. Close monitoring for therapeutic effect is recommended.",(See Summary)
51,Ombitasvir/Paritaprevir/r + Dasabuvir,Artesunate,Potential Interaction,NA,Coadministration has not been studied. Dihydroartemisinin (the active metabolite of artesunate) is further metabolised via UGTs 1A9 and 2B7 and has been shown to induce CYP3A4. There is the possibility of a decrease in exposure of ombitasvir/paritaprevir/ritonavir + dasabuvir although it is difficult to judge the clinical relevance. Close monitoring for therapeutic effect is recommended.,(See Summary)
52,Ombitasvir/Paritaprevir/r + Dasabuvir,Ascorbic acid (Vitamin C),No Interaction Expected,NA,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as ascorbic acid is largely hydrolysed to salicylic acid followed by conjugation with either glycine or glucuronic acid.,(See Summary)
53,Ombitasvir/Paritaprevir/r + Dasabuvir,Asenapine,Potential Interaction,NA,"Coadministration has not been studied. Asenapine is metabolized by glucuronidation (UGT1A4) and oxidative metabolism (mainly CYP1A2, with minor contributions from CYP3A4 and CYP2D6). As ritonavir induces CYP1A2 and UGT1A4, it could potentially decrease asenapine exposure. Monitor the clinical effect and increase dosage if needed.",(See Summary)
54,Ombitasvir/Paritaprevir/r + Dasabuvir,Aspirin,No Interaction Expected,NA,Coadministration has not been studied but aspirin can be administered with ombitasvir/paritaprevir/ritonavir + dasabuvir and no dose alteration is required. Aspirin is metabolised by deacetylation and UGT2B7 conjugation.,(See Summary)
55,Ombitasvir/Paritaprevir/r + Dasabuvir,Astemizole,Do Not Coadminister,NA,Coadministration is contraindicated in the European product label due to the potential for serious and/or life threatening reactions such as cardiac arrhythmias. Astemizole is a substrate of CYP3A4 and exposure may increase due to CYP3A4 inhibition by ritonavir.,"Concomitant use is contraindicated. Coadministration has not been studied but is expected to increase astemizole concentrations due to inhibition of CYP3A4 by ritonavir. Medicinal products that are highly dependent on CYP3A for clearance and for which elevated plasma levels are associated with serious events, such as astemizole, must not be co-administered.Viekirax Summary of Product Characteristics, AbbVie Ltd, January 2015."
56,Ombitasvir/Paritaprevir/r + Dasabuvir,Atazanavir alone,Potential Interaction,NA,Atazanavir should be taken without additional ritonavir with ombitasvir/paritaprevir/ritonavir + dasabuvir since ritonavir 100 mg once daily is provided as part of the ombitasvir/paritaprevir/ritonavir fixed dose combination. Atazanavir plus additional ritonavir is not recommended with ombitasvir/paritaprevir/ritonavir + dasabuvir.,"Coadministration with atazanavir (300 mg once daily, given at the same time) decreased atazanavir Cmax and Cmin by 9% and 10% but increased AUC by 1%. Ombitasvir Cmax, AUC and Cmin decreased by 23%, 17% and 11%. Paritaprevir Cmax and AUC increased by 46% and 94% and Cmin increased by 3.26-fold. Dasabuvir Cmax, AUC and Cmin decreased by 17%, 18% and 21%, respectively. The increase in paritaprevir exposures may be due to inhibition of OATP1B1/B3 and CYP3A by atazanavir. Atazanavir should be taken without (additional) ritonavir since ritonavir 100 mg once daily is provided as part of Viekirax. The combination carries an increased risk for hyperbilirubinemia (including ocular icterus), in particular when ribavirin is part of the hepatitis C regimen.Viekirax Summary of Product Characteristics, AbbVie Ltd, December 2018.Exviera Summary of Product Characteristics, AbbVie Ltd, December 2018.Coadministration with atazanavir/ritonavir (300/100 mg once daily in the evening) was studied in 11 subjects. Ombitasvir Cmax and AUC decreased by 17% and 10% and there was no change in Cmin. Paritaprevir Cmax, AUC and Cmin increased by 2.19-, 3.16- and 11.95-fold, respectively. Ritonavir Cmax increased by 60% and AUC and Cmin increased by 3.18- and 24.65-fold. Dasabuvir Cmax, AUC and Cmin decreased by 19%, 19% and 20%, respectively. Atazanavir Cmax, AUC and Cmin increased by 2%, 19% and 68%, respectively. When coadministered, atazanavir 300 mg (without ritonavir) should only be given in the morning.Viekira XR US Prescribing Information, AbbVie, July 2018."
57,Ombitasvir/Paritaprevir/r + Dasabuvir,Atazanavir/cobicistat,Do Not Coadminister,NA,Atazanavir/cobicistat should not be used in combination with medicinal products containing ritonavir due to similar effects of cobicistat and ritonavir on CYP3A.,(See Summary)
58,Ombitasvir/Paritaprevir/r + Dasabuvir,Atazanavir + ritonavir,Do Not Coadminister,NA,Atazanavir/ritonavir should not be used in combination with medicinal products also containing ritonavir.,"Coadministration with atazanavir/ritonavir (300/100 mg once daily administered 12 hours apart) increased atazanavir Cmax, AUC and Cmin by 2%, 19% and 68%, respectively. Ombitasvir Cmax and AUC decreased by 17% and 10% and there was no change in Cmin. Paritaprevir Cmax, AUC and Cmin increased by 2.19-, 3.16- and 11.95-fold, respectively. Dasabuvir Cmax, AUC and Cmin decreased by 19%, 19% and 20%, respectively. The increase in paritaprevir exposures may be due to inhibition of OATP1B1/B3 and CYP3A by atazanavir and CYP3A by the additional dose of ritonavir. The recommended dose of atazanavir is 300 mg, without ritonavir and must be administered at the same time as ombitasvir, paritaprevir, ritonavir and dasabuvir. Atazanavir should be taken without (additional) ritonavir since ritonavir 100 mg once daily is provided as part of Viekirax. The combination carries an increased risk for hyperbilirubinemia (including ocular icterus), in particular when ribavirin is part of the hepatitis C regimen.Viekirax Summary of Product Characteristics, AbbVie Ltd, December 2018.Exviera Summary of Product Characteristics, AbbVie Ltd, December 2018.Coadministration of ombitasvir/paritaprevir/ritonavir ± dasabuvir with atazanavir/ritonavir (n=29) was studied in a retrospective observational study in co-infected HIV and HCV patients. There was no significant effect on atazanavir Ctrough, however, the effect on ombitasvir, paritaprevir, ritonavir or dasabuvir was not studied.Plasma trough concentrations of antiretrovirals in HIV-infected persons treated with direct-acting antiviral agents for hepatitis C in the real world. Tempestilli M, Fabbri G, Mastrorosa I et al. J Antimicrob Chemother, 2018, 73(1):160-164."
59,Ombitasvir/Paritaprevir/r + Dasabuvir,Atenolol,No Interaction Expected,NA,Coadministration has not been studied but atenolol can be administered with ombitasvir/paritaprevir/ritonavir + dasabuvir and no dose alteration is required. Atenolol is mainly excreted in urine.,(See Summary)
60,Ombitasvir/Paritaprevir/r + Dasabuvir,Atomoxetine,Potential Weak Interaction,NA,Coadministration has not been studied. Atomoxetine is a substrate of CYP2D6 but at 100 mg dose ritonavir does not markedly inhibit CYP2D6. Subjects may require monitoring as clinically indicated. A decrease in atomoxetine dose may be needed.,(See Summary)
