,Drug_1,drug2,Level_of_interaction,Quality_of_interaction,Summary,Description
24,Olaparib,Apixaban,"
Potential Weak Interaction
","
Very Low
","Coadministration has not been studied. Apixaban is metabolised by CYP3A4 and to a lesser extent by CYPs 1A2, 2C8, 2C9 and 2C19. Apixaban is also a substrate of P-gp and BCRP. Olaparib is an inhibitor of P-gp and BCRP (in vitro), and may increase concentrations of apixaban. The clinical relevance of this interaction is unknown. No a priori dose adjustment is necessary. However, it is recommended to monitor for apixaban toxicity.",(See Summary)
25,Olaparib,Aprepitant,"
Potential Interaction
","
Very Low
","Coadministration has not been studied but should approached with caution. Aprepitant is mainly metabolised by CYP3A4 and to a lesser extent by CYP1A2 and CYP2C19. Olaparib does not inhibit or induce these CYPs. However, during treatment aprepitant is a moderate inhibitor of CYP3A4 and may increase concentrations of olaparib during the three days of coadministration. Therefore, coadministration is not recommended. If coadministration is unavoidable, reduce the dose of olaparib by 50% for both the tablet and capsule formulation during the few days of coadministration. Furthermore, after treatment aprepitant is a weak inducer of CYP3A4, CYP2C9 and UGT. Concentrations of olaparib may decrease due to weak induction of CYP3A4, but this is not considered to be clinically relevant.",(See Summary)
26,Olaparib,Aripiprazole,"
No Interaction Expected
","
Very Low
",Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Aripiprazole is metabolised by CYP3A4 and CYP2D6. Olaparib does not inhibit or induce CYP3A4 or CYP2D6.,(See Summary)
27,Olaparib,Asenapine,"
No Interaction Expected
","
Very Low
","Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Asenapine is metabolised by glucuronidation (UGT1A4) and oxidative metabolism (CYPs 1A2 (major), 3A4 and 2D6 (minor)). Olaparib does not inhibit or induce these UGTs or CYPs.",(See Summary)
28,Olaparib,Astemizole,"
No Interaction Expected
","
Very Low
","Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Astemizole is metabolised by CYPs 2D6, 2J2 and 3A4. Olaparib does not inhibit or induce CYPs 2D6, 2J2 or 3A4.",(See Summary)
29,Olaparib,Atenolol,"
Potential Weak Interaction
","
Very Low
","Coadministration has not been studied. Atenolol is mainly eliminated unchanged in the kidney, predominantly by glomerular filtration, and is a substrate of OCT1 and OCT2. Concentrations may increase because olaparib showed in vitro inhibition of OCT1 and OCT2. The clinical relevance of this interaction is unknown. No a priori dose adjustment of atenolol is necessary. However, it is recommended to monitor blood pressure. No effect on olaparib concentrations is expected. ",(See Summary)
30,Olaparib,Atorvastatin,"
Potential Weak Interaction
","
Very Low
","Coadministration has not been studied. Atorvastatin is metabolised by CYP3A4 and is a substrate of P-gp and OATP1B1. Olaparib is an inhibitor of P-gp and OATP1B1 (in vitro) and may increase concentrations of atorvastatin. The clinical relevance of this interaction is unknown. No a priori dose adjustment is recommended, but monitor for atorvastatin toxicity.",(See Summary)
31,Olaparib,Azathioprine,"
Potential Weak Interaction
","
Very Low
","Coadministration has not been studied, but based on metabolism and clearance a pharmacokinetic interaction is unlikely. Azathioprine is converted to 6-mercaptopurine which is metabolized analogously to natural purines. Olaparib does not interfere with this metabolic pathway. However, due to the risk of additive haematological toxicity, haematological parameters should be monitored if coadministered. ",(See Summary)
32,Olaparib,Azithromycin,"
Potential Weak Interaction
","
Very Low
","Coadministration has not been studied. Azithromycin is mainly eliminated via biliary excretion and animal data suggest this may occur via P-glycoprotein and MRP2. Azithromycin concentrations may potentially increase due to inhibition of P-gp by olaparib. The clinical relevance of this interaction is unknown. No a priori dose adjustment is necessary. However, it is recommended to monitor for toxicity of azithromycin. No effect on olaparib concentrations is expected. ",(See Summary)
33,Olaparib,Beclometasone,"
No Interaction Expected
","
Very Low
","Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Beclometasone is a pro-drug which is not metabolised by CYP450, but is hydrolysed via esterase enzymes to the highly active metabolite beclometasone -17-monopropionate. Olaparib does not interact with beclomethasone metabolism. ",(See Summary)
34,Olaparib,Bedaquiline,"
No Interaction Expected
","
Very Low
",Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Bedaquiline is metabolised by CYP3A4. Olaparib does not inhibit or induce CYP3A4.,(See Summary)
35,Olaparib,Bendroflumethiazide,"
Potential Weak Interaction
","
Very Low
","Coadministration has not been studied. Bendroflumethiazide is mainly eliminated by hepatic metabolism (70%) and excreted unchanged in the urine (30%) via OAT1 and OAT3. OAT1/3 are the major transporters of loop and thiazide diuretics. Secretion of these diuretics into the urinary tract by transporters in the proximal tubular cells is necessary for the diuretic effect in later tubule segments. Olaparib inhibits OAT3 in vitro which could decrease bendroflumethiazide secretion and therapeutic effect. In vitro data indicate that bendroflumethiazide inhibits OAT1/OAT3 but a clinically significant interaction is unlikely in the range of observed clinical concentrations. In addition, there is no evidence that bendroflumethiazide inhibits or induces CYP450 enzymes and therefore is unlikely to impact olaparib.",(See Summary)
36,Olaparib,Bepridil,"
No Interaction Expected
","
Very Low
",Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Bepridil is metabolised by CYP2D6 (major) and CYP3A4. Olaparib does not inhibit or induce CYP2D6 or CYP3A4.,(See Summary)
37,Olaparib,Betamethasone,"
No Interaction Expected
","
Very Low
",Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Betamethasone is metabolised by CYP3A4. Olaparib does not inhibit or induce CYP3A4.,(See Summary)
38,Olaparib,Bezafibrate,"
No Interaction Expected
","
Very Low
","Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as half of bezafibrate dose is eliminated unchanged in the urine. In vitro data suggest that bezafibrate inhibits the renal transporter OAT1. In vitro data indicate that olaparib inhibits OAT3, but a clinically significant interaction is unlikely as bezafibrate has a wide therapeutic range.",(See Summary)
39,Olaparib,Bisacodyl,"
No Interaction Expected
","
Very Low
",Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Bisacodyl is converted to an active metabolite by intestinal and bacterial enzymes. Absorption from the gastrointestinal tract is minimal and the small amount absorbed is excreted in the urine as the glucuronide. ,(See Summary)
40,Olaparib,Bisoprolol,"
Potential Weak Interaction
","
Very Low
","Coadministration has not been studied. Bisoprolol is partly metabolised by CYP3A4 and CYP2D6, and partly eliminated unchanged in the urine. Bisoprolol is also a substrate of P-gp. Olaparib is an inhibitor of P-gp and may increase concentrations of bisoprolol. The clinical relevance of this interaction is unknown. No a priori dose adjustment of bisoprolol is necessary. However, it is recommended to monitor blood pressure.",(See Summary)
41,Olaparib,Bosentan,"
Potential Weak Interaction
","
Very Low
","Coadministration has not been studied. Bosentan is a substrate of CYP3A4, CYP2C9 and OATP1B1. Olaparib has shown OATP1B1 inhibition in vitro and may increase bosentan concentrations. The clinical relevance of this interaction is unknown. No a priori dose adjustment is necessary. However, monitoring for blood pressure may be required. Furthermore, bosentan is a weak inducer of CYP3A4 and CYP2C9. Concentrations of olaparib may decrease due to induction of CYP3A4, but this is unlikely to be clinically relevant.",(See Summary)
42,Olaparib,Bromazepam,"
No Interaction Expected
","
Very Low
","Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Bromazepam undergoes oxidative biotransformation. Interaction studies indicate that CYP3A4 plays a minor role in bromazepam metabolism, but other cytochromes such as CYP2D6 or CYP1A2 may play a role. Olaparib does not inhibit or induce these CYPs.",(See Summary)
43,Olaparib,Budesonide,"
No Interaction Expected
","
Very Low
",Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Budesonide is metabolised by CYP3A4. Olaparib does not inhibit or induce CYP3A4.,(See Summary)
44,Olaparib,Buprenorphine,"
Potential Weak Interaction
","
Very Low
","Coadministration has not been studied. Buprenorphine undergoes both N-dealkylation to form norbuprenorphine (via CYP3A4) and glucuronidation (via UGT2B7 and UGT1A1). Olaparib showed inhibition of UGT1A1 in vitro and may increase concentrations of buprenorphine. The clinical relevance of this interaction is unknown. No a priori dose adjustment is necessary. However, it is recommended to monitor for buprenorphine toxicity.",(See Summary)
45,Olaparib,Bupropion,"
No Interaction Expected
","
Very Low
","Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely.  Bupropion is primarily metabolized by CYP2B6 and concentrations may decrease because olaparib showed in vitro induction of CYP2B6, but this is unlikely to be clinically significant.",(See Summary)
46,Olaparib,Buspirone,"
No Interaction Expected
","
Very Low
",Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Buspirone is metabolised by CYP3A4. Olaparib does not inhibit or induce CYP3A4.,(See Summary)
47,Olaparib,Calcium,"
No Interaction Expected
","
Very Low
","Coadministration has not been studied but based on the metabolism and clearance a clinically significant interaction is unlikely. Calcium is eliminated through faeces, urine and sweat. ",(See Summary)
48,Olaparib,Candesartan,"
No Interaction Expected
","
Very Low
","Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Candesartan is mainly eliminated unchanged via urine and bile. The role of OAT1/3 in renal secretion of angiotensin II receptor blockers appears limited because these compounds are mostly excreted through the biliary route. Therefore, olaparib is unlikely to significantly inhibit renal elimination of angiotensin II receptor blockers.",(See Summary)
49,Olaparib,Capreomycin,"
No Interaction Expected
","
Very Low
",Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Capreomycin is predominantly excreted via the kidneys as unchanged drug. Renal toxicity has been reported during capreomycin treatment. Olaparib does not interfere with capreomycin renal elimination.,(See Summary)
50,Olaparib,Captopril,"
No Interaction Expected
","
Very Low
",Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Captopril is largely excreted in the urine by OAT1. Olaparib does not interact with this pathway.,(See Summary)
51,Olaparib,Carbamazepine,"
Do Not Coadminister
","
Very Low
","Coadministration has not been studied but should be avoided. Carbamazepine is primarily metabolised by CYP3A4 and to a lesser extent by CYP2C8. Olaparib does not inhibit or induce CYP3A4 or CYP2C8. However, carbamazepine is an inducer of CYPs 2C8 (strong), 2C9 (strong), 3A4 (strong), 1A2 (weak), 2B6 and UGT1A1. Concentrations of olaparib may decrease due to induction of CYP3A4. Coadministration of olaparib and the strong CYP3A4 inducer, rifampicin, decreased olaparib exposure by 87%. A similar effect may occur with carbamazepine. Therefore, coadministration should be avoided.",(See Summary)
52,Olaparib,Carvedilol,"
Potential Weak Interaction
","
Very Low
","Coadministration has not been studied. Carvedilol undergoes glucuronidation via UGTs 1A1, 2B4 and 2B7, and metabolism via CYP2D6 and to a lesser extent CYPs 2C9 and 1A2. Olaparib does not inhibit or induce these CYPs. Carvedilol is a substrate for P-gp and concentrations may potentially increase due to inhibition of P-gp by olaparib. The clinical relevance of this interaction is unknown. No a priori dose adjustment of carvedilol is necessary. However, it is recommended to monitor blood pressure.",(See Summary)
53,Olaparib,Caspofungin,"
No Interaction Expected
","
Very Low
",Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Caspofungin undergoes spontaneous chemical degradation and metabolism via a non CYP-mediated pathway. Olaparib does not interact with this metabolic pathway. ,(See Summary)
54,Olaparib,Cefalexin,"
Potential Weak Interaction
","
Very Low
","Coadministration has not been studied. Cefalexin is predominantly eliminated unchanged renally by glomerular filtration and tubular secretion via OAT1 and MATE1 and concentrations may increase because olaparib showed in vitro inhibition of MATE1. Moreover, olaparib could potentially slow down cefalexin renal elimination and thus increase the risk of nephrotoxicity. Monitoring of renal function is recommended. No effect on olaparib concentrations is expected.",(See Summary)
55,Olaparib,Cefazolin,"
Potential Weak Interaction
","
Very Low
","Coadministration has not been studied. Cefazolin is predominantly excreted unchanged in the urine, mainly by glomerular filtration with some renal tubular secretion via OAT3 and concentrations may increase because olaparib showed in vitro inhibition of OAT3. No effect on olaparib concentrations is expected. ",(See Summary)
56,Olaparib,Cefixime,"
No Interaction Expected
","
Very Low
",Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as cefixime is renally excreted predominantly by glomerular filtration. Olaparib does not interfere with cefixime renal elimination.,(See Summary)
57,Olaparib,Cefotaxime,"
Potential Weak Interaction
","
Very Low
","Coadministration has not been studied. Cefotaxime is partially metabolized by non-specific esterases. Most of a dose of cefotaxime is excreted in the urine - about 60% as unchanged drug and a further 24% as desacetyl-cefotaxime, an active metabolite. In vitro studies indicate that OAT3 participates in the renal elimination of cefotaxime and concentrations may increase because olaparib showed in vitro inhibition of OAT3. No effect on olaparib concentrations is expected.",(See Summary)
58,Olaparib,Ceftazidime,"
No Interaction Expected
","
Very Low
",Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as ceftazidime is excreted predominantly by renal glomerular filtration. Olaparib does not interfere with ceftazidime renal elimination.,(See Summary)
59,Olaparib,Ceftriaxone,"
No Interaction Expected
","
Very Low
","Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Ceftriaxone is eliminated mainly as unchanged drug, approximately 60% of the dose being excreted in the urine predominantly by glomerular filtration and the remainder via the biliary and intestinal tracts. Olaparib does not interfere with ceftriaxone renal elimination.",(See Summary)
60,Olaparib,Celecoxib,"
No Interaction Expected
","
Very Low
",Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Celecoxib is primarily metabolized by CYP2C9. Olaparib does not inhibit or induce CYP2C9. ,(See Summary)
61,Olaparib,Cetirizine,"
No Interaction Expected
","
Very Low
","Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Cetirizine is only metabolised to a limited extent and is eliminated unchanged in the urine through both glomerular filtration and tubular secretion (possibly via OCT2). In vitro data indicate that cetirizine inhibits OCT2. Concentrations may increase because olaparib showed in vitro inhibition of OCT2. However, this is unlikely to be clinically significant as cetirizine has a broad therapeutic index. No effect on olaparib concentrations is expected.",(See Summary)
62,Olaparib,Chloramphenicol,"
Potential Interaction
","
Very Low
","Coadministration has not been studied but should be approached with caution. Chloramphenicol is predominantly glucuronidated. Olaparib does not inhibit or induce UGTs. However, in vitro studies have shown that chloramphenicol can inhibit metabolism mediated by CYPs 3A4 (strong), 2C19 (strong) and 2D6 (weak). Concentrations of olaparib may increase due to inhibition of CYP3A4. The clinical relevance of this interaction is unknown. Coadministration should be approached with caution. If coadministration is unavoidable, monitor closely for olaparib toxicity. Monitor olaparib plasma concentrations, if available.",(See Summary)
63,Olaparib,Chlordiazepoxide,"
No Interaction Expected
","
Very Low
",Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Chlordiazepoxide is extensively metabolised by CYP3A4 but does not inhibit or induce cytochromes. Olaparib does not inhibit or induce CYPs.,(See Summary)
64,Olaparib,Chlorphenamine,"
No Interaction Expected
","
Very Low
",Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Chlorphenamine is predominantly metabolized in the liver by CYP2D6. Olaparib is unlikely to interact with chlorphenamine. ,(See Summary)
65,Olaparib,Chlorpromazine,"
No Interaction Expected
","
Very Low
","Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Chlorpromazine is metabolized mainly by CYP2D6, but also by CYP1A2. Olaparib does not interact with this metabolic pathway. ",(See Summary)
66,Olaparib,Chlortalidone,"
Potential Weak Interaction
","
Very Low
",Coadministration has not been studied. Chlortalidone is mainly excreted unchanged in the urine and faeces. OAT1/3 are the major transporters of loop and thiazide diuretics. Secretion of these diuretics into the urinary tract by transporters in the proximal tubular cells is necessary for the diuretic effect in later tubule segments. Olaparib inhibits renal transporter OAT3 which could decrease chlortalidone secretion and therapeutic effect.,(See Summary)
67,Olaparib,Ciclosporin (Cyclosporine),"
Potential Interaction
","
Very Low
","Coadministration has not been studied. Ciclosporin is a substrate of CYP3A4 and P-gp. Olaparib is an inhibitor of P-gp and may increase concentrations of ciclosporin. No a priori dose adjustment is necessary. However, it is recommended to monitor for ciclosporin toxicity. Furthermore, ciclosporin is an inhibitor of CYP3A4 and OATP1B1. Concentrations of olaparib may increase due to CYP3A4 inhibition. No a priori dosage adjustment is recommended for olaparib. However, monitor closely for olaparib toxicity. Monitor olaparib plasma concentrations, if available.",(See Summary)
68,Olaparib,Cilazapril,"
No Interaction Expected
","
Very Low
",Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Cilazapril is mainly eliminated unchanged by the kidneys (possibly via OATs). In vitro data indicate that olaparib inhibits OAT3 but a clinically significant interaction is unlikely as cilazapril has a wide therapeutic range.,(See Summary)
69,Olaparib,Cimetidine,"
No Interaction Expected
","
Very Low
",Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely.,(See Summary)
70,Olaparib,Ciprofloxacin,"
Potential Interaction
","
Very Low
","Coadministration has not been studied but should be approached with caution. Ciprofloxacin is primarily eliminated unchanged in the kidneys by glomerular filtration and tubular secretion via OAT3. It is also metabolised and partially cleared through the bile and intestine. Olaparib has shown OAT3 inhibition in vitro and may increase ciprofloxacin concentrations. The clinical relevance of this interaction is unknown. No a priori dose adjustment of ciprofloxacin is necessary. However, it is recommended to monitor for ciprofloxacin toxicity. Furthermore, ciprofloxacin is also a weak to moderate inhibitor of CYP3A4 and a strong inhibitor of CYP1A2. Concentrations of olaparib may increase due to inhibition of CYP3A4. Coadministration should be approached with caution. If coadministration is unavoidable, reduce the dose of olaparib by 50% for both the tablet and capsule formulation. Monitor closely for olaparib toxicity. Monitor olaparib concentrations, if available.",(See Summary)
71,Olaparib,Cisapride,"
No Interaction Expected
","
Very Low
",Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely.,(See Summary)
72,Olaparib,Citalopram,"
No Interaction Expected
","
Very Low
","Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Citalopram is metabolised by CYPs 2C19 (38%), 2D6 (31%) and 3A4 (31%). Olaparib does not inhibit or induce CYPs 2C19, 2D6 or 3A4.",(See Summary)
73,Olaparib,Clarithromycin,"
Potential Interaction
","
Very Low
","Coadministration has not been studied but should be approached with caution. Clarithromycin is metabolised by CYP3A4. Olaparib does not inhibit or induce CYP3A4. However, clarithromycin is also an inhibitor of CYP3A4 (strong) and P-gp, and may increase concentrations of olaparib. If coadministration is unavoidable, reduce the dose of olaparib by ~66% (for lynparza capsules: reduce olaparib dose from 400 mg twice daily to 150 mg twice daily; for lynparza tablets: reduce olaparib dose from 300 mg twice daily to 100 mg twice daily). Monitor closely for olaparib toxicity. Monitor olaparib concentrations, if available.",(See Summary)
74,Olaparib,Clavulanic acid,"
No Interaction Expected
","
Very Low
",Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Clavulanic acid is extensively metabolized (likely non CYP mediated pathway) and excreted in the urine by glomerular filtration. Olaparib does not interact with this pathway. ,(See Summary)
75,Olaparib,Clemastine,"
No Interaction Expected
","
Very Low
",Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Clemastine is mainly metabolised by CYP2D6. Olaparib does not interact with this metabolic pathway.,(See Summary)
76,Olaparib,Clindamycin,"
Potential Weak Interaction
","
Very Low
","Coadministration has not been studied. Clindamycin is metabolised by CYP3A4. Olaparib does not inhibit or induce CYP3A4. However, in vitro data suggest that clindamycin is a CYP3A4 inhibitor and may increase concentrations of olaparib. As the clinical relevance of this interaction is unknown, monitoring for olaparib toxicity may be required.",(See Summary)
77,Olaparib,Clobetasol,"
No Interaction Expected
","
Very Low
",Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely with the topical use of clobetasol.,(See Summary)
78,Olaparib,Clofazimine,"
No Interaction Expected
","
Very Low
","Coadministration has not been studied but based on the metabolism and clearance, a clinically significant interaction is unlikely. Clofazimine is largely excreted unchanged in the faeces, both as unabsorbed drug and via biliary excretion. ",(See Summary)
79,Olaparib,Clofibrate,"
No Interaction Expected
","
Very Low
","Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Clofibrate is hydrolyzed to an active metabolite, clofibric acid. Excretion of clofibric acid glucuronide is possibly performed via OAT1. In vitro data indicate that olaparib inhibits OAT3 but a clinically significant interaction is unlikely as clofibrate has a wide therapeutic range.",(See Summary)
80,Olaparib,Clomipramine,"
No Interaction Expected
","
Very Low
","Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Clomipramine is metabolised by CYPs 3A4, 1A2 and 2C19 to desmethylclomipramine, an active metabolite which has a higher activity than the parent drug. Clomipramine and desmethylclomipramine are both metabolised by CYP2D6. Olaparib does not inhibit or induce these CYPs.",(See Summary)
