,Drug_1,drug2,Level_of_interaction,Quality_of_interaction,Summary,Description
13,Thalidomide,Amikacin,"
No Interaction Expected
","
Very Low
",Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Amikacin is eliminated by glomerular filtration. Thalidomide does not interfere with this elimination pathway.,See Summary
14,Thalidomide,Amiloride,"
No Interaction Expected
","
Very Low
",Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Amiloride is eliminated unchanged in the kidney. In vitro data indicate that amiloride is a substrate of OCT2. Thalidomide is unlikely to interfere with this elimination pathway.,See Summary
15,Thalidomide,Amiodarone,"
Potential Interaction
","
Very Low
","Coadministration has not been studied but based on metabolism and clearance a pharmacokinetic interaction is unlikely. Amiodarone is metabolised by CYP3A4 and CYP2C8. The major metabolite of amiodarone, desethylamiodarone, is an inhibitor of CYPs 3A4 (weak), 2C9 (moderate), 2D6 (moderate), 2C19 (weak), 1A1 (strong) and 2B6 (moderate). Thalidomide does not interact with this pathway. However, a thorough QT study with thalidomide has not been performed and it’s currently unknown if thalidomide has an effect on the QT interval. Furthermore, thalidomide has potential to induce bradycardia and coadministration with amiodarone should be approached with caution. If coadministration is unavoidable, closely monitor heart rate and ECG. Note: Due to the long half-life of amiodarone, interactions can be observed for several months after discontinuation of amiodarone.",See Summary
16,Thalidomide,Amisulpride,"
No Interaction Expected
","
Very Low
",Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Amisulpride is weakly metabolised and is primarily renally eliminated (possibly via OCT). Thalidomide is unlikely to interfere with this elimination pathway.,See Summary
17,Thalidomide,Amitriptyline,"
Potential Interaction
","
Very Low
","Coadministration has not been studied but based on metabolism and clearance a pharmacokinetic interaction is unlikely. Amitriptyline is metabolised predominantly by CYP2D6 and CYP2C19, with a small proportion metabolised by CYPs 3A4, 1A2 and 2C9. Thalidomide does not inhibit or induce CYPs. A thorough QT study with thalidomide has not been performed and it’s currently unknown if thalidomide has an effect on the QT interval. Thalidomide has potential to induce bradycardia and coadministration with amitriptyline should be approached with caution. If coadministration is unavoidable, closely monitor heart rate and ECG.",See Summary
18,Thalidomide,Amlodipine,"
No Interaction Expected
","
Very Low
",Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Amlodipine is metabolised by CYP3A4. Thalidomide does not inhibit or induce CYPs.,See Summary
19,Thalidomide,Amoxicillin,"
No Interaction Expected
","
Very Low
",Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Amoxicillin is mainly excreted in the urine by glomerular filtration and tubular secretion. In vitro data indicate that amoxicillin is a substrate of OAT3. Thalidomide does not interfere with this elimination pathway.,See Summary
20,Thalidomide,Amphotericin B,"
Potential Weak Interaction
","
Very Low
","Coadministration has not been studied but based on metabolism and clearance a pharmacokinetic interaction is unlikely. Amphotericin B is not appreciably metabolised but is eliminated to a large extent in the bile. Thalidomide does not interfere with this elimination pathway. However, the European SPC for amphotericin states that concomitant use of amphotericin B and antineoplastic agents can increase the risk of renal toxicity, bronchospasm and hypotension and so monitoring may be required.",See Summary
21,Thalidomide,Ampicillin,"
No Interaction Expected
","
Very Low
",Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Renal clearance of ampicillin occurs partly by glomerular filtration and partly by tubular secretion. About 20-40% of an oral dose may be excreted unchanged in the urine in 6 hours. After parenteral use about 60-80% is excreted in the urine within 6 hours. Thalidomide does not interfere with this elimination pathway. ,See Summary
22,Thalidomide,Anidulafungin,"
No Interaction Expected
","
Very Low
",Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Anidulafungin is not metabolised hepatically but undergoes chemical degradation at physiological temperatures. Thalidomide does not interact with this metabolic pathway.,See Summary
23,Thalidomide,Antacids,"
No Interaction Expected
","
Very Low
",Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Antacids are not metabolised by CYPs. Thalidomide is unlikely to interfere with this metabolic pathway.,See Summary
24,Thalidomide,Apixaban,"
Potential Weak Interaction
","
Very Low
","Coadministration has not been studied but care should be taken. Apixaban is a substrate of P-gp and BCRP, and is metabolised by CYP3A4 and to a lesser extent by CYPs 1A2, 2C8, 2C9 and 2C19. Thalidomide does not inhibit or induce CYPs, P-gp or BCRP. Apixaban may be indicated to treat the increased risk of thrombosis due to thalidomide administration. However, the use of apixaban with thalidomide may increase the risk of bleeding. Therefore, care should be taken. Advise patients to observe for signs and symptoms of bleeding (e.g. petechiae, epistaxes, gastrointestinal bleedings) or bruising if coadministered.",See Summary
25,Thalidomide,Aprepitant,"
No Interaction Expected
","
Very Low
","Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Aprepitant is mainly metabolised by CYP3A4 and to a lesser extent by CYP1A2 and CYP2C19. During treatment, aprepitant is a moderate inhibitor of CYP3A4. After treatment, aprepitant is a weak inducer of CYP3A4, CYP2C9 and UGT. Thalidomide does not interact with this pathway.",See Summary
26,Thalidomide,Aripiprazole,"
No Interaction Expected
","
Very Low
",Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Aripiprazole is metabolised by CYP3A4 and CYP2D6. Thalidomide does not inhibit or induce CYPs.,See Summary
27,Thalidomide,Asenapine,"
No Interaction Expected
","
Very Low
","Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Asenapine is metabolised by glucuronidation (UGT1A4) and oxidative metabolism (CYPs 1A2 (major), 3A4 (minor) and 2D6 (minor)). Thalidomide does not inhibit or induce CYPs or UGTs.",See Summary
28,Thalidomide,Astemizole,"
Potential Interaction
","
Very Low
","Coadministration has not been studied but based on metabolism and clearance a pharmacokinetic interaction is unlikely. Astemizole is metabolised by CYPs 2D6, 2J2 and 3A4. Thalidomide does not inhibit or induce CYPs. However, a thorough QT study with thalidomide has not been performed and it’s currently unknown if thalidomide has an effect on the QT interval. Thalidomide has potential to induce bradycardia and coadministration with astemizole should be approached with caution. If coadministration is unavoidable, closely monitor heart rate and ECG.",See Summary
29,Thalidomide,Atenolol,"
Potential Interaction
","
Very Low
","Coadministration has not been studied but based on metabolism and clearance a pharmacokinetic interaction is unlikely. Atenolol is mainly eliminated unchanged in the kidney, predominantly by glomerular filtration. Thalidomide is unlikely to interfere with this elimination pathway. However, a thorough QT study with thalidomide has not been performed and it’s currently unknown if thalidomide has an effect on the QT interval. Thalidomide has potential to induce bradycardia and coadministration with atenolol should be approached with caution. If coadministration is unavoidable, closely monitor heart rate and ECG.",See Summary
30,Thalidomide,Atorvastatin,"
No Interaction Expected
","
Very Low
","Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Atorvastatin is metabolised by CYP3A4 and is a substrate of P-gp and OATP1B1. Thalidomide does not inhibit or induce CYPs, P-gp or OATP1B1.",See Summary
31,Thalidomide,Azathioprine,"
Potential Weak Interaction
","
Very Low
","Coadministration has not been studied but based on metabolism and clearance a pharmacokinetic interaction is unlikely. Azathioprine is converted to 6-mercaptopurine which is metabolised analogously to natural purines. Thalidomide does not interact with this metabolic pathway. However, due to the risk of additive haematological toxicity, haematological parameters should be monitored if coadministered.",See Summary
32,Thalidomide,Azithromycin,"
Potential Interaction
","
Very Low
","Coadministration has not been studied but based on metabolism and clearance a pharmacokinetic interaction is unlikely. Azithromycin is mainly eliminated via biliary excretion; animal data suggest this may occur via P-gp and MRP2. Azithromycin is also an inhibitor of P-gp but the clinical relevance of P-gp inhibition by azithromycin is unknown. Thalidomide does not interact with this pathway. However, a thorough QT study with thalidomide has not been performed and it’s currently unknown if thalidomide has an effect on the QT interval. Thalidomide has potential to induce bradycardia and coadministration with azithromycin should be approached with caution. If coadministration is unavoidable, closely monitor heart rate and ECG.",See Summary
33,Thalidomide,Beclometasone,"
No Interaction Expected
","
Very Low
","Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Beclometasone is a pro-drug which is not metabolised by CYP450, but is hydrolysed via esterase enzymes to the highly active metabolite beclometasone-17-monopropionate. Thalidomide does not interact with this metabolic pathway.",See Summary
34,Thalidomide,Bedaquiline,"
Potential Interaction
","
Very Low
","Coadministration has not been studied but based on metabolism and clearance a pharmacokinetic interaction is unlikely. Bedaquiline is metabolised by CYP3A4. Thalidomide does not inhibit or induce CYPs. However, a thorough QT study with thalidomide has not been performed and it’s currently unknown if thalidomide has an effect on the QT interval. Thalidomide has potential to induce bradycardia and coadministration with bedaquiline should be approached with caution. If coadministration is unavoidable, closely monitor heart rate and ECG.",See Summary
35,Thalidomide,Bendroflumethiazide,"
No Interaction Expected
","
Very Low
",Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Bendroflumethiazide is mainly eliminated by hepatic metabolism (70%) and excreted unchanged in the urine (30%) via OAT1 and OAT3. In vitro data indicate that bendroflumethiazide inhibits these renal transporters but a clinically significant interaction is unlikely in the range of observed clinical concentrations. Thalidomide does not interact with this pathway.,See Summary
36,Thalidomide,Bepridil,"
Potential Interaction
","
Very Low
","Coadministration has not been studied but based on metabolism and clearance a pharmacokinetic interaction is unlikely. Bepridil is metabolised by CYP2D6 (major) and CYP3A4. Thalidomide does not inhibit or induce CYPs. However, a thorough QT study with thalidomide has not been performed and it’s currently unknown if thalidomide has an effect on the QT interval. Thalidomide has potential to induce bradycardia and coadministration with bepridil should be approached with caution. If coadministration is unavoidable, closely monitor heart rate and ECG.",See Summary
37,Thalidomide,Betamethasone,"
No Interaction Expected
","
Very Low
",Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Betamethasone is metabolised by CYP3A4. Thalidomide does not inhibit or induce CYPs.,See Summary
38,Thalidomide,Bezafibrate,"
No Interaction Expected
","
Very Low
",Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Half of a bezafibrate dose is eliminated unchanged in the urine. In vitro data suggest that bezafibrate inhibits the renal transporter OAT1. Thalidomide does not interact with this pathway.,See Summary
39,Thalidomide,Bisacodyl,"
No Interaction Expected
","
Very Low
",Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Bisacodyl is converted to an active metabolite by intestinal and bacterial enzymes. Absorption from the gastrointestinal tract is minimal and the small amount absorbed is excreted in the urine as the glucuronide. ,See Summary
40,Thalidomide,Bisoprolol,"
Potential Interaction
","
Very Low
","Coadministration has not been studied but based on metabolism and clearance a pharmacokinetic interaction is unlikely. Bisoprolol is partly metabolised by CYP3A4 and CYP2D6, and partly eliminated unchanged in the urine. Thalidomide does not interact with this metabolic pathway. However, a thorough QT study with thalidomide has not been performed and it’s currently unknown if thalidomide has an effect on the QT interval. Thalidomide has potential to induce bradycardia and coadministration with bisoprolol should be approached with caution. If coadministration is unavoidable, closely monitor heart rate and ECG.",See Summary
41,Thalidomide,Bosentan,"
No Interaction Expected
","
Very Low
",Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Bosentan is a substrate and weak inducer of CYP3A4 and CYP2C9. Thalidomide does not interact with this pathway.,See Summary
42,Thalidomide,Bromazepam,"
Potential Interaction
","
Very Low
","Coadministration has not been studied but should be approached with caution. Bromazepam undergoes oxidative biotransformation. Interaction studies indicate that CYP3A4 plays a minor role in bromazepam metabolism, but other cytochromes such as CYP2D6 or CYP1A2 may also play a role. Thalidomide does not inhibit or induce CYPs. However, thalidomide causes drowsiness and somnolence, and due to the increased risk of additional sedative effects, coadministration with bromazepam should be approached with caution. If coadministration is clinically necessary, inform patients about the risks of coadministration. Dose reductions of bromazepam may be required.",See Summary
43,Thalidomide,Budesonide,"
No Interaction Expected
","
Very Low
",Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Budesonide is metabolised by CYP3A4. Thalidomide does not inhibit or induce CYPs.,See Summary
44,Thalidomide,Buprenorphine,"
Potential Interaction
","
Very Low
","Coadministration has not been studied but based on metabolism and clearance a pharmacokinetic interaction is unlikely. Buprenorphine undergoes both N-dealkylation to form norbuprenorphine (via CYP3A4) and glucuronidation (via UGT2B7 and UGT1A1). Thalidomide does not inhibit or induce CYPs or UGTs. However, thalidomide causes drowsiness and somnolence and due to the increased risk of additional sedative effects, coadministration with buprenorphine should be approached with caution. If coadministration is clinically necessary, inform patients about the risks of coadministration. Dose reductions of buprenorphine may be required. ",See Summary
45,Thalidomide,Bupropion,"
No Interaction Expected
","
Very Low
",Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Bupropion is primarily metabolised by CYP2B6. Thalidomide does not inhibit or induce CYPs.,See Summary
46,Thalidomide,Buspirone,"
Potential Interaction
","
Very Low
","Coadministration has not been studied but should be approached with caution. Buspirone is metabolised by CYP3A4. Thalidomide does not inhibit or induce CYPs. However, thalidomide causes drowsiness and somnolence, and due to the increased risk of additional sedative effects, coadministration with buspirone should be approached with caution. If coadministration is clinically necessary, inform patients about the risks of coadministration. Dose reductions of buspirone may be required.",See Summary
47,Thalidomide,Calcium,"
No Interaction Expected
","
Very Low
","Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Calcium is eliminated through faeces, urine and sweat. Thalidomide is unlikely to interfere with these elimination pathways.",See Summary
48,Thalidomide,Candesartan,"
No Interaction Expected
","
Very Low
",Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Candesartan is mainly eliminated unchanged via urine and bile. Thalidomide is unlikely to interfere with this elimination pathway.,See Summary
49,Thalidomide,Capreomycin,"
No Interaction Expected
","
Very Low
",Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Capreomycin is predominantly excreted via the kidneys as unchanged drug. Thalidomide does not interfere with this elimination pathway.,See Summary
50,Thalidomide,Captopril,"
No Interaction Expected
","
Very Low
",Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Captopril is largely excreted in the urine by OAT1. Thalidomide does not inhibit or induce OATs.,See Summary
51,Thalidomide,Carbamazepine,"
Potential Weak Interaction
","
Very Low
","Coadministration has not been studied but care should be taken. Carbamazepine is primarily metabolised by CYP3A4 and to a lesser extent by CYP2C8. Carbamazepine is also an inducer of CYPs 2C8 (strong), 2C9 (strong), 3A4 (strong), 1A2 (weak), 2B6 and UGT1A1. Thalidomide does not interact with this pathway. Thalidomide may cause seizures, including grand mal convulsions. Therefore, care should be taken. Monitor for clinical changes that could precipitate acute seizure activity.",See Summary
52,Thalidomide,Carvedilol,"
Potential Interaction
","
Very Low
","Coadministration has not been studied but based on metabolism and clearance a pharmacokinetic interaction is unlikely. Carvedilol undergoes glucuronidation via UGTs 1A1, 2B4 and 2B7, and additional metabolism via CYP2D6 and to a lesser extent by CYPs 2C9 and 1A2. Thalidomide does not inhibit or induce CYPs or UGTs. However, a thorough QT study with thalidomide has not been performed and it’s currently unknown if thalidomide has an effect on the QT interval. Thalidomide has potential to induce bradycardia and coadministration with carvedilol should be approached with caution. If coadministration is unavoidable, closely monitor heart rate and ECG.",See Summary
53,Thalidomide,Caspofungin,"
No Interaction Expected
","
Very Low
",Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Caspofungin undergoes spontaneous chemical degradation and metabolism via a non-CYP mediated pathway. Thalidomide does not interact with this metabolic pathway.,See Summary
54,Thalidomide,Cefalexin,"
No Interaction Expected
","
Very Low
",Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Cefalexin is predominantly renally eliminated unchanged by glomerular filtration and tubular secretion via OAT1 and MATE1. Thalidomide does not interfere with this elimination pathway.,See Summary
55,Thalidomide,Cefazolin,"
No Interaction Expected
","
Very Low
","Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Cefazolin is predominantly excreted unchanged in the urine, mainly by glomerular filtration with some renal tubular secretion via OAT3. Thalidomide does not interfere with this elimination pathway.",See Summary
56,Thalidomide,Cefixime,"
No Interaction Expected
","
Very Low
",Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Cefixime is renally excreted predominantly by glomerular filtration. Thalidomide does not interfere with this elimination pathway.,See Summary
57,Thalidomide,Cefotaxime,"
No Interaction Expected
","
Very Low
","Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Cefotaxime is partially metabolised by non-specific esterases. Most of a dose of cefotaxime is excreted in the urine - about 60% as unchanged drug and a further 24% as desacetyl-cefotaxime, an active metabolite. In vitro studies indicate that OAT3 participates in the renal elimination of cefotaxime. Thalidomide does not interfere with this elimination pathway.",See Summary
58,Thalidomide,Ceftazidime,"
No Interaction Expected
","
Very Low
",Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Ceftazidime is excreted predominantly by renal glomerular filtration. Thalidomide does not interfere with this elimination pathway.,See Summary
59,Thalidomide,Ceftriaxone,"
No Interaction Expected
","
Very Low
","Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Ceftriaxone is eliminated mainly as unchanged drug, approximately 60% of the dose being excreted in the urine predominantly by glomerular filtration and the remainder via the biliary and intestinal tracts. Thalidomide does not interfere with this elimination pathway.",See Summary
60,Thalidomide,Celecoxib,"
No Interaction Expected
","
Very Low
",Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Celecoxib is primarily metabolised by CYP2C9. Thalidomide does not inhibit or induce CYPs.,See Summary
61,Thalidomide,Cetirizine,"
No Interaction Expected
","
Very Low
",Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Cetirizine is only metabolised to a limited extent and is eliminated unchanged in the urine through both glomerular filtration and tubular secretion. In vitro data indicate that cetirizine is also an inhibitor of OCT2. Thalidomide does not interact with this pathway.,See Summary
62,Thalidomide,Chloramphenicol,"
No Interaction Expected
","
Very Low
","Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Chloramphenicol is predominantly glucuronidated. In vitro studies have shown that chloramphenicol can inhibit metabolism mediated by CYPs 3A4 (strong), 2C19 (strong) and 2D6 (weak). Thalidomide does not interact with this pathway.",See Summary
63,Thalidomide,Chlordiazepoxide,"
Potential Interaction
","
Very Low
","Coadministration has not been studied but should be approached with caution. Chlordiazepoxide is extensively metabolised by CYP3A4, but does not inhibit or induce cytochromes. Thalidomide does not inhibit or induce CYPs. However, thalidomide causes drowsiness and somnolence, and due to the increased risk of additional sedative effects, coadministration with chlordiazepoxide should be approached with caution. If coadministration is clinically necessary, inform patients about the risks of coadministration. Dose reductions of chlordiazepoxide may be required.",See Summary
64,Thalidomide,Chlorphenamine,"
Potential Interaction
","
Very Low
","Coadministration has not been studied but based on metabolism and clearance a pharmacokinetic interaction is unlikely. Chlorphenamine is predominantly metabolised in the liver via CYP2D6. Thalidomide does not inhibit or induce CYPs. However, thalidomide causes drowsiness and somnolence. Due to of the increased risk of additional sedative effects, coadministration with chlorphenamine should be approached with caution. If coadministration is clinically necessary, inform patients about the risks of coadministration. Dose reductions of chlorphenamine may be required.",See Summary
65,Thalidomide,Chlorpromazine,"
Potential Interaction
","
Very Low
","Coadministration has not been studied but based on metabolism and clearance a pharmacokinetic interaction is unlikely. Chlorpromazine is metabolised mainly by CYP2D6, but also by CYP1A2. Thalidomide does not inhibit or induce CYPs. However, thalidomide causes drowsiness and somnolence. Also, a thorough QT study with thalidomide has not been performed, therefore it’s currently unknown if thalidomide has an effect on the QT interval. Thalidomide has potential to induce bradycardia. Due to the increased risk of additional sedative effects and bradycardia, coadministration with chlorpromazine should be approached with caution. If coadministration is clinically necessary, inform patients about the risks of coadministration. Dose reductions of chlorpromazine may be required. Closely monitor heart rate and ECG.",See Summary
66,Thalidomide,Chlortalidone,"
No Interaction Expected
","
Very Low
",Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Chlortalidone is mainly excreted unchanged in the urine and faeces. OAT1/3 are the major transporters of loop and thiazide diuretics. Secretion of these diuretics into the urinary tract by transporters in the proximal tubular cells is necessary for the diuretic effect in later tubule segments. Thalidomide is unlikely to interfere with this elimination pathway.,See Summary
67,Thalidomide,Ciclosporin (Cyclosporine),"
No Interaction Expected
","
Very Low
",Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Ciclosporin is a substrate of CYP3A4 and P-gp and also inhibits CYP3A4 and OATP1B1. Thalidomide does not interact with this pathway.,See Summary
68,Thalidomide,Cilazapril,"
No Interaction Expected
","
Very Low
",Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Cilazapril is mainly eliminated unchanged by the kidneys. Thalidomide is unlikely to interfere with this elimination pathway.,See Summary
69,Thalidomide,Cimetidine,"
No Interaction Expected
","
Very Low
","Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Cimetidine is metabolised by CYP450 enzymes. In vitro data indicate that cimetidine inhibits OAT1 and OCT2 but at concentrations much higher than the observed clinical concentrations. Cimetidine is also a weak inhibitor of CYPs 3A4, 1A2, 2D6 and 2C19. Thalidomide does not interact with this pathway.",See Summary
70,Thalidomide,Ciprofloxacin,"
Potential Weak Interaction
","
Very Low
","Coadministration has not been studied but based on metabolism and clearance a pharmacokinetic interaction is unlikely. Ciprofloxacin is primarily eliminated unchanged in the kidneys by glomerular filtration and tubular secretion via OAT3. It is also metabolised and partially cleared through the bile and intestine. Ciprofloxacin is a weak to moderate inhibitor of CYP3A4 and a strong inhibitor of CYP1A2. Thalidomide does not interact with this pathway. However, a thorough QT study with thalidomide has not been performed and it’s currently unknown if thalidomide has an effect on the QT interval. Thalidomide has potential to induce bradycardia and coadministration with ciprofloxacin should be approached with caution. If coadministration is unavoidable, monitor heart rate and ECG.",See Summary
71,Thalidomide,Cisapride,"
Potential Interaction
","
Very Low
","Coadministration has not been studied but based on metabolism and clearance a pharmacokinetic interaction is unlikely. Cisapride is metabolised by CYP3A4. Thalidomide does not inhibit or induce CYPs. However, a thorough QT study with thalidomide has not been performed and it’s currently unknown if thalidomide has an effect on the QT interval. Thalidomide has potential to induce bradycardia and coadministration with cisapride should be approached with caution. If coadministration is unavoidable, closely monitor heart rate and ECG.",See Summary
72,Thalidomide,Citalopram,"
Potential Interaction
","
Very Low
","Coadministration has not been studied but based on metabolism and clearance a pharmacokinetic interaction is unlikely. Citalopram is metabolised by CYPs 2C19 (38%), 2D6 (31%) and 3A4 (31%). Thalidomide does not inhibit or induce CYPs. A thorough QT study with thalidomide has not been performed and it’s currently unknown if thalidomide has an effect on the QT interval. Thalidomide has potential to induce bradycardia and coadministration with citalopram should be approached with caution. If coadministration is unavoidable, closely monitor heart rate and ECG.",See Summary
73,Thalidomide,Clarithromycin,"
Potential Interaction
","
Very Low
","Coadministration has not been studied but based on metabolism and clearance a pharmacokinetic interaction is unlikely. Clarithromycin is metabolised by CYP3A4 and is also an inhibitor of CYP3A4 (strong) and P-gp. Thalidomide does not interact with this pathway. However, a thorough QT study with thalidomide has not been performed and it’s currently unknown if thalidomide has an effect on the QT interval. Thalidomide has a potential to induce bradycardia and coadministration with clarithromycin should be approached with caution. If coadministration is unavoidable, closely monitor heart rate and ECG.",See Summary
74,Thalidomide,Clavulanic acid,"
No Interaction Expected
","
Very Low
",Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Clavulanic acid is extensively metabolised (likely non-CYP mediated pathway) and excreted in the urine by glomerular filtration. Thalidomide does not interfere with this elimination pathway.,See Summary
