,Drug_1,drug2,Level_of_interaction,Quality_of_interaction,Summary,Description
14,Saquinavir (SQV),Albuvirtide,Potential Weak Interaction,Very Low,"Coadministration has not been studied. Albuvirtide is a peptide which is eliminated by catabolism to its constituent amino acids. Based on data from studies with lopinavir/ritonavir, concentrations of saquinavir/ritonavir may decrease but this is not expected to be clinically relevant. Coadministration of albuvirtide (320 mg once weekly intravenous) and oral lopinavir/ritonavir (400/100 mg twice daily) was evaluated in HIV-infected individuals. Albuvirtide exposure was not significantly affected by lopinavir/ritonavir. However, both lopinavir and ritonavir concentrations were lower in presence of albuvirtide compared with lopinavir/ritonavir alone (lopinavir AUC, Cmax and Ctrough decreased by 37%, 33% and 35%, respectively; ritonavir AUC, Cmax and Ctrough decreased by 38%, 39% and 28%, respectively). The mean lopinavir Ctrough in presence of albuvirtide (7.1 µg/ml) remained higher than the minimal lopinavir Ctrough previously associated with efficacy. Furthermore, a randomized, phase 3 study (TALENT study) showed that albuvirtide + lopinavir/ritonavir was non-inferior to the standard second-line regimen lopinavir/ritonavir + zidovudine/tenofovir disoproxil fumarate + lamivudine in HIV infected Chinese individuals suggesting that this interaction has no clinical consequences. In vitro human microsomal studies indicate that albuvirtide has no inducing properties on P450 enzymes. In addition, albuvirtide binds to <1% of serum albumin in the range of clinical concentrations, thus the observed decrease in lopinavir and ritonavir concentrations is unlikely to result from protein binding displacement. However, binding of the albuvirtide-albumin complex to the HIV protease inhibitor cannot be excluded.","Coadministration of albuvirtide (320 mg once weekly intravenous) and oral lopinavir/ritonavir (400/100 mg twice daily) was evaluated in 9 HIV-infected individuals. Albuvirtide exposure was not significantly affected by lopinavir/ritonavir. Conversely, both lopinavir and ritonavir concentrations were lower in presence of albuvirtide compared with lopinavir/ritonavir alone. The mean ratios (90% CI) of AUC, Cmax and Ctrough for lopinavir were 0.63 (0.49-0.82), 0.67 (053-0.86) and 0.65 (0.46-0.91). For ritonavir, AUC, Cmax and Ctrough were 0.62 (0.42-0.91), 0.61 (0.38-0.99) and 0.72 (0.40-1.26). The mean lopinavir Ctrough in presence of albuvirtide (7.1 ug/ml) remained higher than the minimal lopinavir Ctrough previously associated with efficacy.Evaluation of pharmacokinetic interactions between long-acting HIV-1 fusion inhibitor albuvirtide and lopinavir/ritonavir, in HIV-infected subjects, combined with clinical study and simulation results. Yang W, Xiao Q, Wang D, et al. Xenobiotica. 2017, 47(2): 133-143.The safety and efficacy of albuvirtide plus lopinavir-ritonavir in antiretroviral-experienced Chinese adults with HIV-1 was assessed in a randomized, phase 3 study (TALENT study). Subjects were randomly assigned (1:1) to receive albuvirtide (once weekly) plus ritonavir-boosted lopinavir (albuvirtide) or WHO-recommended second-line treatment (lopinavir/ritonavir + zidovudine/tenofovir disoproxil fumarate + lamivudine; control). The primary endpoint was the proportion of patients with plasma viral load <50 copies/mL at 48 weeks. Non-inferiority was pre-specified with a margin of 12%. Interim analysis of 48 week data from 46 subjects in the albuvirtide group and 50 patients in the control group showed 80.4% patients in the albuvirtide group had HIV-1 RNA <50 copies/mL versus 66.0% in the control group (difference 14.4%, 95% CI -3.0% -31.9%), meeting the non-inferiority criteria.Efficacy and safety of long-acting HIV fusion inhibitor albuvirtide in antiretroviral-experienced adults with HIV-1: interim 48-week results from the randomized, controlled, phase 3, non-inferiority TALENT study. Wu H, Yao C, Zhang T,et al. J Int AIDS Soc, 2016, 19(Suppl 7): 21. [Abstract 0336 presented at International Congress of Drug Therapy in HIV Infection, October 2016, Glasgow, UK.]"
15,Saquinavir (SQV),Alcohol,No Interaction Expected,Very Low,Coadministration has not been studied. Alcohol is metabolized by alcohol dehydrogenase and aldehyde dehydrogenase. The chronic use of alcohol may induce CYP2E1 and to a lesser extent CYP3A4. No a priori clinically relevant drug-drug interaction is anticipated. ,(See Summary)
16,Saquinavir (SQV),Alcuronium,No Interaction Expected,Very Low,This interaction has not been studied. Based on the metabolism/elimination and toxicity profiles of both drugs there is little potential for interaction. Alcuronium is predominantly eliminated unchanged via the kidneys.,(See Summary)
17,Saquinavir (SQV),Alendronic Acid,No Interaction Expected,Very Low,"If taken at the same time, it is likely that food and beverages (including mineral water), calcium supplements, antacids, and some oral medicinal products will interfere with absorption of alendronate. Therefore, patients must wait at least 30 minutes after taking alendronate before taking any other oral medicinal product.",(See Summary)
18,Saquinavir (SQV),Alfentanil,Do Not Coadminister,Moderate,"Coadministration is contraindicated due to the potential for life threatening cardiac arrhythmia. Although specific studies have not been performed, coadministration may increase plasma concentrations of alfentanil. ","Coadministration is contraindicated due to the potential for life threatening cardiac arrhythmia. Although specific studies have not been performed, co-administration of saquinavir/ritonavir with medicinal products that are mainly metabolised by CYP3A4 pathway, such as alfentanyl, may result in elevated plasma concentrations of these medicinal products.Invirase Summary of Product Characteristics, Roche Products Ltd, June 2012. "
19,Saquinavir (SQV),Alfuzosin,Do Not Coadminister,Moderate,Coadministration with saquinavir/ritonavir is contraindicated as it is expected to increase alfuzosin concentrations which can result in hypotension. ,"Concomitant use of alfuzosin and saquinavir/ritonavir is expected to increase plasma levels of alfuzosin. Contraindicated in combination with Invirase/ritonavir due to potential increase in alfuzosin concentration which can result in hypotension.Invirase Summary of Product Characteristics, Roche Products Ltd, June 2012. Coadministration is contraindicated as potentially increased alfuzosin concentrations can result in hypotension.Invirase Prescribing Information, Genentech USA Inc, February 2012."
20,Saquinavir (SQV),Aliskiren,Do Not Coadminister,Very Low,"Coadministration has not been studied and is not recommended. Aliskiren is minimally metabolized by CYP450, however, P-gp is a major determinant of aliskiren bioavailability. A 5-6 fold increase in exposure was observed with itraconazole 100 mg twice daily (a CYP3A4 and P-gp inhibitor) and a similar interaction is possible with saquinavir/ritonavir (due to inhibition of P-gp by ritonavir). The product labels for aliskiren recommend avoiding concomitant use with CYP3A4 and P-gp inhibitors.",(See Summary)
21,Saquinavir (SQV),Allopurinol,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as allopurinol is converted to oxipurinol by xanthine oxidase and aldehyde oxidase. ,(See Summary)
22,Saquinavir (SQV),Almotriptan,No Interaction Expected,Very Low,"Coadministration has not been studied. Almotriptan is partly eliminated unchanged in the urine and partly metabolized (mainly via monoamine oxidase-A and to a lesser extent by CYP3A4, CYP2D6 and flavin monooxygenase). Although coadministration may increase almotriptan concentrations due to inhibition of CYP3A4 this is unlikely to be of clinical significance.",(See Summary)
23,Saquinavir (SQV),Aloe vera,No Interaction Expected,Very Low,"Coadministration has not been studied but based on metabolism and clearance, a clinically significant interaction is unlikely. Aloe vera is only a weak inhibitor of CYPs in vitro and therefore is unlikely to cause clinically significant interactions. It does not inhibit P-gp and there is no evidence to suggest it impacts UGTs.",(See Summary)
24,Saquinavir (SQV),Alosetron,Potential Interaction,Very Low,"Coadministration has not been studied. In vitro data indicate that alosetron is metabolized by CYPs 2C9 (30%), 3A4 (18%) and 1A2 (10%); however, in vivo data suggest that CYP1A2 plays a more prominent role. In vitro data indicate that ritonavir induces CYP1A2, therefore coadministration with saquinavir/ritonavir could potentially decrease alosetron exposure.",(See Summary)
25,Saquinavir (SQV),Alprazolam,Potential Interaction,Very Low,Coadministration may increase alprazolam concentrations and a decrease in dose may be required. Careful monitoring with regard to sedative effects is warranted. ,"Concentrations of alprazolam may be increased when co-administered with saquinavir/ritonavir. Careful monitoring of patients with regard to sedative effects is warranted, a decrease in the dose of the benzodiazepine may be required. Invirase Summary of Product Characteristics, Roche Products Ltd, June 2012.Coadministration with benzodiazepines may increase benzodiazepine concentrations. The clinical significance of this is unknown; however a decrease in benzodiazepine dose may be needed. Although specific studies have not been performed, coadministration with drugs that are mainly metabolised by CYP3A4, such as alprazolam, may have elevated plasma concentrations when coadministered with saquinavir; therefore, these combinations should be used with caution. Invirase Prescribing Information, Genentech USA Inc, February 2012."
26,Saquinavir (SQV),Amantadine,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Amantadine is mainly eliminated renally by glomerular filtration and active secretion. A bicarbonate dependent organic cation transporter has been identified as  the major uptake transporter of amantadine in the renal proximal tubule.,(See Summary)
27,Saquinavir (SQV),Ambrisentan,Potential Interaction,Very Low,"Coadministration has not been studied. Ambrisentan is mainly glucuronidated by UGT1A9, UGT2B7, UGT1A3 and is metabolized to a lesser extent by CYP3A4. Ambrisentan is also a substrate of P-gp and OATP1B1. Ambrisentan concentrations may increase due to inhibition of OATP1B1 by saquinavir. Start ambrisentan at 5 mg and closely monitor the patient for tolerability.",(See Summary)
28,Saquinavir (SQV),Amikacin,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as amikacin is eliminated renally by glomerular filtration. ,(See Summary)
29,Saquinavir (SQV),Amiloride,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as amiloride is eliminated unchanged by the kidney.,(See Summary)
30,Saquinavir (SQV),Aminophylline,Potential Interaction,Very Low,Coadministration has not been studied. Aminophylline is a complex of theophylline and ethylenediamine and is given for its theophylline activity. Theophylline is mainly metabolized by CYP1A2 and in vitro data indicate that ritonavir induces CYP1A2. Saquinavir/ritonavir could potentially decrease theophylline concentrations. Monitor plasma concentrations and increase aminophylline dosage if needed.,(See Summary)
31,Saquinavir (SQV),Amiodarone,Do Not Coadminister,Moderate,Coadministration is contraindicated as it may increase amiodarone concentrations. This could result in potentially life threatening cardiac arrhythmia. ,"Coadministration is contraindicated with saquinavir/ritonavir due to potentially life threatening cardiac arrhythmia. Concentrations of amiodarone may be increased when co-administered with saquinavir/ritonavir. Invirase Summary of Product Characteristics, Roche Products Ltd, June 2012.Amiodarone and saquinavir are contraindicated due to potential for serious and/or life threatening cardiac arrhythmia. Invirase Prescribing Information, Genentech USA Inc, February 2012."
32,Saquinavir (SQV),Amisulpride,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Amisulpride is weakly metabolized and is primarily eliminated renally (possibly via OCT).,(See Summary)
33,Saquinavir (SQV),Amitriptyline,Do Not Coadminister,Moderate,"Coadministration is contraindicated in the European SPC due to potentially life threatening cardiac arrhythmia.  However, the US Prescribing Information recommends therapeutic concentration monitoring for tricyclic antidepressants as their concentrations may be increased by saquinavir/ritonavir.  The charts reflect the more cautious option. If coadministered, caution should be exercised due to the risk of QT prolongation and ECG monitoring is recommended. ","Note the difference between the European SPC (contraindicated) and the US Prescribing Information (concentration monitoring recommended): the charts reflect the more cautious option. Contraindicated in combination with Invirase/ritonavir due to potentially life threatening cardiac arrhythmia. Invirase/ritonavir may increase concentrations of tricyclic antidepressants.Invirase Summary of Product Characteristics, Roche Products Ltd, June 2012.  Saquinavir/ritonavir may increase the concentrations of tricyclic antidepressants. Therapeutic concentration monitoring is recommended for tricyclic antidepressants when co-administered with saquinavir/ritonavir. Invirase Prescribing Information, Genentech USA Inc, February 2012."
34,Saquinavir (SQV),Amlodipine,Potential Interaction,Very Low,"Coadministration has not been studied. Amlodipine is metabolized by CYP3A4. Saquinavir/ritonavir is predicted to increase amlodipine exposure by~2-fold based on drug-drug interactions studies with amlodipine and indinavir/ritonavir or paritaprevir/ritonavir. If coadministration is indicated, consider a dose reduction for amlodipine of 50%. The impact on the PR interval of the co-administration of saquinavir/ritonavir with other drugs that prolong the PR interval (such as calcium channel blockers) has not been evaluated. Caution is warranted and ECG monitoring of patients is recommended.","Concentrations of amlodipine may be increased when co-administered with saquinavir/ritonavir. Caution is warranted and clinical monitoring of patients is recommended. Invirase Summary of Product Characteristics, Roche Products Ltd, June 2012.When saquinavir is coadministered with calcium channel blockers the concentration of calcium channel blockers may be elevated. The impact on the PR interval of co-administration of saquinavir/ritonavir with other drugs that prolong the PR interval (including calcium channel blockers) has not been evaluated. As a result, co-administration of saquinavir/ritonavir with these drugs should be undertaken with caution, particularly with those drugs metabolized by CYP3A, and clinical monitoring is recommended. Invirase Prescribing Information, Genentech USA Inc, February 2012."
35,Saquinavir (SQV),Amodiaquine,Potential Weak Interaction,Very Low,"Coadministration has not been studied. Amodiaquine is metabolized mainly by CYP2C8 to N-desethylamodiaquine, an active metabolite but less potent than the parent compound. Ritonavir dosed as a pharmacokinetic booster is a weak inhibitor of CYP2C8. Saquinavir/ritonavir could potentially increase amodiaquine exposure, although to a moderate extent. No a priori dosage adjustment is recommended.",(See Summary)
36,Saquinavir (SQV),Amoxicillin,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Amoxicillin is mainly eliminated unchanged in the kidney and in vitro data indicate that it is a substrate of OAT3.,(See Summary)
37,Saquinavir (SQV),Amphetamine,Potential Interaction,Very Low,"Coadministration has not been studied. Amphetamine is metabolized by CYP2D6 and coadministration could potentially increase amphetamine exposure, although to a moderate extent. However, as dosing of recreational drugs can be variable, caution is advised.",(See Summary)
38,Saquinavir (SQV),Amphotericin B,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as amphotericin is not appreciably metabolized and is eliminated to a large extent in the bile. ,(See Summary)
39,Saquinavir (SQV),Ampicillin,No Interaction Expected,Very Low,"This interaction has not been studied. Based on the metabolism/elimination and toxicity profiles of both drugs, there is little potential for interaction. Ampicillin is predominantly eliminated unchanged via renal pathways.",(See Summary)
40,Saquinavir (SQV),Anastrozole,Potential Weak Interaction,Very Low,"Coadministration has not been studied. Anastrozole is mainly oxidized to hydroxyanastrozole by CYP3A4 (major) and glucuronidated by UGT1A4. The magnitude of the interaction is predicted to be of moderate intensity as ritonavir has an opposite effect on CYP3A4 (inhibition) and UGT1A4 (induction), which might result in a counterbalancing effect. No a priori dosage adjustment is recommended.",(See Summary)
41,Saquinavir (SQV),Anidulafungin,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Anidulafungin is not metabolised hepatically but undergoes chemical degradation at physiological temperature.,(See Summary)
42,Saquinavir (SQV),Antacids,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as antacids are unlikely to alter saquinavir absorption.,(See Summary)
43,Saquinavir (SQV),Anti-thymocyte globulin,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Thymoglobulins are cleared by the reticuloendothelial system.,(See Summary)
44,Saquinavir (SQV),Apixaban,Do Not Coadminister,Very Low,Coadministration has not been studied and is not recommended. Concentrations of apixaban are expected to increase due to potent CYP3A4 and P-gp inhibition by ritonavir. Increased concentrations of apixaban increase the bleeding risk and the combination should be avoided if possible.,(See Summary)
45,Saquinavir (SQV),Apomorphine,Potential Interaction,Very Low,"Coadministration has not been studied. Apomorphine is metabolized by several pathways that include mainly glucuronidation and sulfation and to a lesser extent N-demethylation. Although protease inhibitors have the potential to induce glucuronidation, the clinical relevance of such an interaction is unknown considering the numerous pathways contributing to apomorphine metabolism. No a priori dosage adjustment is required. However, use with caution due to the risk of QT interval prolongation reported for both drugs.",(See Summary)
46,Saquinavir (SQV),Aprepitant,Potential Interaction,Very Low,Coadministration has not been studied. Aprepitant is mainly metabolized by CYP3A4 and is a moderate inhibitor of CYP3A4. Coadministration could potentially increase aprepitant concentrations.,(See Summary)
47,Saquinavir (SQV),Argatroban,No Interaction Expected,Very Low,"Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Argatroban undergoes metabolism in the liver via hydroxylation and aromatization. In vitro studies indicate that CYP3A4 plays a role in argatroban metabolism, however, human drug-drug interactions studies suggest that metabolism via CYP3A4 is not a major elimination pathway in vivo. Erythromycin (a strong CYP3A4 inhibitor) had no effect on argatroban pharmacokinetics and pharmacodynamics and an interaction with saquinavir is unlikely.",(See Summary)
48,Saquinavir (SQV),Aripiprazole,Potential Interaction,Very Low,"Coadministration has not been studied. Aripiprazole is metabolized by CYP3A4 and CYP2D6. Saquinavir/ritonavir could potentially increase aripiprazole concentrations. Monitor adverse effects and decrease aripiprazole dosage if needed. The European SPC advises reducing the aripiprazole dose to approximately one-half of its prescribed dose when given with potent inhibitors of CYP3A4, such as HIV protease inhibitors.",(See Summary)
49,Saquinavir (SQV),Artemisinin,Potential Interaction,Very Low,"Coadministration may increase plasma levels of artemisinins. Close monitoring for artemisinin toxicity required. Artemisinin and derivatives are rapidly metabolized via CYP3A4 to an active metabolite, dihydroartemisinin which has greater potency than the parent drugs. Inhibition of CYP3A4 would reduce dihydroartemisinin, but increase concentrations of the parent drug. The effects of PIs and NNRTIs are unclear. ","LHPG Comment: Artemisinin, and its derivatives such as artesunate and artemether, are rapidly metabolized via CYP3A4 to a biologically active metabolite, dihydroartemisinin (the metabolism of artesunate is so rapid that it may be considered a pro-drug for dihydroartemisinin). Although the parent drugs and dihydroartemisinin all have antimalarial activity, dihydroartemisinin has greater potency than the parent drugs. Inhibition of CYP3A4 would reduce dihydroartemisinin, but increase concentrations of the parent drug and potentially increase the half life of the parent drug. The effects of protease inhibitors and non-nucleoside reverse transcriptase inhibitors are unclear."
50,Saquinavir (SQV),Ascorbic Acid (Vitamin C) [in multivitamins],No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely with vitamin C when given alone or in multivitamins. Ascorbic acid is oxidised to dehydroascorbic acid where some is metabolised to oxalic acid and the inactive ascorbate-2-sulphate. Large doses are rapidly excreted in the urine when in excess of the requirements of the body. Saquinavir does not interfere with this metabolic pathway.,(See Summary)
51,Saquinavir (SQV),Asenapine,Potential Interaction,Very Low,"Coadministration has not been studied. Asenapine is metabolized by glucuronidation (UGT1A4) and oxidative metabolism (mainly CYP1A2, with minor contributions from CYP3A4 and CYP2D6). As ritonavir induces CYP1A2 and UGT1A4, saquinavir/ritonavir could potentially decrease asenapine exposure. Monitor the clinical effect and increase dosage if needed.",(See Summary)
52,Saquinavir (SQV),Asparaginase,No Interaction Expected,Very Low,"This interaction has not been studied. Based on the metabolic profiles of both drugs, there is little potential for pharmacokinetic interaction. Limited data suggest that asparaginase is likely to be eliminated by the reticuloendothelial system.",(See Summary)
53,Saquinavir (SQV),Aspirin (Analgesic),No Interaction Expected,Very Low,"Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Aspirin is rapidly deacetylated to salicylic acid and then further metabolized mainly by glucuronidation (by several UGT, major UGT1A6). ",(See Summary)
54,Saquinavir (SQV),Aspirin (Anti-platelet),No Interaction Expected,Very Low,"Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Aspirin is rapidly deacetylated to salicylic acid and then further metabolized mainly by glucuronidation (by several UGT, major UGT1A6).",(See Summary)
55,Saquinavir (SQV),Astemizole,Do Not Coadminister,Moderate,"Coadministration with saquinavir/ritonavir is contraindicated as it may increase astemizole concentrations resulting in potentially life threatening side effects, such as cardiac arrhythmia. ","Saquinavir or saquinavir/ritonavir is contraindicated with astemizole due to potential for life threatening cardiac arrhythmia. Co-administration of terfenadine and saquinavir/ritonavir increased in terfenadine AUC and was associated with a prolongation of QTc intervals. A similar interaction with astemizole is likely. Invirase Summary of Product Characteristics, Roche Products Ltd, June 2012."
