,Drug_1,drug2,Level_of_interaction,Quality_of_interaction,Summary,Description
15,Indinavir (IDV),Alcohol,No Interaction Expected,Very Low,"The chronic effect of alcohol on indinavir were investigated in 3 HIV+ subjects with a history of heavy drinking (>70 drinks/month). Indinavir concentrations were not different between acute and chronic heavy drinkers. However, the number of subjects was too small to draw any conclusions. ","The chronic effect of ethanol (alcohol) on the pharmacokinetics of indinavir were investigated in 3 HIV+ subjects with a history of heavy drinking (>70 drinks/month). Indinavir concentrations were not different between acute and chronic heavy drinkers. However, the number of subjects receiving indinavir was too small to draw any conclusions. The effect of ethanol on protease inhibitor exposure in chronic heavy ethanol users. Aweeka F, Lizak P, Karan L, et al. 10th Conference on Retroviruses and Opportunistic Infectious, Boston, February 2003, abstract 545. "
16,Indinavir (IDV),Alcuronium,No Interaction Expected,Very Low,This interaction has not been studied. Based on the metabolism/elimination and toxicity profiles of both drugs there is little potential for interaction. Alcuronium is predominantly eliminated unchanged via the kidneys.,(See Summary)
17,Indinavir (IDV),Alendronic Acid,No Interaction Expected,Very Low,"If taken at the same time, it is likely that food and beverages (including mineral water), calcium supplements, antacids, and some oral medicinal products will interfere with absorption of alendronate. Therefore, patients must wait at least 30 minutes after taking alendronate before taking any other oral medicinal product.",(See Summary)
18,Indinavir (IDV),Alfentanil,Potential Interaction,Very Low,Coadministration has not been studied. Alfentanil undergoes extensive CYP3A4 metabolism. Indinavir and indinavir/ritonavir could potentially increase alfentanil exposure. Administer with caution due to the risk of prolonged or delayed respiratory depression. Adjust dose of alfentanil if needed.,(See Summary)
19,Indinavir (IDV),Alfuzosin,Do Not Coadminister,Moderate,Coadministration is contraindicated as it could increase alfuzosin concentrations which can result in hypotension. ,"Indinavir with ritonavir should not be administered with alfuzosin.Crixivan Summary of Product Characteristics, Merck Sharp & Dohme Ltd, February 2012. Coadministration of indinavir and aluzosin is contraindicated. Potentially increased alfuzosin concentrations can result in hypotension.  Crixivan Prescribing Information, Merck & Co Inc, April 2012."
20,Indinavir (IDV),Aliskiren,Do Not Coadminister,Very Low,"Coadministration has not been studied and is not recommended. Aliskiren is minimally metabolized by CYP450, however, P-gp is a major determinant of aliskiren bioavailability. A 5-6 fold increase in exposure was observed with itraconazole 100 mg twice daily (a CYP3A4 and P-gp inhibitor) and a similar interaction is possible with indinavir/ritonavir (due to inhibition of P-gp by ritonavir). The product labels for aliskiren recommend avoiding concomitant use with CYP3A4 and P-gp inhibitors.",(See Summary)
21,Indinavir (IDV),Allopurinol,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as allopurinol is converted to oxipurinol by xanthine oxidase and aldehyde oxidase. ,(See Summary)
22,Indinavir (IDV),Almotriptan,No Interaction Expected,Very Low,"Coadministration has not been studied. Almotriptan is partly eliminated unchanged in the urine and partly metabolized (mainly via monoamine oxidase-A and to a lesser extent by CYP3A4, CYP2D6 and flavin monooxygenase). Although coadministration may increase almotriptan concentrations due to inhibition of CYP3A4 this is unlikely to be of clinical significance.",(See Summary)
23,Indinavir (IDV),Aloe vera,No Interaction Expected,Very Low,"Coadministration has not been studied but based on metabolism and clearance, a clinically significant interaction is unlikely. Aloe vera is only a weak inhibitor of CYPs in vitro and therefore is unlikely to cause clinically significant interactions. It does not inhibit P-gp and there is no evidence to suggest it impacts UGTs.",(See Summary)
24,Indinavir (IDV),Alosetron,Potential Interaction,Very Low,"Coadministration has not been studied. In vitro data indicate that alosetron is metabolized by CYPs 2C9 (30%), 3A4 (18%) and 1A2 (10%); however, in vivo data suggest that CYP1A2 plays a more prominent role. In vitro data indicate that ritonavir induces CYP1A2, therefore coadministration with indinavir/ritonavir could potentially decrease alosetron exposure.",(See Summary)
25,Indinavir (IDV),Alprazolam,Do Not Coadminister,Moderate,"Coadministration is contraindicated as it may increase alprazolam concentrations, which could result in serious and/or life-threatening reactions such as prolonged or increased sedation or respiratory depression. ","Indinavir with or without ritonavir should not be administered concurrently with medicinal products with narrow therapeutic windows and which are substrates of CYP3A4. Inhibition of CYP3A4 by both indinavir and ritonavir could result in elevated plasma concentrations of these medicines, potentially causing serious or life-threatening reactions. Crixivan Summary of Product Characteristics, Merck Sharp & Dohme Ltd, February 2012.Inhibition of CYP3A4 by indinavir can result in elevated plasma concentrations of alprazolam. Coadministration is contraindicated due to potential for serious and/or life threatening reactions such as prolonged or increased sedation or respiratory depression. Crixivan Prescribing Information, Merck & Co Inc, April 2012."
26,Indinavir (IDV),Amantadine,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Amantadine is mainly eliminated renally by glomerular filtration and active secretion. A bicarbonate dependent organic cation transporter has been identified as  the major uptake transporter of amantadine in the renal proximal tubule.,(See Summary)
27,Indinavir (IDV),Ambrisentan,Potential Interaction,Very Low,"Coadministration has not been studied. Ambrisentan is mainly glucuronidated by UGT1A9, UGT2B7, UGT1A3 and is metabolized to a lesser extent by CYP3A4. Ambrisentan is also a substrate of P-gp and OATP1B1. Ambrisentan concentrations may increase due to inhibition of OATP1B1 by indinavir. Start ambrisentan at 5 mg and closely monitor the patient for tolerability.",(See Summary)
28,Indinavir (IDV),Amikacin,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as amikacin is eliminated renally by glomerular filtration. ,(See Summary)
29,Indinavir (IDV),Amiloride,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as amiloride is eliminated unchanged by the kidney.,(See Summary)
30,Indinavir (IDV),Aminophylline,Potential Interaction,Very Low,Coadministration has not been studied. Aminophylline is a complex of theophylline and ethylenediamine and is given for its theophylline activity. Theophylline is mainly metabolized by CYP1A2 and in vitro data indicate that ritonavir induces CYP1A2. Indinavir/ritonavir could potentially decrease theophylline concentrations. Monitor plasma concentrations and increase aminophylline dosage if needed. Coadministration of indinavir alone and theophylline showed no clinically significant interactions.,(See Summary)
31,Indinavir (IDV),Amiodarone,Do Not Coadminister,Moderate,"Coadministration is contraindicated as it may increase amiodarone concentrations, which could result in serious and/or life-threatening reactions such as cardiac arrhythmias. ","Indinavir with or without ritonavir should not be administered concurrently with medicinal products with narrow therapeutic windows and which are substrates of CYP3A4. Inhibition of CYP3A4 by both indinavir and ritonavir could result in elevated plasma concentrations of these medicines, potentially causing serious or life-threatening reactions. Crixivan Summary of Product Characteristics, Merck Sharp & Dohme Ltd, February 2012.Inhibition of CYP3A4 by indinavir can result in elevated plasma concentrations amiodarone. Coadministration is contraindictated due to potential for serious and/or life-threatening reactions such as cardiac arrhythmias. Crixivan Prescribing Information, Merck & Co Inc, April 2012."
32,Indinavir (IDV),Amisulpride,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Amisulpride is weakly metabolized and is primarily eliminated renally.,(See Summary)
33,Indinavir (IDV),Amitriptyline,Potential Weak Interaction,Very Low,"Coadministration has not been studied. Amitriptyline is metabolised predominantly by CYP2D6 and CYP2C19. Indinavir and indinavir/ritonavir could potentially increase amitriptyline exposure, although to a moderate extent. No a priori dosage adjustment is recommended.",(See Summary)
34,Indinavir (IDV),Amlodipine,Potential Interaction,Moderate,"Coadministration of indinavir/ritonavir (800/100 mg twice daily) and amlodipine (5 mg once daily) increased amlodipine AUC and Cmax by ~80%. There was no effect on the pharmacokinetics of indinavir or ritonavir. If coadministration is indicated, consider a dose reduction for amlodipine of 50%. Close monitoring is recommended.","Coadministration of amlodipine (5 mg once daily) and indinavir/ritonavir (800/100 mg twice daily) increased amlodipine AUC by 80%. Dose modification of calcium channel blockers should be considered when co-administered with indinavir/ritonavir as it may result in an increased response. Crixivan Summary of Product Characteristics, Merck Sharp & Dohme Ltd, February 2012.The interaction between indinavir/ritonavir (800/100 mg twice daily) and amlodipine (5 mg once daily) was evaluated in 18 HIV-negative subjects. Coadministration increased the median amlodipine AUC by 90% from 122 to 230 ng.h/ml (geometric mean ratio 1.80). Cmax increased from 6.1 to 11.1 ng/ml (geometric mean ratio 1.77). Amlodipine had no effect on the pharmacokinetics of either indinavir (geometric mean ratios for AUC and Cmax of 1.04 and 1.06) or ritonavir (geometric mean ratios of 1.05 for AUC and 1.11 for Cmax). No serious cardiovascular adverse events were observed. If coadministration is indicated, amlodipine should be initiated at low doses with careful titration to response and side effects. Pharmacokinetic interactions between indinavir plus ritonavir and calcium channel blockers. Glesby MJ, Aberg JA, Kendall MA, et al. Clin Pharmacol Ther, 2005, 78(2): 143-53."
35,Indinavir (IDV),Amodiaquine,Potential Weak Interaction,Very Low,"Coadministration has not been studied. Amodiaquine is metabolized mainly by CYP2C8 to N-desethylamodiaquine, an active metabolite but less potent than the parent compound. Ritonavir dosed as a pharmacokinetic booster is a weak inhibitor of CYP2C8. Indinavir/ritonavir could potentially increase amodiaquine exposure, although to a moderate extent. No a priori dosage adjustment is recommended.",(See Summary)
36,Indinavir (IDV),Amoxicillin,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Amoxicillin is mainly eliminated unchanged in the kidney and in vitro data indicate that it is a substrate of OAT3.,(See Summary)
37,Indinavir (IDV),Amphetamine,Potential Interaction,Very Low,"Coadministration has not been studied. Amphetamine is metabolized by CYP2D6 and coadministration with indinavir/ritonavir could potentially increase amphetamine exposure, although to a moderate extent. However, as dosing of recreational drugs can be variable, caution is advised.",(See Summary)
38,Indinavir (IDV),Amphotericin B,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as amphotericin is not appreciably metabolized and is eliminated to a large extent in the bile. ,(See Summary)
39,Indinavir (IDV),Ampicillin,No Interaction Expected,Very Low,"This interaction has not been studied. Based on the metabolism/elimination and toxicity profiles of both drugs, there is little potential for interaction. Ampicillin is predominantly eliminated unchanged via renal pathways.",(See Summary)
40,Indinavir (IDV),Anastrozole,Potential Weak Interaction,Very Low,"Coadministration has not been studied. Anastrozole is mainly oxidized to hydroxyanastrozole by CYP3A4 (major) and glucuronidated by UGT1A4. The magnitude of the interaction is predicted to be of moderate intensity as ritonavir has an opposite effect on CYP3A4 (inhibition) and UGT1A4 (induction), which might result in a counterbalancing effect. No a priori dosage adjustment is recommended.",(See Summary)
41,Indinavir (IDV),Anidulafungin,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Anidulafungin is not metabolised hepatically but undergoes chemical degradation at physiological temperature.,(See Summary)
42,Indinavir (IDV),Antacids,Potential Interaction,Very Low,Coadministration has not been studied. Simultaneous administration is expected to decrease indinavir exposure. Separate indinavir and antacid doses by 1 hour.,(See Summary)
43,Indinavir (IDV),Anti-thymocyte globulin,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Thymoglobulins are cleared by the reticuloendothelial system.,(See Summary)
44,Indinavir (IDV),Apixaban,Do Not Coadminister,Very Low,Coadministration has not been studied and is not recommended. Concentrations of apixaban are expected to increase due to potent CYP3A4 and P-gp inhibition by ritonavir. Increased concentrations of apixaban increase the bleeding risk and the combination should be avoided if possible.,(See Summary)
45,Indinavir (IDV),Apomorphine,Potential Weak Interaction,Very Low,"Coadministration has not been studied. Apomorphine is metabolized by several pathways that include mainly glucuronidation and sulfation and to a lesser extent N-demethylation. Although protease inhibitors have the potential to induce glucuronidation, the clinical relevance of such an interaction is unknown considering the numerous pathways contributing to apomorphine metabolism. No a priori dosage adjustment is required.",(See Summary)
46,Indinavir (IDV),Aprepitant,Potential Interaction,Very Low,Coadministration has not been studied. Aprepitant is mainly metabolized by CYP3A4 and is a moderate inhibitor of CYP3A4. Coadministration could potentially increase aprepitant concentrations.,(See Summary)
47,Indinavir (IDV),Argatroban,No Interaction Expected,Very Low,"Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Argatroban undergoes metabolism in the liver via hydroxylation and aromatization. In vitro studies indicate that CYP3A4 plays a role in argatroban metabolism, however, human drug-drug interactions studies suggest that metabolism via CYP3A4 is not a major elimination pathway in vivo. Erythromycin (a strong CYP3A4 inhibitor) had no effect on argatroban pharmacokinetics and pharmacodynamics and an interaction with indinavir is unlikely.",(See Summary)
48,Indinavir (IDV),Aripiprazole,Potential Interaction,Very Low,"Coadministration has not been studied. Aripiprazole is metabolized by CYP3A4 and CYP2D6. Indinavir and indinavir/ritonavir could potentially increase aripiprazole concentrations. Monitor adverse effects and decrease aripiprazole dosage if needed. The European SPC advises reducing the aripiprazole dose to approximately one-half of its prescribed dose when given with potent inhibitors of CYP3A4, such as HIV protease inhibitors.",(See Summary)
49,Indinavir (IDV),Artemisinin,Potential Interaction,Very Low,"Coadministration may increase plasma levels of artemisinins. Close monitoring for artemisinin toxicity required. Artemisinin and derivatives are rapidly metabolized via CYP3A4 to an active metabolite, dihydroartemisinin which has greater potency than the parent drugs. Inhibition of CYP3A4 would reduce dihydroartemisinin, but increase concentrations of the parent drug. The effects of PIs and NNRTIs are unclear. ","LHPG Comment: Artemisinin, and its derivatives such as artesunate and artemether, are rapidly metabolized via CYP3A4 to a biologically active metabolite, dihydroartemisinin (the metabolism of artesunate is so rapid that it may be considered a pro-drug for dihydroartemisinin). Although the parent drugs and dihydroartemisinin all have antimalarial activity, dihydroartemisinin has greater potency than the parent drugs. Inhibition of CYP3A4 would reduce dihydroartemisinin, but increase concentrations of the parent drug and potentially increase the half life of the parent drug. The effects of protease inhibitors and non-nucleoside reverse transcriptase inhibitors are unclear."
50,Indinavir (IDV),Ascorbic Acid (Vitamin C) [in multivitamins],Potential Weak Interaction,Very Low,"Coadministration with indinavir/ritonavir has not been studied. Coadministration of high doses of ascorbic acid (1000 mg daily) and indinavir alone (800 mg every 8 hours) significantly reduced steady state indinavir Cmax and AUC by 20% and 14%, respectively (n=7). The mechanism of this interaction and clinical significance are unknown.","Coadministration of indinavir (800 mg every 8 hours, four doses) and vitamin C (1000 mg/day for 7 days) was studied in 7 HIV-negative subjects. All subjects were given a vitamin C content-controlled diet for 1 week before the study began and throughout the study period. Indinavir Cmax, AUC and Cmin decreased by 20%, 14% and 32%, respectively, in the presence of vitamin C. The clinical significance of these findings remains to be established.Effect of high-dose vitamin C on the steady-state pharmacokinetics of the protease inhibitor indinavir in healthy volunteers. Slain D, Amsden JR, Khakoo RA, et al. Pharmacother, 2005, 25(2): 165-70."
51,Indinavir (IDV),Asenapine,Potential Interaction,Very Low,"Coadministration has not been studied. Asenapine is metabolized by glucuronidation (UGT1A4) and oxidative metabolism (mainly CYP1A2, with minor contributions from CYP3A4 and CYP2D6). As ritonavir induces CYP1A2 and UGT1A4, indinavir/ritonavir could potentially decrease asenapine exposure. Monitor the clinical effect and increase dosage if needed.",(See Summary)
52,Indinavir (IDV),Asparaginase,No Interaction Expected,Very Low,"This interaction has not been studied. Based on the metabolic profiles of both drugs, there is little potential for pharmacokinetic interaction. Limited data suggest that asparaginase is likely to be eliminated by the reticuloendothelial system.",(See Summary)
53,Indinavir (IDV),Aspirin (Analgesic),No Interaction Expected,Very Low,"Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Aspirin is rapidly deacetylated to salicylic acid and then further metabolized mainly by glucuronidation (by several UGT, major UGT1A6). ",(See Summary)
54,Indinavir (IDV),Aspirin (Anti-platelet),No Interaction Expected,Very Low,"Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Aspirin is rapidly deacetylated to salicylic acid and then further metabolized mainly by glucuronidation (by several UGT, major UGT1A6).",(See Summary)
55,Indinavir (IDV),Astemizole,Do Not Coadminister,Moderate,"Coadministration is contraindicated as it may increase astemizole concentrations, which could result in serious and/or life-threatening reactions. ","Indinavir with or without ritonavir should not be administered concurrently with medicinal products with narrow therapeutic windows and which are substrates of CYP3A4. Inhibition of CYP3A4 by both indinavir and ritonavir could result in elevated plasma concentrations of these medicines, potentially causing serious or life-threatening reactions. Crixivan Summary of Product Characteristics, Merck Sharp & Dohme Ltd, February 2012."
56,Indinavir (IDV),Atazanavir alone (ATV),Do Not Coadminister,Very Low,Coadministration has not been studied and is not recommended as both atazanavir and indinavir are associated with indirect (unconjugated) hyperbilirubinemia.,"Reversible elevations in indirect (unconjugated) bilirubin related to inhibition of UDP-glucuronosyl transferase (UGT) have occurred in patients receiving Reyataz. Indinavir is also associated with indirect (unconjugated) hyperbilirubinemia due to inhibition of UGT. Combinations of Reyataz and indinavir have not been studied and coadministration of these medicinal products is not recommended.Reyataz Summary of Product Characteristics, Bristol-Myers Squibb Pharmaceuticals Ltd, October 2018.Coadministration with indinavir is contraindicated. Both Reyataz and indinavir are associated with indirect (unconjugated) hyperbilirubinemia.Reyataz US Prescribing Information Bristol-Myers Squibb Company, March 2018.Atazanavir, as well as indinavir, is associated with indirect (unconjugated) hyperbilirubinemia due to inhibition of UDP-glucuronosyltransferase (UGT). Combinations of atazanavir with or without ritonavir and indinavir have not been studied and co-administration of these medicinal products is not recommended due to the risk of worsening of these adverse effects.Crixivan Summary of Product Characteristics, Merck Sharp & Dohme Ltd, February 2012.Both indinavir and atazanavir are associated with indirect (unconjugated) hyperbilirubinemia. Combinations of these drugs have not been studied and coadministration of indinavir and atazanavir is not recommended. Crixivan Prescribing Information, Merck & Co Inc, April 2012."
