,Drug_1,drug2,Level_of_interaction,Quality_of_interaction,Summary,Description
20,Fosamprenavir (FPV),Aliskiren,Do Not Coadminister,Very Low,"Coadministration has not been studied and is not recommended. Aliskiren is minimally metabolized by CYP450, however, P-gp is a major determinant of aliskiren bioavailability. A 5-6 fold increase in exposure was observed with itraconazole 100 mg twice daily (a CYP3A4 and P-gp inhibitor) and a similar interaction is possible with fosamprenavir/ritonavir (due to inhibition of P-gp by ritonavir). The product labels for aliskiren recommend avoiding concomitant use with CYP3A4 and P-gp inhibitors.",(See Summary)
21,Fosamprenavir (FPV),Allopurinol,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as allopurinol is converted to oxipurinol by xanthine oxidase and aldehyde oxidase. ,(See Summary)
22,Fosamprenavir (FPV),Almotriptan,No Interaction Expected,Very Low,"Coadministration has not been studied. Almotriptan is partly eliminated unchanged in the urine and partly metabolized (mainly via monoamine oxidase-A and to a lesser extent by CYP3A4, CYP2D6 and flavin monooxygenase). Although coadministration may increase almotriptan concentrations due to inhibition of CYP3A4 this is unlikely to be of clinical significance.",(See Summary)
23,Fosamprenavir (FPV),Aloe vera,No Interaction Expected,Very Low,"Coadministration has not been studied but based on metabolism and clearance, a clinically significant interaction is unlikely. Aloe vera is only a weak inhibitor of CYPs in vitro and therefore is unlikely to cause clinically significant interactions. It does not inhibit P-gp and there is no evidence to suggest it impacts UGTs.",(See Summary)
24,Fosamprenavir (FPV),Alosetron,Potential Interaction,Very Low,"Coadministration has not been studied. In vitro data indicate that alosetron is metabolized by CYPs 2C9 (30%), 3A4 (18%) and 1A2 (10%); however, in vivo data suggest that CYP1A2 plays a more prominent role. In vitro data indicate that ritonavir induces CYP1A2, therefore coadministration with fosamprenavir/ritonavir could potentially decrease alosetron exposure.",(See Summary)
25,Fosamprenavir (FPV),Alprazolam,Potential Interaction,Very Low,Coadministration of fosamprenavir may increase alprazolam concentrations and may result in enhanced sedation. A decrease in alprazolam dose may be needed. ,"Coadministration of fosamprenavir may increase plasma concentrations of alprazolam. The clinical significance of this is unknown; however, a decrease in alprazolam dose may be needed. Lexiva Prescribing Information, ViiV Healthcare, April 2012."
26,Fosamprenavir (FPV),Amantadine,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Amantadine is mainly eliminated renally by glomerular filtration and active secretion. A bicarbonate dependent organic cation transporter has been identified as  the major uptake transporter of amantadine in the renal proximal tubule.,(See Summary)
27,Fosamprenavir (FPV),Ambrisentan,Potential Interaction,Very Low,"Coadministration has not been studied. Ambrisentan is mainly glucuronidated by UGT1A9, UGT2B7, UGT1A3 and is metabolized to a lesser extent by CYP3A4. Ambrisentan is also a substrate of P-gp and OATP1B1. Ambrisentan concentrations may increase due to inhibition of OATP1B1 by fosamprenavir. Start ambrisentan at 5 mg and closely monitor the patient for tolerability.",(See Summary)
28,Fosamprenavir (FPV),Amikacin,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as amikacin is eliminated renally by glomerular filtration. ,(See Summary)
29,Fosamprenavir (FPV),Amiloride,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as amiloride is eliminated unchanged by the kidney.,(See Summary)
30,Fosamprenavir (FPV),Aminophylline,Potential Interaction,Very Low,Coadministration has not been studied. Aminophylline is a complex of theophylline and ethylenediamine and is given for its theophylline activity. Theophylline is mainly metabolized by CYP1A2 and in vitro data indicate that ritonavir induces CYP1A2. Fosamprenavir/ritonavir could potentially decrease theophylline concentrations. Monitor plasma concentrations and increase aminophylline dosage if needed.,(See Summary)
31,Fosamprenavir (FPV),Amiodarone,Do Not Coadminister,Moderate,Coadministration may increase amiodarone concentrations. Coadministration is contraindicated in the European SPC due to potential serious and/or life-threatening adverse reactions such as cardiac arrhythmias. The US Prescribing Information advises caution and concentration monitoring of amiodarone if coadministered. The charts reflect the more cautious option.,"LHPG Comment: Note the difference in recommendations between the SPC (Europe) and Prescribing Information (US). The charts reflect the more cautious option.Fosamprenavir is contraindicated with medicinal products with narrow therapeutic windows containing active substances that are substrates of cytochrome P450 3A4 (CYP3A4). Coadministration is expected to increase amiodarone concentrations and the potential for serious and/or life-threatening reactions such as cardiac arrhythmia. Telzir Summary of Product Characteristics, ViiV Healthcare UK Ltd, May 2011.  Coadministration may increase amiodarone concentrations. Use with caution. Increased exposure may be associated with life-threatening reactions such as cardiac arrhythmias. Therapeutic concentration monitoring, if available, is recommended. Lexiva Prescribing Information, ViiV Healthcare, April 2012."
32,Fosamprenavir (FPV),Amisulpride,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Amisulpride is weakly metabolized and is primarily eliminated renally.,(See Summary)
33,Fosamprenavir (FPV),Amitriptyline,Potential Weak Interaction,Very Low,"Coadministration has not been studied. Amitriptyline is metabolised predominantly by CYP2D6 and CYP2C19. Fosamprenavir/ritonavir could potentially increase amitriptyline exposure due to inhibition of CYP2D6, although to a moderate extent. No a priori dosage adjustment is recommended.","Careful monitoring of the therapeutic and adverse reactions of tricyclic antidepressants is recommended when they are concomitantly administered with fosamprenavir. Therapeutic concentration monitoring is recommended for tricyclic antidepressants when coadministered with fosamprenavir. Telzir Summary of Product Characteristics, ViiV Healthcare UK Ltd, May 2011. Coadministration may increase amitriptyline concentrations. Therapeutic concentration monitoring is recommended for tricyclic antidepressants. Lexiva Prescribing Information, ViiV Healthcare, April 2012."
34,Fosamprenavir (FPV),Amlodipine,Potential Interaction,Very Low,"Coadministration has not been studied. Amlodipine is metabolized by CYP3A4 and fosamprenavir/ritonavir is predicted to increase amlodipine exposure by ~2-fold based on drug-drug interactions studies with amlodipine and indinavir/ritonavir or paritaprevir/ritonavir. If coadministration is indicated, consider a dose reduction for amlodipine of 50%. Close monitoring is recommended.","Coadministration with fosamprenavir may increase concentrations of calcium channel blockers. Use with caution. Clinical monitoring of patients is recommended. Lexiva Prescribing Information, ViiV Healthcare, April 2012."
35,Fosamprenavir (FPV),Amodiaquine,Potential Weak Interaction,Very Low,"Coadministration has not been studied. Amodiaquine is metabolized mainly by CYP2C8 to N-desethylamodiaquine, an active metabolite but less potent than the parent compound. Ritonavir dosed as a pharmacokinetic booster is a weak inhibitor of CYP2C8. Fosamprenavir/ritonavir could potentially increase amodiaquine exposure, although to a moderate extent. No a priori dosage adjustment is recommended.",(See Summary)
36,Fosamprenavir (FPV),Amoxicillin,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Amoxicillin is mainly eliminated unchanged in the kidney and in vitro data indicate that it is a substrate of OAT3.,(See Summary)
37,Fosamprenavir (FPV),Amphetamine,Potential Interaction,Very Low,"Coadministration has not been studied. Amphetamine is metabolized by CYP2D6 and coadministration could potentially increase amphetamine exposure, although to a moderate extent. However, as dosing of recreational drugs can be variable, caution is advised.",(See Summary)
38,Fosamprenavir (FPV),Amphotericin B,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as amphotericin is not appreciably metabolized and is eliminated to a large extent in the bile. ,(See Summary)
39,Fosamprenavir (FPV),Ampicillin,No Interaction Expected,Very Low,"This interaction has not been studied. Based on the metabolism/elimination and toxicity profiles of both drugs, there is little potential for interaction. Ampicillin is predominantly eliminated unchanged via renal pathways.",(See Summary)
40,Fosamprenavir (FPV),Anastrozole,Potential Weak Interaction,Very Low,"Coadministration has not been studied. Anastrozole is mainly oxidized to hydroxyanastrozole by CYP3A4 (major) and glucuronidated by UGT1A4. The magnitude of the interaction is predicted to be of moderate intensity as ritonavir has an opposite effect on CYP3A4 (inhibition) and UGT1A4 (induction), which might result in a counterbalancing effect. No a priori dosage adjustment is recommended.",(See Summary)
41,Fosamprenavir (FPV),Anidulafungin,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Anidulafungin is not metabolised hepatically but undergoes chemical degradation at physiological temperature.,(See Summary)
42,Fosamprenavir (FPV),Antacids,No Interaction Expected,Very Low,"No dose adjustment is considered necessary when antacids are administered concomitantly with fosamprenavir. Coadministration of fosamprenavir (1400 mg single dose) and an antacid containing aluminium and magnesium (Maalox, 30 ml single dose) decreased amprenavir Cmax (35%) and AUC (18%), but increased Cmin (14%). Coadministration with antacids containing calcium carbonate has not been studied.","No dose adjustment is necessary with antacids, proton-pump inhibitors or histamine H2 receptor antagonists. Coadministration of a single 30 ml dose of antacid suspension (equivalent to 3.6 grams aluminium hydroxide and 1.8 grams magnesium hydroxide) and fosamprenavir (1400 mg single dose) decreased amprenavir Cmax and AUC by 35% and 18%, but had no effect on Cmin. Telzir Summary of Product Characteristics, ViiV Healthcare UK Ltd, May 2011.Coadministration of an antacid (Maalox, 30 ml single dose) and fosamprenavir (1400 mg single dose) was studied in 30 subjects. Amprenavir Cmax and AUC decreased by 35% and 18% respectively, whereas Cmin increased by 14%.Lexiva Prescribing Information, ViiV Healthcare, April 2012.Single doses of Maalox TC (antacid containing aluminium hydroxide) were administered separately with 1400 mg of fosamprenavir. Maalox TC decreased amprenavir AUC and Cmax by 18% and 35%, and increased C12 by 14%. Fosamprenavir may be coadministered with antacids without concern and without separation in dosing.Effect of antacids and ranitidine on the single-dose pharmacokinetics of fosamprenavir. Ford SL, Wire MB, Lou Y et al. Antimicrob Agents Chemother. 200, 49(1): 467-9."
43,Fosamprenavir (FPV),Anti-thymocyte globulin,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Thymoglobulins are cleared by the reticuloendothelial system.,(See Summary)
44,Fosamprenavir (FPV),Apixaban,Do Not Coadminister,Very Low,Coadministration has not been studied and is not recommended. Concentrations of apixaban are expected to increase due to potent CYP3A4 and P-gp inhibition by ritonavir. Increased concentrations of apixaban increase the bleeding risk and the combination should be avoided if possible.,(See Summary)
45,Fosamprenavir (FPV),Apomorphine,Potential Weak Interaction,Very Low,"Coadministration has not been studied. Apomorphine is metabolized by several pathways that include mainly glucuronidation and sulfation and to a lesser extent N-demethylation. Although protease inhibitors have the potential to induce glucuronidation, the clinical relevance of such an interaction is unknown considering the numerous pathways contributing to apomorphine metabolism. No a priori dosage adjustment is required.",(See Summary)
46,Fosamprenavir (FPV),Aprepitant,Potential Interaction,Very Low,Coadministration has not been studied. Aprepitant is mainly metabolized by CYP3A4 and is a moderate inhibitor of CYP3A4. Coadministration could potentially increase aprepitant concentrations.,(See Summary)
47,Fosamprenavir (FPV),Argatroban,No Interaction Expected,Very Low,"Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Argatroban undergoes metabolism in the liver via hydroxylation and aromatization. In vitro studies indicate that CYP3A4 plays a role in argatroban metabolism, however, human drug-drug interactions studies suggest that metabolism via CYP3A4 is not a major elimination pathway in vivo. Erythromycin (a strong CYP3A4 inhibitor) had no effect on argatroban pharmacokinetics and pharmacodynamics and an interaction with fosamprenavir is unlikely.",(See Summary)
48,Fosamprenavir (FPV),Aripiprazole,Potential Interaction,Very Low,"Coadministration has not been studied. Aripiprazole is metabolized by CYP3A4 and CYP2D6. Fosamprenavir/ritonavir could potentially increase aripiprazole concentrations. Monitor adverse effects and decrease aripiprazole dosage if needed. The European SPC advises reducing the aripiprazole dose to approximately one-half of its prescribed dose when given with potent inhibitors of CYP3A4, such as HIV protease inhibitors.",(See Summary)
49,Fosamprenavir (FPV),Artemisinin,Potential Interaction,Very Low,"Coadministration may increase plasma levels of artemisinins. Close monitoring for artemisinin toxicity required. Artemisinin and derivatives are rapidly metabolized via CYP3A4 to an active metabolite, dihydroartemisinin which has greater potency than the parent drugs. Inhibition of CYP3A4 would reduce dihydroartemisinin, but increase concentrations of the parent drug. The effects of PIs and NNRTIs are unclear. ","LHPG Comment: Artemisinin, and its derivatives such as artesunate and artemether, are rapidly metabolized via CYP3A4 to a biologically active metabolite, dihydroartemisinin (the metabolism of artesunate is so rapid that it may be considered a pro-drug for dihydroartemisinin). Although the parent drugs and dihydroartemisinin all have antimalarial activity, dihydroartemisinin has greater potency than the parent drugs. Inhibition of CYP3A4 would reduce dihydroartemisinin, but increase concentrations of the parent drug and potentially increase the half life of the parent drug. The effects of protease inhibitors and non-nucleoside reverse transcriptase inhibitors are unclear."
50,Fosamprenavir (FPV),Ascorbic Acid (Vitamin C) [in multivitamins],No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely with vitamin C when given alone or in multivitamins. Ascorbic acid is oxidised to dehydroascorbic acid where some is metabolised to oxalic acid and the inactive ascorbate-2-sulphate. Large doses are rapidly excreted in the urine when in excess of the requirements of the body. Fosamprenavir does not interfere with this metabolic pathway.,(See Summary)
51,Fosamprenavir (FPV),Asenapine,Potential Interaction,Very Low,"Coadministration has not been studied. Asenapine is metabolized by glucuronidation (UGT1A4) and oxidative metabolism (mainly CYP1A2, with minor contributions from CYP3A4 and CYP2D6). As ritonavir induces CYP1A2 and UGT1A4, fosamprenavir/ritonavir could potentially decrease asenapine exposure. Monitor the clinical effect and increase dosage if needed.",(See Summary)
52,Fosamprenavir (FPV),Asparaginase,No Interaction Expected,Very Low,"This interaction has not been studied. Based on the metabolic profiles of both drugs, there is little potential for pharmacokinetic interaction. Limited data suggest that asparaginase is likely to be eliminated by the reticuloendothelial system.",(See Summary)
53,Fosamprenavir (FPV),Aspirin (Analgesic),No Interaction Expected,Very Low,"Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Aspirin is rapidly deacetylated to salicylic acid and then further metabolized mainly by glucuronidation (by several UGT, major UGT1A6). ",(See Summary)
54,Fosamprenavir (FPV),Aspirin (Anti-platelet),No Interaction Expected,Very Low,"Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Aspirin is rapidly deacetylated to salicylic acid and then further metabolized mainly by glucuronidation (by several UGT, major UGT1A6).",(See Summary)
55,Fosamprenavir (FPV),Astemizole,Do Not Coadminister,Moderate,Coadministration is contraindicated as it may increase astemizole concentrations which may increase potential serious and/or life-threatening adverse reactions such as cardiac arrhythmias. ,"Fosamprenavir is contraindicated with medicinal products with narrow therapeutic windows containing active substances that are substrates of cytochrome P450 3A4 (CYP3A4). Coadministration is expected to increase cisapride concentrations and the potential for serious and/or life-threatening adverse reactions such as cardiac arrhythmias. Telzir Summary of Product Characteristics, ViiV Healthcare UK Ltd, May 2011. "
