,Drug_1,drug2,Level_of_interaction,Quality_of_interaction,Summary,Description
13,Lopinavir (LPV),Albendazole,Potential Interaction,Very Low,Coadministration has not been studied. In vitro studies have demonstrated that CYP3A4 and the flavine-containing monooxygenase system are involved in formation of the active metabolite albendazole sulfoxide. Short term (2 doses) coadministration with ritonavir (200 mg) did not impact albendazole pharmacokinetics whereas long-term coadministration (8 days) decreased albendazole exposure likely due to ritonavir inducing effect. Lopinavir/ritonavir is unlikely to significantly affect albendazole exposure when used for a short duration treatment but may reduce the clinical effect of albendazole when used for a long duration treatment.,"In a sequential pharmacokinetic study, healthy male volunteers (n=8) were administered a single oral dose of 400 mg albendazole, in absence and after short-term (2 doses) and long-term (8 days) treatment with ritonavir 200 mg twice daily. Pharmacokinetic parameters of albendazole and  its metabolite albendazole sulfoxide, were not changed by short-term administration of ritonavir. However long-term administration resulted in significant changes in albendazole disposition, with a significant decrease in albendazole and albendazole sulfoxide AUC0-24 (73% and 59% respectively) and Cmax (74% and 48% respectively). Tmax and the terminal half-life were not significantly changed. The observation is most likely due to a ritonavir-mediated induction of metabolising enzymes (CYP2C9, CYP1A2, UGTs) or transporters, although changes in absorption are also possible. These findings need to be replicated with a key boosted PI such as lopinavir/ritonavir. Effect of ritonavir on the pharmacokinetics of the benzimidazoles albendazole and mebendazole: an interaction study in healthy volunteers. Corti N, Heck A, Rentsch K, et al.Eur J Clin Pharmacol. 2009;65:999-1006."
14,Lopinavir (LPV),Albuvirtide,Potential Weak Interaction,Low,"Albuvirtide is a peptide which is eliminated by catabolism to its constituent amino acids. Coadministration of albuvirtide (320 mg once weekly intravenous) and oral lopinavir/ritonavir (400/100 mg twice daily) was evaluated in HIV-infected individuals. Albuvirtide exposure was not significantly affected by lopinavir/ritonavir. However, both lopinavir and ritonavir concentrations were lower in presence of albuvirtide compared with lopinavir/ritonavir alone (lopinavir AUC, Cmax and Ctrough decreased by 37%, 33% and 35%, respectively; ritonavir AUC, Cmax and Ctrough decreased by 38%, 39% and 28%, respectively). The mean lopinavir Ctrough in presence of albuvirtide (7.1 µg/ml) remained higher than the minimal lopinavir Ctrough previously associated with efficacy. Furthermore, a randomized, phase 3 study (TALENT study) showed that albuvirtide + lopinavir/ritonavir was non-inferior to the standard second-line regimen lopinavir/ritonavir + zidovudine/tenofovir disoproxil fumarate + lamivudine in HIV infected Chinese individuals suggesting that this interaction has no clinical consequences. In vitro human microsomal studies indicate that albuvirtide has no inducing properties on P450 enzymes. In addition, albuvirtide binds to <1% of serum albumin in the range of clinical concentrations, thus the observed decrease in lopinavir and ritonavir concentrations is unlikely to result from protein binding displacement. However, binding of the albuvirtide-albumin complex to the HIV protease inhibitor cannot be excluded.","Coadministration of albuvirtide (320 mg once weekly intravenous) and oral lopinavir/ritonavir (400/100 mg twice daily) was evaluated in 9 HIV-infected individuals. Albuvirtide exposure was not significantly affected by lopinavir/ritonavir. Conversely, both lopinavir and ritonavir concentrations were lower in presence of albuvirtide compared with lopinavir/ritonavir alone. The mean ratios (90% CI) of AUC, Cmax and Ctrough for lopinavir were 0.63 (0.49-0.82), 0.67 (053-0.86) and 0.65 (0.46-0.91). For ritonavir, AUC, Cmax and Ctrough were 0.62 (0.42-0.91), 0.61 (0.38-0.99) and 0.72 (0.40-1.26). The mean lopinavir Ctrough in presence of albuvirtide (7.1 ug/ml) remained higher than the minimal lopinavir Ctrough previously associated with efficacy.Evaluation of pharmacokinetic interactions between long-acting HIV-1 fusion inhibitor albuvirtide and lopinavir/ritonavir, in HIV-infected subjects, combined with clinical study and simulation results. Yang W, Xiao Q, Wang D, et al. Xenobiotica. 2017, 47(2): 133-143.The safety and efficacy of albuvirtide plus lopinavir-ritonavir in antiretroviral-experienced Chinese adults with HIV-1 was assessed in a randomized, phase 3 study (TALENT study). Subjects were randomly assigned (1:1) to receive albuvirtide (once weekly) plus ritonavir-boosted lopinavir (albuvirtide) or WHO-recommended second-line treatment (lopinavir/ritonavir + zidovudine/tenofovir disoproxil fumarate + lamivudine; control). The primary endpoint was the proportion of patients with plasma viral load <50 copies/mL at 48 weeks. Non-inferiority was pre-specified with a margin of 12%. Interim analysis of 48 week data from 46 subjects in the albuvirtide group and 50 patients in the control group showed 80.4% patients in the albuvirtide group had HIV-1 RNA <50 copies/mL versus 66.0% in the control group (difference 14.4%, 95% CI -3.0% -31.9%), meeting the non-inferiority criteria.Efficacy and safety of long-acting HIV fusion inhibitor albuvirtide in antiretroviral-experienced adults with HIV-1: interim 48-week results from the randomized, controlled, phase 3, non-inferiority TALENT study. Wu H, Yao C, Zhang T,et al. J Int AIDS Soc, 2016, 19(Suppl 7): 21. [Abstract 0336 presented at International Congress of Drug Therapy in HIV Infection, October 2016, Glasgow, UK.]"
15,Lopinavir (LPV),Alcohol,No Interaction Expected,Very Low,"Coadministration has not been studied. Alcohol is metabolized by alcohol dehydrogenase and aldehyde dehydrogenase. The chronic use of alcohol may induce CYP2E1 and to a lesser extent CYP3A4. No a priori clinically relevant drug-drug interaction is anticipated with Kaletra TABLETS or CAPSULES. However, coadministration with Kaletra SYRUP is not recommended as the large amount of propylene glycol in the syrup may compete with alcohol for the same elimination pathway.",(See Summary)
16,Lopinavir (LPV),Alcuronium,No Interaction Expected,Very Low,This interaction has not been studied. Based on the metabolism/elimination and toxicity profiles of both drugs there is little potential for interaction. Alcuronium is predominantly eliminated unchanged via the kidneys.,(See Summary)
17,Lopinavir (LPV),Alendronic Acid,No Interaction Expected,Very Low,"If taken at the same time, it is likely that food and beverages (including mineral water), calcium supplements, antacids, and some oral medicinal products will interfere with absorption of alendronate. Therefore, patients must wait at least 30 minutes after taking alendronate before taking any other oral medicinal product.",(See Summary)
18,Lopinavir (LPV),Alfentanil,Potential Interaction,Very Low,Coadministration has not been studied. Alfentanil undergoes extensive CYP3A4 metabolism. Lopinavir/ritonavir could potentially increase alfentanil exposure. Administer with caution due to the risk of prolonged or delayed respiratory depression. Adjust dose of alfentanil if needed.,(See Summary)
19,Lopinavir (LPV),Alfuzosin,Do Not Coadminister,Moderate,Coadministration is contraindicated as it may increase alfuzosin concentrations which may lead to severe hypotension. ,"Kaletra contains lopinavir and ritonavir, both of which are inhibitors of the P450 isoform CYP3A. Kaletra should not be co-administered with medicinal products that are highly dependent on CYP3A for clearance and for which elevated plasma concentrations are associated with serious and/or life threatening events. These medicinal products include alfuzosin. Due to CYP3A inhibition by lopinavir/ritonavir, concentrations of alfuzosin are expected to increase. Concomitant administration of Kaletra and alfuzosin is contra-indicated as alfuzosin-related toxicity, including hypotension, may be increased.Kaletra Summary of Product Characteristics, Abbott Laboratories Ltd, February 2012. Coadministration is contraindicated as potentially increased alfuzosin concentrations can result in hypotension.Kaletra Prescribing Information, Abbott Laboratories, May 2012."
20,Lopinavir (LPV),Aliskiren,Do Not Coadminister,Very Low,"Coadministration has not been studied and is not recommended. Aliskiren is minimally metabolized by CYP450, however, P-gp is a major determinant of aliskiren bioavailability. A 5-6 fold increase in exposure was observed with itraconazole 100 mg twice daily (a CYP3A4 and P-gp inhibitor) and a similar interaction is possible with lopinavir/ritonavir (due to inhibition of P-gp by ritonavir). The product labels for aliskiren recommend avoiding concomitant use with CYP3A4 and P-gp inhibitors.",(See Summary)
21,Lopinavir (LPV),Allopurinol,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as allopurinol is converted to oxipurinol by xanthine oxidase and aldehyde oxidase. ,(See Summary)
22,Lopinavir (LPV),Almotriptan,No Interaction Expected,Very Low,"Coadministration has not been studied. Almotriptan is partly eliminated unchanged in the urine and partly metabolized (mainly via monoamine oxidase-A and to a lesser extent by CYP3A4, CYP2D6 and flavin monooxygenase). Although coadministration may increase almotriptan concentrations due to inhibition of CYP3A4 this is unlikely to be of clinical significance.",(See Summary)
23,Lopinavir (LPV),Aloe vera,No Interaction Expected,Very Low,"Coadministration has not been studied but based on metabolism and clearance, a clinically significant interaction is unlikely. Aloe vera is only a weak inhibitor of CYPs in vitro and therefore is unlikely to cause clinically significant interactions. It does not inhibit P-gp and there is no evidence to suggest it impacts UGTs.",(See Summary)
24,Lopinavir (LPV),Alosetron,Potential Interaction,Very Low,"Coadministration has not been studied. In vitro data indicate that alosetron is metabolized by CYPs 2C9 (30%), 3A4 (18%) and 1A2 (10%); however, in vivo data suggest that CYP1A2 plays a more prominent role. In vitro data indicate that ritonavir induces CYP1A2, therefore coadministration with lopinavir/ritonavir could potentially decrease alosetron exposure.",(See Summary)
25,Lopinavir (LPV),Alprazolam,Potential Interaction,Very Low,"Coadministration has not been studied. Alprazolam is mainly metabolized by CYP3A4. Interaction studies with ritonavir have shown inhibition of alprazolam metabolism following the introduction of ritonavir but no significant inhibitory effect at steady state. Based on these data, when combined with a boosted PI, consider starting alprazolam at a lower dosage and increase if needed.",(See Summary)
26,Lopinavir (LPV),Amantadine,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Amantadine is mainly eliminated renally by glomerular filtration and active secretion. A bicarbonate dependent organic cation transporter has been identified as  the major uptake transporter of amantadine in the renal proximal tubule.,(See Summary)
27,Lopinavir (LPV),Ambrisentan,Potential Interaction,Very Low,"Coadministration has not been studied. Ambrisentan is mainly glucuronidated by UGT1A9, UGT2B7, UGT1A3 and is metabolized to a lesser extent by CYP3A4. Ambrisentan is also a substrate of P-gp and OATP1B1. Ambrisentan concentrations may increase due to inhibition of OATP1B1 by lopinavir. Start ambrisentan at 5 mg and closely monitor the patient for tolerability.",(See Summary)
28,Lopinavir (LPV),Amikacin,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as amikacin is eliminated renally by glomerular filtration. ,(See Summary)
29,Lopinavir (LPV),Amiloride,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as amiloride is eliminated unchanged by the kidney.,(See Summary)
30,Lopinavir (LPV),Aminophylline,Potential Interaction,Very Low,Coadministration has not been studied. Aminophylline is a complex of theophylline and ethylenediamine and is given for its theophylline activity. Theophylline is mainly metabolized by CYP1A2 and in vitro data indicate that ritonavir induces CYP1A2. Lopinavir/ritonavir could potentially decrease theophylline concentrations. Monitor plasma concentrations and increase aminophylline dosage if needed.,(See Summary)
31,Lopinavir (LPV),Amiodarone,Do Not Coadminister,Moderate,"Coadministration has not been studied. Amiodarone is metabolised by CYP3A4 and concentrations may be increased due to inhibition of CYP3A4 by lopinavir/ritonavir. Coadministration is contraindicated in European SPC but the US Prescribing Information suggests caution and concentration monitoring (if available). If coadministered, caution should also be exercised due to the risk of QT prolongation. ECG monitoring is recommended. ","LHPG Comment: Note the difference in recommendations between the SPC (Europe) and Prescribing Information (US). The charts reflect the more cautious option.Kaletra contains lopinavir and ritonavir, both of which are inhibitors of the P450 isoform CYP3A. Kaletra should not be co-administered with medicinal products that are highly dependent on CYP3A for clearance and for which elevated plasma concentrations are associated with serious and/or life threatening events. These medicinal products include amiodarone. Coadministration is likely to result in increased plasma concentrations of amiodarone. Thereby, increasing the risk of arrhythmias or other serious adverse reactions. Kaletra Summary of Product Characteristics, Abbott Laboratories Ltd, February 2012.Coadministration of Kaletra with the antiarrhythmic amiodarone may result in increased concentrations of amiodarone. Caution is warranted and therapeutic concentration monitoring is recommended for antiarrhythmics when coadministered with Kaletra, if available.Kaletra Prescribing Information, Abbott Laboratories, May 2012."
32,Lopinavir (LPV),Amisulpride,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Amisulpride is weakly metabolized and is primarily eliminated renally (possibly via OCT).,(See Summary)
33,Lopinavir (LPV),Amitriptyline,Potential Interaction,Very Low,Coadministration has not been studied. Amitriptyline is metabolised predominantly by CYP2D6 and CYP2C19. Lopinavir/ritonavir could potentially increase amitriptyline exposure although to a moderate extent. No a priori dosage adjustment is recommended but monitor adverse effects. Caution should also be exercised when administering both drugs due to the risk of QT prolongation. ECG monitoring is recommended.,(See Summary)
34,Lopinavir (LPV),Amlodipine,Potential Interaction,Very Low,"Coadministration has not been studied. Amlodipine is metabolized by CYP3A4. Lopinavir/ritonavir is predicted to increase amlodipine exposure by ~2-fold based on drug-drug interactions studies with amlodipine and indinavir/ritonavir or paritaprevir/ritonavir. If coadministration is indicated, consider a dose reduction for amlodipine of 50%. Use with caution as both lopinavir/ritonavir and calcium channel blockers prolong the PR interval. Close monitoring is recommended.","The impact on the PR interval of coadministration of Kaletra with other drugs that prolong the PR interval (including calcium channel blockers) has not been evaluated. As a result, coadministration of Kaletra with these drugs should be undertaken with caution, particularly with those drugs metabolized by CYP3A. Clinical monitoring is recommended. Kaletra Prescribing Information, Abbott Laboratories, May 2012."
35,Lopinavir (LPV),Amodiaquine,Potential Weak Interaction,Very Low,"Coadministration has not been studied. Amodiaquine is metabolized mainly by CYP2C8 to N-desethylamodiaquine, an active metabolite but less potent than the parent compound. Ritonavir dosed as a pharmacokinetic booster is a weak inhibitor of CYP2C8. Lopinavir/ritonavir could potentially increase amodiaquine exposure, although to a moderate extent. No a priori dosage adjustment is recommended.",(See Summary)
36,Lopinavir (LPV),Amoxicillin,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Amoxicillin is mainly eliminated unchanged in the kidney and in vitro data indicate that it is a substrate of OAT3.,(See Summary)
37,Lopinavir (LPV),Amphetamine,Potential Interaction,Very Low,"Coadministration has not been studied. Amphetamine is metabolized by CYP2D6 and coadministration could potentially increase amphetamine exposure, although to a moderate extent. However, as dosing of recreational drugs can be variable, caution is advised.",(See Summary)
38,Lopinavir (LPV),Amphotericin B,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as amphotericin is not appreciably metabolized and is eliminated to a large extent in the bile. ,(See Summary)
39,Lopinavir (LPV),Ampicillin,No Interaction Expected,Very Low,"This interaction has not been studied. Based on the metabolism/elimination and toxicity profiles of both drugs, there is little potential for interaction. Ampicillin is predominantly eliminated unchanged via renal pathways.",(See Summary)
40,Lopinavir (LPV),Anastrozole,Potential Weak Interaction,Very Low,"Coadministration has not been studied. Anastrozole is mainly oxidized to hydroxyanastrozole by CYP3A4 (major) and glucuronidated by UGT1A4. The magnitude of the interaction is predicted to be of moderate intensity as ritonavir has an opposite effect on CYP3A4 (inhibition) and UGT1A4 (induction), which might result in a counterbalancing effect. No a priori dosage adjustment is recommended.",(See Summary)
41,Lopinavir (LPV),Anidulafungin,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Anidulafungin is not metabolised hepatically but undergoes chemical degradation at physiological temperature.,(See Summary)
42,Lopinavir (LPV),Antacids,No Interaction Expected,Very Low,"Kaletra can be coadministered with acid reducing agents with no dose adjustment. No reduction in lopinavir or ritonavir trough concentrations were observed over 48 weeks in HIV+ subjects receiving Kaletra with an acid reducing agent (antacids, proton pump inhibitors or H2 receptor antagonists). ","Patients treated with lopinavir/ritonavir, who received acid reducing agents (antacids, proton pump inhibitors or H2 receptor antagonists) did not appear to have a reduction in lopinavir or ritonavir trough concentrations through 48 weeks of therapy. Lack of effect of gastric acid reducing agents on lopinavir/ritonavir plasma concentrations in HIV-infected patients. Bertz RJ, Chiu Y-L, Naylor C, et al. 7th International Congress on Drug Therapy in HIV Infection, Glasgow, November 2004, abstract P279."
43,Lopinavir (LPV),Anti-thymocyte globulin,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Thymoglobulins are cleared by the reticuloendothelial system.,(See Summary)
44,Lopinavir (LPV),Apixaban,Do Not Coadminister,Very Low,Coadministration has not been studied and is not recommended. Concentrations of apixaban are expected to increase due to potent CYP3A4 and P-gp inhibition by ritonavir. Increased concentrations of apixaban increase the bleeding risk and the combination should be avoided if possible.,(See Summary)
45,Lopinavir (LPV),Apomorphine,Potential Interaction,Very Low,"Coadministration has not been studied. Apomorphine is metabolized by several pathways that include mainly glucuronidation and sulfation and to a lesser extent N-demethylation. Although protease inhibitors have the potential to induce glucuronidation, the clinical relevance of such an interaction is unknown considering the numerous pathways contributing to apomorphine metabolism. No a priori dosage adjustment is required. However, the European SPC for lopinavir advises caution when coprescribing with drugs known to induce QT interval prolongation.",(See Summary)
46,Lopinavir (LPV),Aprepitant,Potential Interaction,Very Low,Coadministration has not been studied. Aprepitant is mainly metabolized by CYP3A4 and is a moderate inhibitor of CYP3A4. Coadministration could potentially increase aprepitant concentrations.,(See Summary)
47,Lopinavir (LPV),Argatroban,No Interaction Expected,Very Low,"Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Argatroban undergoes metabolism in the liver via hydroxylation and aromatization. In vitro studies indicate that CYP3A4 plays a role in argatroban metabolism, however, human drug-drug interactions studies suggest that metabolism via CYP3A4 is not a major elimination pathway in vivo. Erythromycin (a strong CYP3A4 inhibitor) had no effect on argatroban pharmacokinetics and pharmacodynamics and an interaction with lopinavir is unlikely.",(See Summary)
48,Lopinavir (LPV),Aripiprazole,Potential Interaction,Very Low,"Coadministration has not been studied. Aripiprazole is metabolized by CYP3A4 and CYP2D6. Lopinavir/ritonavir could potentially increase aripiprazole concentrations. Monitor adverse effects and decrease aripiprazole dosage if needed. The European SPC advises reducing the aripiprazole dose to approximately one-half of its prescribed dose when given with potent inhibitors of CYP3A4, such as HIV protease inhibitors.",(See Summary)
