,Drug_1,drug2,Level_of_interaction,Quality_of_interaction,Summary,Description
10,Efavirenz (EFV),Adrenaline (Epinephrine),No Interaction Expected,Very Low,"This interaction has not been studied. Based on the metabolism/elimination and toxicity profiles of both drugs, there is little potential for interaction. Adrenaline is rapidly inactivated, mostly in the liver by catechol-O-methyltransferase (COMT) and monoamine oxidase (MAO). There is therefore little potential for interaction with efavirenz via modulation of, or competition for metabolic or elimination pathways.",(See Summary)
11,Efavirenz (EFV),African Potato,No Interaction Expected,Low,The effect of multiple doses of an African potato preparation on a single dose of efavirenz (600 mg) was studied in 10 HIV-negative subjects. Coadministration had no significant effect on efavirenz AUC or Cmax.,"The effect of multiple doses of African potato on a single dose of efavirenz (600 mg) was studied in 10 HIV-negative subjects. Coadministration had no significant effect on efavirenz AUC or Cmax.Effect of African potato (Hypoxis hemerocallidea) on the pharmacokinetics of efavirenz. Mogatle S, Skinner M, Mills E, Kanfer I. S Afr Med J. 2008, 98(12):945-9."
12,Efavirenz (EFV),Agomelatine,No Interaction Expected,Very Low,"Coadministration has not been studied, but based on metabolism and clearance a clinically significant interaction is unlikely as agomelatine is metabolised predominantly by CYP1A2.",(See Summary)
13,Efavirenz (EFV),Albendazole,Potential Weak Interaction,Very Low,"Coadministration has not been studied. In vitro studies have demonstrated that CYP3A4 is involved in formation of the active metabolite albendazole sulfoxide. When antiepileptics (phenytoin, carbamazepine and phenobarbital) were coadministered with albendazole, significantly reduced levels of the active metabolite albendazole sulfoxide were observed, apparently due to induction of CYP3A4. Similarly, coadministration with efavirenz could reduce albendazole exposure; however, the clinical relevance is unknown as the antihelmintic action is thought to be mainly intra-intestinal.","Phenytoin, carbamazepine, and phenobarbital appear to induce the oxidative metabolism of albendazole via the cytochrome P450 isoenzyme CYP3A by roughly the same extent, resulting in significantly reduced concentrations of albendazole sulfoxide. This interaction is likely to be clinically significant when albendazole is used to treat systemic worm infections, and increased doses of albendazole would be needed. The interaction is probably not clinically significant when albendazole is used for intestinal worm infections. Lanchote VL, et al. Pharmacokinetic interaction between albendazole sulfoxide enantiomers and antiepileptic drugs in patients with neurocysticercosis. Ther Drug Monit 2002; 24: 338–45."
14,Efavirenz (EFV),Albuvirtide,No Interaction Expected,Very Low,"Coadministration has not been studied but based on metabolism and clearance, as well as limited drug-drug interaction data, a clinically significant interaction is unlikely. Efavirenz is metabolized by CYP3A4 and CYP2B6. In vitro human microsomal studies and limited in vivo drug-drug interaction data indicate that albuvirtide has no inhibiting or inducing properties on P450 enzymes. Induction of CYP3A4 by efavirenz is unlikely to affect albuvirtide, a peptide which is eliminated by catabolism to its constituent amino acids.",(See Summary)
15,Efavirenz (EFV),Alcohol,No Interaction Expected,Very Low,Coadministration has not been studied. Alcohol is metabolized by alcohol dehydrogenase and aldehyde dehydrogenase. The chronic use of alcohol may induce CYP2E1 and to a lesser extent CYP3A4. No a priori clinically relevant drug-drug interaction is anticipated. ,(See Summary)
16,Efavirenz (EFV),Alcuronium,No Interaction Expected,Very Low,This interaction has not been studied. Based on the metabolism/elimination and toxicity profiles of both drugs there is little potential for interaction. Alcuronium is predominantly eliminated unchanged via the kidneys.,(See Summary)
17,Efavirenz (EFV),Alendronic Acid,No Interaction Expected,Very Low,"If taken at the same time, it is likely that food and beverages (including mineral water), calcium supplements, antacids, and some oral medicinal products will interfere with absorption of alendronate. Therefore, patients must wait at least 30 minutes after taking alendronate before taking any other oral medicinal product.",(See Summary)
18,Efavirenz (EFV),Alfentanil,Potential Interaction,Very Low,Coadministration has not been studied but could potentially decrease alfentanil concentrations. Alfentanil undergoes extensive CYP3A4 metabolism and efavirenz is an inducer of this enzyme. Monitoring of the therapeutic response is recommended. Dose adjustment of alfentanil should be considered if needed.,(See Summary)
19,Efavirenz (EFV),Alfuzosin,Potential Interaction,Very Low,"Coadministration has not been studied. Alfuzosin is metabolised mainly by CYP3A4. Efavirenz, an inducer of CYP3A4, could potentially decrease alfuzosin exposure. Monitor clinical effect and increase dosage if needed.",(See Summary)
20,Efavirenz (EFV),Aliskiren,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Aliskiren is minimally metabolized by CYP450 but is a substrate of P-glycoprotein. In vitro data indicate that efavirenz does not induce or inhibit P-glycoprotein in the range of clinical concentrations.,(See Summary)
21,Efavirenz (EFV),Allopurinol,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as allopurinol is converted to oxipurinol by xanthine oxidase and aldehyde oxidase. ,(See Summary)
22,Efavirenz (EFV),Almotriptan,No Interaction Expected,Very Low,"Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Almotriptan is partly eliminated unchanged in the urine and partly metabolized (mainly via monoamine oxidase-A and to a lesser extent by CYP3A4, CYP2D6 and flavin monooxygenase).",(See Summary)
23,Efavirenz (EFV),Aloe vera,No Interaction Expected,Very Low,"Coadministration has not been studied but based on metabolism and clearance, a clinically significant interaction is unlikely. Aloe vera is only a weak inhibitor of CYPs in vitro and therefore is unlikely to cause clinically significant interactions. It does not inhibit P-gp and there is no evidence to suggest it impacts UGTs.",(See Summary)
24,Efavirenz (EFV),Alosetron,No Interaction Expected,Very Low,"Coadministration has not been studied but based on metabolism and clearance a clinically significant pharmacokinetic interaction is unlikely. In vitro data indicate that alosetron is metabolized by CYPs 2C9, 3A4 and 1A2, with in vivo data suggesting that CYP1A2 plays a more prominent role.",(See Summary)
25,Efavirenz (EFV),Alprazolam,Potential Interaction,Very Low,"Coadministration has not been studied. Alprazolam is metabolised mainly by CYP3A4. Efavirenz, an inducer of CYP3A4, could potentially decrease alprazolam exposure. Monitor clinical effect and withdrawal symptoms.",(See Summary)
26,Efavirenz (EFV),Amantadine,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Amantadine is mainly eliminated renally by glomerular filtration and active secretion. A bicarbonate dependent organic cation transporter has been identified as the major uptake transporter of amantadine in the renal proximal tubule.,(See Summary)
27,Efavirenz (EFV),Ambrisentan,No Interaction Expected,Very Low,"Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Ambrisentan is mainly glucuronidated by UGT1A9, UGT2B7, UGT1A3 and is metabolized to a lesser extent by CYP3A4. Ambrisentan is also a substrate of P-gp and OATP1B1. Efavirenz induces UGT1A1 but this is not involved in ambrisentan glucuronidation. Furthermore, induction of CYP3A4 by efavirenz is unlikely to significantly impact ambrisentan exposure as CYP3A4 does not play a major role in ambrisentan metabolism.",(See Summary)
28,Efavirenz (EFV),Amikacin,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as amikacin is eliminated renally by glomerular filtration. ,(See Summary)
29,Efavirenz (EFV),Amiloride,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as amiloride is eliminated unchanged by the kidney.,(See Summary)
30,Efavirenz (EFV),Aminophylline,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Aminophylline is a complex of theophylline and ethylenediamine and is given for its theophylline activity. Theophylline is mainly metabolized by CYP1A2.,(See Summary)
31,Efavirenz (EFV),Amiodarone,Potential Interaction,Very Low,"Coadministration has not been studied and the nature of the interaction is difficult to predict. Amiodarone is metabolized by CYP2C8 and 3A4. Efavirenz is an inducer of CYP3A4, but in vitro data suggest that it inhibits CYP2C8. Amiodarone concentrations could potentially decrease due to induction of CYP3A4 or increase due to inhibition of CYP2C8. Close monitoring of the therapeutic effect is recommended.",(See Summary)
32,Efavirenz (EFV),Amisulpride,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Amisulpride is weakly metabolized and is primarily eliminated renally.,(See Summary)
33,Efavirenz (EFV),Amitriptyline,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as amitriptyline is metabolized predominantly by CYP2D6 and CYP2C19.,(See Summary)
34,Efavirenz (EFV),Amlodipine,Potential Interaction,Very Low,"Coadministration has not been studied. Amlodipine is metabolized by CYP3A4. Efavirenz, an inducer of CYP3A4, could potentially decrease amlodipine exposure. Monitor clinical effect and increase dose if needed.",(See Summary)
35,Efavirenz (EFV),Amodiaquine,Do Not Coadminister,High,A study looking at amodiaquine pharmacokinetics of following coadministration of efavirenz (600 mg once daily) and amodiaquine/artesunate (600/250 mg once daily) in HIV- subjects had to be terminated after the first two subjects developed asymptomatic but significant elevations of liver transaminases. Addition of efavirenz increased amodiaquine AUC by 114% (subject 1) and 302% (subject 2). Efavirenz AUCs were similar or above historical data. ,"The pharmacokinetics of amodiaquine were to be determined following coadministration of efavirenz (600 mg once daily) and amodiaquine/artesunate (600/250 mg once daily) in HIV- subjects. However, the study was terminated after the first two subjects developed asymptomatic but significant elevations of liver transaminases. Addition of efavirenz increased amodiaquine AUC by 114% (subject 1) and 302% (subject 2). Efavirenz AUCs were similar or above historical data. Drug interaction between antimalarial drugs and efavirenz. German P, et al. 14th Conference on Retroviruses and Opportunistic Infections, Los Angeles, February 2007, abstract 577."
36,Efavirenz (EFV),Amoxicillin,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Amoxicillin is mainly eliminated unchanged in the kidney and in vitro data indicate that it is a substrate of OAT3.,(See Summary)
37,Efavirenz (EFV),Amphetamine,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Amphetamine is metabolized by CYP2D6. ,(See Summary)
38,Efavirenz (EFV),Amphotericin B,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as amphotericin is not appreciably metabolized and is eliminated to a large extent in the bile. ,(See Summary)
39,Efavirenz (EFV),Ampicillin,No Interaction Expected,Very Low,"This interaction has not been studied. Based on the metabolism/elimination and toxicity profiles of both drugs, there is little potential for interaction. Ampicillin is predominantly eliminated unchanged via renal pathways.",(See Summary)
40,Efavirenz (EFV),Anastrozole,Potential Interaction,Very Low,Coadministration has not been studied. Anastrozole is mainly oxidized to hydroxyanastrozole by CYP3A4 (major) and glucuronidated by UGT1A4. Efavirenz has been shown to induce CYP3A4 and UGT1A4 and could potentially decrease anastrozole concentration. Monitor the clinical effect.,(See Summary)
41,Efavirenz (EFV),Anidulafungin,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Anidulafungin is not metabolised hepatically but undergoes chemical degradation at physiological temperature.,(See Summary)
42,Efavirenz (EFV),Antacids,No Interaction Expected,Very Low,"Coadministration of efavirenz with medicinal products that alter gastric pH would not be expected to affect efavirenz absorption. Coadministration of an antacid containing aluminium hydroxide-magnesium hydroxide-simethicone (Maalox, 30 ml single dose) and efavirenz (400 mg single dose) did not alter the absorption of efavirenz. Coadministration with antacids containing calcium carbonate has not been studied. No dosage adjustment is recommended when efavirenz is given with antacids.","Co-administration of efavirenz with medicinal products that alter gastric pH would not be expected to affect efavirenz absorption. An antacid containing aluminium hydroxide-magnesium hydroxide-simethicone was administered as a single 30ml dose to patients receiving a single dose of efavirenz 400 mg. Aluminium/magnesium hydroxide antacids nor famotidine altered the absorption of efavirenz.Sustiva Summary of Product Characteristics, Bristol-Myers Squibb Pharmaceuticals Ltd, April 2015.Based on the results of drug interaction studies, no dosage adjustment is recommended when efavirenz is given with aluminium/magnesium hydroxide antacids. Coadministration of an antacid (Maalox Plus; aluminum hydroxide 400 mg, magnesium hydroxide 400 mg, simethicone 40 mg) 30 ml, single dose) and efavirenz (400 mg, single dose) to 17 subjects resulted in no change in efavirenz AUC or Cmax. Sustiva Prescribing Information, Bristol-Myers Squibb Company, March 2015."
43,Efavirenz (EFV),Anti-thymocyte globulin,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Thymoglobulins are cleared by the reticuloendothelial system.,(See Summary)
44,Efavirenz (EFV),Apixaban,Potential Interaction,Very Low,"Coadministration has not been studied. Apixaban is metabolized by CYP3A4 and to a lesser extent by CYP1A2, CYP2C8, CYP2C9 and CYP2C19. Efavirenz could potentially decrease apixaban exposure resulting in diminished efficacy.",(See Summary)
45,Efavirenz (EFV),Apomorphine,Potential Weak Interaction,Very Low,"Coadministration has not been studied. Apomorphine is metabolized by several pathways that include mainly glucuronidation and sulfation and to a lesser extent N-demethylation. Although some NNRTIs have the potential to induce glucuronidation, the clinical relevance of such an interaction is unknown considering the numerous pathways contributing to apomorphine metabolism. No a priori dosage adjustment is required.",(See Summary)
46,Efavirenz (EFV),Aprepitant,Potential Interaction,Very Low,Coadministration has not been studied. Aprepitant is mainly metabolized by CYP3A4 and is a moderate inhibitor of CYP3A4. Coadministration could potentially decrease aprepitant concentrations. Monitor the therapeutic effect.,(See Summary)
47,Efavirenz (EFV),Argatroban,No Interaction Expected,Very Low,"Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Argatroban undergoes metabolism in the liver via hydroxylation and aromatization. In vitro studies indicate that CYP3A4 plays a role in argatroban metabolism however, human drug-drug interactions studies suggest that metabolism via CYP3A4 is not a major elimination pathway in vivo. Erythromycin (a strong CYP3A4 inhibitor) had no effect on argatroban pharmacokinetics and pharmacodynamics and it is unlikely that efavirenz will significantly reduce argatroban exposure due to induction of CYP3A4.",(See Summary)
48,Efavirenz (EFV),Aripiprazole,Potential Interaction,Very Low,"Coadministration has not been studied. Aripiprazole is metabolized by CYP3A4 and CYP2D6. Efavirenz could potentially decrease aripiprazole concentrations. Monitor therapeutic effect and adjust aripiprazole dosage if needed. The European SPC advises doubling the aripiprazole dose when given with potent inducers of CYP3A4, such as efavirenz.",(See Summary)
49,Efavirenz (EFV),Artemisinin,Potential Interaction,Low,"Coadministration of efavirenz and artemeter/lumefantrine has been investigated in two studies. Both studies showed decreases in artemether exposure (51% and 79%), dihydroartemisinin exposure (46% and 75%) and lumefantrine exposure by (21% and 56%). Lumefantrine had no significant effect on efavirenz exposure in either study. Use with caution as decreased concentrations of artemether, dihydroartemisinin, or lumefantrine may result in a decrease of antimalarial efficacy.","Coadministration of artemether/lumefantrine (80/480 mg twice daily) and efavirenz (600 mg once daily) decreased the AUC and Cmax of artemether by 51% and 21% and those of dihydroartemisinin by 46% and 38%. Lumefantrine AUC decreased by 21% but there was no change in Cmax. Efavirenz AUC decreased by 17%, with no change in Cmax. Since decreased concentrations of artemether, dihydroartemisinin, or lumefantrine may result in a decrease of antimalarial efficacy, caution is recommended when efavirenz and artemether/lumefantrine tablets are coadministered.Sustiva Summary of Product Characteristics, Bristol-Myers Squibb Pharmaceuticals Ltd, April 2015.Coadministration of artemether/lumefantrine (80/480 mg twice daily) and efavirenz (600 mg once daily) was studied in 12 subjects. Coadministration decreased the Cmax and AUC of artemether by 21% and 51% and those of dihydroartemisinin by 38% and 46%. Lumefantrine AUC decreased by 21% but there was no change in Cmax. Efavirenz AUC decreased by 17%, with no change in Cmax. Artemether/lumefantrine should be used cautiously with efavirenz because decreased artemether, dihydroartemisinin (active metabolite of artemether), and/or lumefantrine concentrations may result in a decrease of antimalarial efficacy of artemether/lumefantrine.Sustiva Prescribing Information, Bristol-Myers Squibb Company, March 2015.The pharmacokinetics of artemether, DHA, lumefantrine and efavirenz were determined in 12 HIV- negative and malaria-uninfected subjects who received artemether/lumefantrine (80/480 mg twice daily) for 3 days before and during efavirenz co-administration (600 mg daily for 26 days). The AUCs of artemether, DHA, and lumefantrine were lower with efavirenz, compared with when administered alone (decreases of 51%, 46% and 21% respectively). Day 7 lumefantrine levels, previously deemed predictive of treatment success, were 46% lower with efavirenz, but half-life was unchanged. Efavirenz AUC decreased by 17% after artemether/lumefantrine co-administration. The authors suggest that the observed modest changes probably do not warrant dosage adjustment during co-administration.Concomitant efavirenz reduces pharmacokinetic exposure to the antimalarial drug artemether-lumefantrine in healthy volunteers. Huang L, Parikh S, Rosenthal PJ, et al. J Acquir Immune Defic Syndr, 2012, 61(3): 310-6. In a cross-over study, 30 HIV-infected adults received standard six-dose artemether/lumefantrine before and at efavirenz steady state.  Efavirenz significantly reduced artemether exposure by 79%, dihydroartemisinin exposure by 75% and lumefantrine exposure by 56%.  Lumefantrine did not affect efavirenz exposure.  Significant pharmacokinetic interactions between artemether/lumefantrine and efavirenz or nevirapine in HIV-infected Ugandan adults. Byakika-Kibwika P, Lamorde M, Mayito J, et al.  J Antimicrob Chemother, 2012, 67(9): 2213-2221."
50,Efavirenz (EFV),Ascorbic Acid (Vitamin C) [in multivitamins],No Interaction Expected,Very Low,"Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely with vitamin C when given alone or in multivitamins. Ascorbic acid is oxidised to dehydroascorbic acid where some is metabolised to oxalic acid and the inactive ascorbate-2-sulphate. Large doses are rapidly excreted in the urine when in excess of the requirements of the body. There is therefore little potential for interaction with efavirenz via modulation of, or competition for metabolic pathways.",(See Summary)
51,Efavirenz (EFV),Asenapine,Potential Interaction,Very Low,"Coadministration has not been studied. Asenapine is metabolized by glucuronidation (UGT1A4) and oxidative metabolism (mainly CYP1A2, with minor contributions from CYP3A4 and CYP2D6). Efavirenz has been shown to induce UGT1A4 and CYP3A4 and could potentially decrease asenapine exposure. Monitor the clinical effect and increase dosage if needed.",(See Summary)
52,Efavirenz (EFV),Asparaginase,No Interaction Expected,Very Low,"This interaction has not been studied. Based on the metabolic profiles of both drugs, there is little potential for pharmacokinetic interaction. Limited data suggest that asparaginase is likely to be eliminated by the reticuloendothelial system.",(See Summary)
53,Efavirenz (EFV),Aspirin (Analgesic),No Interaction Expected,Very Low,"Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Aspirin is rapidly deacetylated to salicylic acid and then further metabolized mainly by glucuronidation (by several UGT, major UGT1A6). ",(See Summary)
54,Efavirenz (EFV),Aspirin (Anti-platelet),No Interaction Expected,Very Low,"Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Aspirin is rapidly deacetylated to salicylic acid and then further metabolized mainly by glucuronidation (by several UGT, major UGT1A6).",(See Summary)
55,Efavirenz (EFV),Astemizole,Do Not Coadminister,Moderate,Coadministration is contraindicated as it could inhibit the metabolism of astemizole and create the potential for serious and/or life-threatening reactions such as cardiac arrhythmias. ,"Efavirenz must not be administered concurrently with astemizole because competition for CYP3A4 by efavirenz could result in inhibition of metabolism and create the potential for serious and/or life-threatening events. Sustiva Summary of Product Characteristics, Bristol-Myers Squibb Pharmaceuticals Ltd, April 2015."
56,Efavirenz (EFV),Atazanavir alone (ATV),Do Not Coadminister,Moderate,"Coadministration with atazanavir alone is not recommended as efavirenz decreases atazanavir exposure. Coadministration of atazanavir (400 mg once daily) and efavirenz (600 mg once daily) decreased atazanavir AUC, Cmax and Cmin by 74%, 59% and 93%, respectively.","Coadministration of Reyataz with efavirenz is not recommended. If the coadministration of Reyataz with an NNRTI is required, an increase in the dose of both Reyataz and ritonavir to 400 mg and 200 mg, respectively, in combination with efavirenz could be considered with close clinical monitoring. Coadministration of efavirenz (600 mg, once daily, with food) with atazanavir/ritonavir (400 mg/100 mg, once daily, with food) was studied in healthy volunteers. When compared to Reyataz 300 mg/ritonavir 100 mg once daily in the evening without efavirenz, atazanavir AUC was unchanged, Cmax increased 17% and Cmin decreased 42%. This decrease in atazanavir Cmin might negatively impact the efficacy of atazanavir. Coadministration of efavirenz (600 mg, once daily, with food) with atazanavir/ritonavir (400 mg/200 mg, once daily, with food) was studied in healthy volunteers. When compared to Reyataz 300 mg/ritonavir 100 mg once daily in the evening without efavirenz and based on historical comparison, atazanavir AUC, Cmax and Cmin were unchanged. The mechanism of efavirenz/atazanavir interaction is CYP3A4 induction. Reyataz Summary of Product Characteristics, Bristol-Myers Squibb Pharmaceuticals Ltd, October 2018.Efavirenz decreases atazanavir exposure. In treatment-naive adult patients: if Reyataz is combined with efavirenz, Reyataz 400 mg (two 200-mg capsules) should be administered with ritonavir 100 mg simultaneously once daily with food, and efavirenz 600 mg should be administered once daily on an empty stomach, preferably at bedtime. In treatment-experienced adult patients: coadministration of Reyataz with efavirenz in treatment-experienced patients is not recommended due to decreased atazanavir exposure. Coadministration of efavirenz (600 mg, once daily) with atazanavir (400 mg, once daily) was studied in 27 healthy volunteers. Atazanavir Cmax, AUC and Cmin decreased 59%, 74% and 93%, respectively. Coadministration of efavirenz (600 mg, once daily) with atazanavir/ritonavir (300 mg/100 mg, once daily, 2 hours before efavirenz) was studied in 13 healthy volunteers. Cmax, AUC and Cmin increased 14%, 39% and 48%, respectively. Coadministration of efavirenz (600 mg, once daily, with food) with atazanavir/ritonavir (400 mg/100 mg, once daily, with food) was studied in 14 healthy volunteers. Atazanavir AUC was unchanged, Cmax increased 17% and Cmin decreased 42%.Reyataz US Prescribing Information Bristol-Myers Squibb Company, March 2018.Coadministration of atazanavir (400 mg once daily) and efavirenz (600 mg once daily) to 27 subjects resulted in a 59% decrease in atazanavir Cmax, a 74% decrease in AUC and a 93% decrease in Cmin. A study in 13 patients showed that boosting atazanavir with ritonavir (300/100 mg once daily) with co-administered efavirenz (600 mg once daily) increased Cmax, AUC and Cmin by 14%, 39% and 48%, respectively, compared to unboosted atazanavir (400 mg once daily) without efavirenz. Coadministration of atazanavir/ritonavir (400/100 mg once daily) and efavirenz (600 mg once daily) had no effect on atazanavir AUC, increased atazanavir Cmax by 17% and decreased Cmin by 42% (n=14). When co-administered with efavirenz in treatment naïve patients, the recommended dose of atazanavir is 400 mg with ritonavir 100 mg (together once daily with food) and efavirenz 600 mg (once daily on an empty stomach, preferably at bedtime). Coadministration of efavirenz and atazanavir in treatment-experienced patients is not recommended. Sustiva Prescribing Information, Bristol-Myers Squibb Company, March 2015.Comparison of switching from atazanavir alone (400 mg) to coadministration of 600 mg atazanavir and 600 mg efavirenz versus 300 mg atazanavir, 100 mg ritonavir and 600 mg efavirenz showed atazanavir AUC was decreased (21%) when given without ritonavir but maintained (increased 39%) when boosted with ritonavir. Atazanavir: a summary of two pharmacokinetic drug interaction studies in healthy subjects. Tackett D, Child M, Agarwala S, et al. 10th Conference on Retroviruses and Opportunistic Infections, Boston, February 2003, abstract 543.Coadministration of atazanavir (400 mg once daily) and efavirenz (600 mg once daily) to healthy subjects (n=27) resulted in decreases in atazanavir Cmax (3369 to 1375 ng/ml, 59%) and AUC (20656 to 5462 ng/ml.h, 74%). Mean efavirenz pharmacokinetic parameters were similar to literature values in HIV+ patients. Evaluation of steady-state interaction between atazanavir and efavirenz. Preston S, Piliero P, O’Mara E, et al. 9th Conference on Retroviruses and Opportunistic Infections, Seattle, February 2002, abstract 443-W."
