,Drug_1,drug2,Level_of_interaction,Quality_of_interaction,Summary,Description
29,Emtricitabine (FTC),Amiloride,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Amiloride is eliminated unchanged in the kidney. In vitro data indicate that amiloride is a substrate of OCT2. Emtricitabine is unlikely to compete for renal elimination as it is eliminated by other renal transporters.,(See Summary)
30,Emtricitabine (FTC),Aminophylline,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Aminophylline is a complex of theophylline and ethylenediamine and is given for its theophylline activity. Theophylline is mainly metabolized by CYP1A2.,(See Summary)
31,Emtricitabine (FTC),Amiodarone,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as amiodarone is metabolized by CYP3A4. ,(See Summary)
32,Emtricitabine (FTC),Amisulpride,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Amisulpride is weakly metabolized and is primarily eliminated renally (possibly via OCT).,(See Summary)
33,Emtricitabine (FTC),Amitriptyline,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as amitriptyline is metabolized predominantly by CYP2D6 and CYP2C19.,(See Summary)
34,Emtricitabine (FTC),Amlodipine,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as amlodipine is metabolized by CYP3A4. ,(See Summary)
35,Emtricitabine (FTC),Amodiaquine,No Interaction Expected,Very Low,"Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Amodiaquine is mainly metabolized by CYP2C8 to N-desethylamodiaquine, an active metabolite but less potent than the parent compound.",(See Summary)
36,Emtricitabine (FTC),Amoxicillin,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Amoxicillin is mainly eliminated unchanged in the kidney and in vitro data indicate that it is a substrate of OAT3. Emtricitabine is not eliminated by OAT3.,(See Summary)
37,Emtricitabine (FTC),Amphetamine,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Amphetamine is metabolized by CYP2D6. ,(See Summary)
38,Emtricitabine (FTC),Amphotericin B,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as amphotericin is not appreciably metabolized and is eliminated to a large extent in the bile.,(See Summary)
39,Emtricitabine (FTC),Ampicillin,Potential Weak Interaction,Very Low,"Renal clearance of ampicillin occurs partly by glomerular filtration and partly by tubular secretion; it is reduced by probenecid. About 20 to 40% of an oral dose may be excreted unchanged in the urine in 6 hours. After parenteral use about 60 to 80% is excreted in the urine within 6 hours. As emtricitabine is eliminated by renal tubular secretion, there is potential for competition with ampicillin for renal transporters, which could lead to increased levels of either drug when ampicillin is administered intravenously. When administered orally, there is little potential for significant interaction.",(See Summary)
40,Emtricitabine (FTC),Anastrozole,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Anastrozole is mainly oxidized to hydroxyanastrozole by CYP3A4 (major) and glucuronidated by UGT1A4.,(See Summary)
41,Emtricitabine (FTC),Anidulafungin,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Anidulafungin is not metabolised hepatically but undergoes chemical degradation at physiological temperature.,(See Summary)
42,Emtricitabine (FTC),Antacids,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as antacids are unlikely to alter emtricitabine absorption.,(See Summary)
43,Emtricitabine (FTC),Anti-thymocyte globulin,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Thymoglobulins are cleared by the reticuloendothelial system.,(See Summary)
44,Emtricitabine (FTC),Apixaban,No Interaction Expected,Very Low,"Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Apixaban is metabolized by CYP3A4 and to a lesser extent by CYP1A2, CYP2C8, CYP2C9 and CYP2C19.",(See Summary)
45,Emtricitabine (FTC),Apomorphine,No Interaction Expected,Very Low,"Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as apomorphine is metabolized by several pathways including glucuronidation, sulfation and to a lesser extent N-demethylation.",(See Summary)
46,Emtricitabine (FTC),Aprepitant,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Aprepitant is mainly metabolized by CYP3A4 and to a lesser extent by CYPs 1A2 and 2C19.,(See Summary)
47,Emtricitabine (FTC),Argatroban,No Interaction Expected,Very Low,"Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Argatroban undergoes metabolism in the liver via hydroxylation and aromatization. In vitro studies indicate that CYP3A4 plays a role in argatroban metabolism, however, human drug-drug interactions studies suggest that metabolism via CYP3A4 is not a major elimination pathway in vivo.",(See Summary)
48,Emtricitabine (FTC),Aripiprazole,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as aripiprazole is metabolized by CYP3A4 and CYP2D6.,(See Summary)
49,Emtricitabine (FTC),Artemisinin,No Interaction Expected,Very Low,"Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Artemisinins undergo rapid metabolism via several CYP450 (CYPs 3A4, 2A6, 2B6) and the active metabolite (dihydroartemisinin, which has greater potency than the parent drug) is further metabolized via UGTs 1A9 and 2B7. ",(See Summary)
50,Emtricitabine (FTC),Ascorbic Acid (Vitamin C) [in multivitamins],No Interaction Expected,Very Low,"Coadministration has not been studied. Large doses of ascorbic acid may cause the urine to become acidic causing unexpected renal tubular reabsorption of acidic drugs, thus producing an exaggerated response. Conversely basic drugs may exhibit decreased reabsorption resulting in a decreased therapeutic effect. Emtricitabine is predominantly eliminated unchanged via active renal tubular secretion, however unless treatment with ascorbic acid involves large doses of prolonged duration, significant interactions are not expected with vitamin C when given alone or in multivitamins.",(See Summary)
51,Emtricitabine (FTC),Asenapine,No Interaction Expected,Very Low,"Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Asenapine is metabolized by glucuronidation (UGT1A4) and oxidative metabolism (mainly CYP1A2, with minor contributions from CYP3A4 and CYP2D6).",(See Summary)
52,Emtricitabine (FTC),Asparaginase,No Interaction Expected,Very Low,"This interaction has not been studied. Based on the metabolic profiles of both drugs, there is little potential for pharmacokinetic interaction. Limited data suggest that asparaginase is likely to be eliminated by the reticuloendothelial system. Less than 0.1% of a total injected dose is recovered in urine.",(See Summary)
53,Emtricitabine (FTC),Aspirin (Analgesic),No Interaction Expected,Very Low,"Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Aspirin is rapidly deacetylated to salicylic acid and then further metabolized mainly by glucuronidation (by several UGT, major UGT1A6). ",(See Summary)
54,Emtricitabine (FTC),Aspirin (Anti-platelet),No Interaction Expected,Very Low,"Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Aspirin is rapidly deacetylated to salicylic acid and then further metabolized mainly by glucuronidation (by several UGT, major UGT1A6).",(See Summary)
55,Emtricitabine (FTC),Astemizole,No Interaction Expected,Very Low,"Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as astemizole is metabolized by CYPs 2D6, 2J2 and 3A4.",(See Summary)
56,Emtricitabine (FTC),Atazanavir alone (ATV),No Interaction Expected,Very Low,"Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Based on the results of in vitro experiments and the known elimination pathways of emtricitabine, the potential for CYP450 mediated interactions involving emtricitabine with other medicinal products is low.",(See Summary)
57,Emtricitabine (FTC),Atazanavir/cobicistat (ATV/c),No Interaction Expected,Very Low,"Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Based on the results of in vitro experiments and the known elimination pathways of emtricitabine, the potential for CYP450 mediated interactions involving emtricitabine with other medicinal products is low. Cobicistat has been shown to decrease estimated creatinine clearance due to inhibition of tubular secretion of creatinine without affecting actual renal glomerular function. Atazanavir/cobicistat should not be coadministered with emtricitabine in patients with creatinine clearance less than 70ml/min.","Cobicistat has been shown to decrease estimated creatinine clearance due to inhibition of tubular secretion of creatinine without affecting actual renal glomerular function. Evotaz should not be initiated in patients with creatinine clearance less than 70 ml/min if any coadministered agent (e.g. emtricitabine) requires dose adjustment based on creatinine clearance.Evotaz Summary of Product Characteristics, Bristol-Myers Squibb Pharmaceuticals Ltd, November 2018."
58,Emtricitabine (FTC),Atazanavir + ritonavir (ATV/r),No Interaction Expected,Very Low,"Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Based on the results of in vitro experiments and the known elimination pathways of emtricitabine, the potential for CYP450 mediated interactions involving emtricitabine with other medicinal products is low.",(See Summary)
59,Emtricitabine (FTC),Atenolol,No Interaction Expected,Very Low,"Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as atenolol is mainly eliminated unchanged by the kidney, both by glomerular filtration and active secretion via the renal transporters OCT2 and MATE1.",(See Summary)
60,Emtricitabine (FTC),Atorvastatin,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as atorvastatin is metabolized by CYP3A4.,(See Summary)
61,Emtricitabine (FTC),Atovaquone,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as atovaquone is mainly eliminated unchanged in the faeces.,(See Summary)
62,Emtricitabine (FTC),Atropine,No Interaction Expected,Very Low,"This interaction has not been studied. Based on the metabolism/elimination profiles of both drugs, there is little potential for interaction when atropine is used either systemically or as eye drops. Up to 50% of a dose is excreted unchanged via the kidneys. There is therefore low potential for clinically significant interactions with emtricitabine via competition for renal elimination pathways.",(See Summary)
63,Emtricitabine (FTC),Avanafil,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Avanafil is primarily metabolized by CYP3A4. ,(See Summary)
64,Emtricitabine (FTC),Azathioprine,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Azathioprine is metabolized to 6-mercaptopurine which is further inactivated by xanthine oxidase and thiopurine methyltransferase. ,(See Summary)
65,Emtricitabine (FTC),Azithromycin,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as azithromycin is mainly eliminated via biliary excretion.,(See Summary)
66,Emtricitabine (FTC),Baclofen,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as baclofen is primarily eliminated by glomerular filtration.,(See Summary)
67,Emtricitabine (FTC),Basiliximab,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Basiliximab is a monoclonal IgG antibody. Elimination is similar to endogenous IgG and occurs primarily via proteolytic catabolism throughout the body.,(See Summary)
68,Emtricitabine (FTC),Beclometasone,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Beclometasone is a pro-drug which is not metabolised by CYP450 but is hydrolysed via esterase enzymes to the highly active metabolite beclometasone-17-monopropionate.,(See Summary)
69,Emtricitabine (FTC),Bedaquiline,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as bedaquiline is metabolised by CYP3A4 and mainly eliminated in faeces. There are no clinical data on the safety and efficacy of bedaquiline when coadministered with antiretroviral agents.,(See Summary)
70,Emtricitabine (FTC),Belatacept,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Belatacept is a protein that undergoes non-CYP mediated metabolism in the liver.,(See Summary)
71,Emtricitabine (FTC),Benazepril,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Benazepril is rapidly hydrolyzed to its active metabolite benazeprilat which is eliminated predominantly renally.,(See Summary)
72,Emtricitabine (FTC),Bendroflumethiazide,No Interaction Expected,Very Low,"Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Bendroflumethiazide is eliminated by hepatic metabolism (70%, exact pathway not known) and excreted unchanged in the urine (30%) via OAT1 and OAT3. A drug interaction is unlikely as emtricitabine and bendroflumethiazide are eliminated by different renal transporters.",(See Summary)
73,Emtricitabine (FTC),Benserazide,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a pharmacokinetic interaction is unlikely as benserazide is hydrolysed to trihydroxybenzylhydrazine. ,(See Summary)
74,Emtricitabine (FTC),Benznidazole,No Interaction Expected,Very Low,"Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Benznidazole undergoes non-CYP mediated metabolism and partly CYP mediated metabolism. Renal elimination of unchanged benznidazole appears to be minimal and there is little potential for an interaction via competition for renal elimination pathways. A case study of a patient taking an antiretroviral regimen of tenofovir, emtricitabine and raltegravir reported no clinical or laboratory adverse events when the patient received benznidazole 5 mg/kg daily for 90 days. At the end of treatment, the patient’s viral load remained undetectable, and CD4 count was maintained.","A case study of a patient taking an antiretroviral regimen of tenofovir, emtricitabine and raltegravir reported no clinical or laboratory adverse events when the patient received benznidazole 5mg/kg daily for 90 days for treatment of Chagas disease. At the end of treatment, the patient’s viral load remained undetectable, and CD4 count was maintained. Treatment for Chagas disease was successful. Rodríguez-Guardado A, Tuset M, Asensi V, Miró JM. Human immunodeficiency virus and Chagas disease coinfection treated successfully with benznidazole and a raltegravir-based antiretroviral regimen: a case report. Med Clin (Barc). 2011 Sep 10;137(6):278-9."
75,Emtricitabine (FTC),Bepridil,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as bepridil is mainly metabolized by CYP2D6 and to a lesser extent by CYP3A4.,(See Summary)
76,Emtricitabine (FTC),Betahistine,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Betahistine is metabolized by monoamine oxidase. ,(See Summary)
77,Emtricitabine (FTC),Betamethasone,No Interaction Expected,Very Low,"Coadministration has not been studied but based on metabolism and clearance, a clinically significant interaction is unlikely. Betamethasone is metabolized by CYP3A4.",(See Summary)
78,Emtricitabine (FTC),Betrixaban,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as betrixaban is largely eliminated unchanged through biliary secretion via P-gp.,(See Summary)
79,Emtricitabine (FTC),Bevacizumab,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant pharmacokinetic interaction is unlikely as bevacizumab is metabolized via proteolytic catabolism.,(See Summary)
80,Emtricitabine (FTC),Bexarotene,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant pharmacokinetic interaction is unlikely. Bexarotene is mainly metabolized by CYP3A4.,(See Summary)
81,Emtricitabine (FTC),Bezafibrate,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as in vitro data suggest that bezafibrate inhibits the renal transporter OAT1 and emtricitabine is excreted by different renal transporters.,(See Summary)
82,Emtricitabine (FTC),Bictegravir/ Emtricitabine/Tenofovir alafenamide (BIC/FTC/TAF),Do Not Coadminister,Very Low,"Biktarvy (bictegravir, emtricitabine, tenofovir alafenamide) is indicated for use as a complete regimen for the treatment of HIV 1 infection and must not be administered with other antiretroviral products or with additional emtricitabine.","Biktarvy should not be co-administered with other antiretroviral medicinal products.Biktarvy Summary of Product Characteristics, Gilead Sciences Ltd, June 2019.As Biktarvy is a complete regimen, coadministration with other antiretroviral medications for the treatment of HIV-1 infection is not recommended.Biktarvy Prescribing Information, Gilead Sciences Inc, August 2019.Emtricitabine should not be taken with any other medicinal products containing emtricitabine.Emtriva Summary of Product Characteristics, Gilead Sciences Ltd, April 2019."
83,Emtricitabine (FTC),Biperiden,No Interaction Expected,Very Low,"Coadministration has not been studied but based on limited information concerning the metabolism and clearance of biperiden, there is little potential for clinically significant interaction. Limited human data suggest biperiden undergoes hydroxylation in the liver.",(See Summary)
84,Emtricitabine (FTC),Bisacodyl,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Bisacodyl is converted to an active metabolite by intestinal and bacterial enzymes. Absorption from the gastrointestinal tract is minimal and the small amount absorbed is excreted in the urine as the glucuronide.,(See Summary)
85,Emtricitabine (FTC),Bisoprolol,No Interaction Expected,Very Low,"Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Bisoprolol is partly metabolized by CYP3A4 and CYP2D6 and partly eliminated unchanged in the urine. In vitro data indicate that bisoprolol inhibits OCT2, however a clinically relevant interaction with emtricitabine is unlikely as it is eliminated by different renal transporters.",(See Summary)
86,Emtricitabine (FTC),Bleomycin,No Interaction Expected,Very Low,"Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Bleomycin is inactivated by a cytosolic enzyme, bleomycin hydrolase, and two thirds of the administered drug is excreted unchanged in urine, probably by glomerular filtration. ",(See Summary)
87,Emtricitabine (FTC),Bortezomib,No Interaction Expected,Very Low,"Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Bortezomib is mainly metabolized by CYP3A4 and 2C19 and to a lesser extent by CYPs 1A2, 2D6 and 2C9.",(See Summary)
88,Emtricitabine (FTC),Bosentan,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as bosentan is metabolized by CYP3A4 and CYP2C9. ,(See Summary)
89,Emtricitabine (FTC),Bromazepam,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as bromazepam undergoes oxidative biotransformation. ,(See Summary)
90,Emtricitabine (FTC),Budesonide,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as budesonide is metabolized by CYP3A4.,(See Summary)
91,Emtricitabine (FTC),Bupivacaine,No Interaction Expected,Very Low,"This interaction has not been studied. Based on the metabolism/elimination and toxicity profiles of both drugs, there is little potential for interaction. Renal excretion of unchanged bupivacaine is thought to account for approximately 1% of a dose. There is therefore little potential for interaction with emtricitabine via competition for renal elimination pathways.",(See Summary)
92,Emtricitabine (FTC),Buprenorphine,No Interaction Expected,Very Low,"Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Buprenorphine undergoes both N-dealkylation to form norbuprenorphine (via CYP3A4) and glucuronidation (via UGT2B7 and UGT1A1). Norbuprenorphine, an active metabolite, can further undergo glucuronidation (via UGT1A3 and UGT1A1).",(See Summary)
93,Emtricitabine (FTC),Bupropion (Amfebutamone),No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as bupropion is primarily metabolized by CYP2B6. ,(See Summary)
94,Emtricitabine (FTC),Buspirone,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as buspirone is metabolized by CYP3A4.,(See Summary)
95,Emtricitabine (FTC),Caffeine citrate,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as caffeine is mainly metabolized by CYP1A2. ,(See Summary)
96,Emtricitabine (FTC),Calcium folinate,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely.,(See Summary)
97,Emtricitabine (FTC),Calcium supplements,No Interaction Expected,Very Low,"Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Calcium is eliminated through faeces, urine and sweat.",(See Summary)
