,Drug_1,drug2,Level_of_interaction,Quality_of_interaction,Summary,Description
42,Didanosine (ddI),Antacids,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as antacids are unlikely to alter didanosine absorption.,(See Summary)
43,Didanosine (ddI),Anti-thymocyte globulin,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Thymoglobulins are cleared by the reticuloendothelial system.,(See Summary)
44,Didanosine (ddI),Apixaban,No Interaction Expected,Very Low,"Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Apixaban is metabolized by CYP3A4 and to a lesser extent by CYP1A2, CYP2C8, CYP2C9 and CYP2C19.",(See Summary)
45,Didanosine (ddI),Apomorphine,No Interaction Expected,Very Low,"Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as apomorphine is metabolized by several pathways including glucuronidation, sulfation and to a lesser extent N-demethylation.",(See Summary)
46,Didanosine (ddI),Aprepitant,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Aprepitant is mainly metabolized by CYP3A4 and to a lesser extent by CYPs 1A2 and 2C19.,(See Summary)
47,Didanosine (ddI),Argatroban,No Interaction Expected,Very Low,"Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Argatroban undergoes metabolism in the liver via hydroxylation and aromatization. In vitro studies indicate that CYP3A4 plays a role in argatroban metabolism, however, human drug-drug interactions studies suggest that metabolism via CYP3A4 is not a major elimination pathway in vivo.",(See Summary)
48,Didanosine (ddI),Aripiprazole,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as aripiprazole is metabolized by CYP3A4 and CYP2D6.,(See Summary)
49,Didanosine (ddI),Artemisinin,No Interaction Expected,Very Low,"Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Artemisinins undergo rapid metabolism via several CYP450 (CYPs 3A4, 2A6, 2B6) and the active metabolite (dihydroartemisinin, which has greater potency than the parent drug) is further metabolized via UGTs 1A9 and 2B7. ",(See Summary)
50,Didanosine (ddI),Ascorbic Acid (Vitamin C) [in multivitamins],No Interaction Expected,Very Low,"Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely with vitamin C when given alone or in multivitamins. Ascorbic acid is oxidised to dehydroascorbic acid where some is metabolised to oxalic acid and the inactive ascorbate-2-sulphate. Large doses are rapidly excreted in the urine when in excess of the requirements of the body. There is therefore little potential for interaction with didanosine via modulation of, or competition for metabolic pathways.",(See Summary)
51,Didanosine (ddI),Asenapine,No Interaction Expected,Very Low,"Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Asenapine is metabolized by glucuronidation (UGT1A4) and oxidative metabolism (mainly CYP1A2, with minor contributions from CYP3A4 and CYP2D6).",(See Summary)
52,Didanosine (ddI),Asparaginase,Potential Interaction,Very Low,"Coadministration has not been studied but based on metabolism and clearance a pharmacokinetic interaction is unlikely. However, acute pancreatitis is a relatively common adverse event in patients taking asparaginase, and has also been associated with didanosine therapy (<1% of patients), which has been fatal in some cases. When treatment with other medicinal products known to cause pancreatic toxicity is unavoidable, didanosine should be used only with extreme caution and close observation is warranted.",(See Summary)
53,Didanosine (ddI),Aspirin (Analgesic),No Interaction Expected,Very Low,"Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Aspirin is rapidly deacetylated to salicylic acid and then further metabolized mainly by glucuronidation (by several UGT, major UGT1A6). ",(See Summary)
54,Didanosine (ddI),Aspirin (Anti-platelet),No Interaction Expected,Very Low,"Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Aspirin is rapidly deacetylated to salicylic acid and then further metabolized mainly by glucuronidation (by several UGT, major UGT1A6).",(See Summary)
55,Didanosine (ddI),Astemizole,No Interaction Expected,Very Low,"Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as astemizole is metabolized by CYPs 2D6, 2J2 and 3A4.",(See Summary)
56,Didanosine (ddI),Atazanavir alone (ATV),Potential Interaction,Low,"It is recommended that didanosine be administered on an empty stomach. When coadministered with didanosine, atazanavir should be given with food 2 h before or 1 h after didanosine. The buffered formulation of didanosine, but not the enteric coated formulation, decreased atazanavir concentrations. Didanosine concentrations were decreased in the presence of food.","Didanosine should be taken at the fasted state 2 hours after Reyataz taken with food. Coadministration of didanosine (buffered tablets; 200 mg, single dose) and stavudine (40 mg single dose) with atazanavir (400 mg single dose) was studied in healthy volunteers. With simultaneous administration (fasted), atazanavir AUC, Cmax and Cmin decreased 87%, 89% and 84%, respectively. When atazanavir was dose 1 hour after didanosine and stavudine (fasted), atazanavir AUC and Cmin were unchanged, while Cmax increased 12%. Atazanavir concentrations were greatly decreased when coadministered with didanosine (buffered tablets) and stavudine. The mechanism of interaction is a reduced solubility of atazanavir with increasing pH related to the presence of anti-acid agent in didanosine buffered tablets. No significant effect on didanosine and stavudine concentrations was observed. Coadministration of didanosine (enteric coated capsules; 400 mg single dose, with food) and atazanavir/ritonavir (300 mg/100 mg, once daily) was studied in healthy volunteers. Didanosine AUC and Cmax decreased 34%, 38% and Cmin increased 25%. No significant effect on atazanavir concentrations was observed when administered with enteric-coated didanosine, but administration with food decreased didanosine concentrations.Reyataz Summary of Product Characteristics, Bristol-Myers Squibb Pharmaceuticals Ltd, October 2018.Atazanavir solubility decreases as pH increases. Reduced plasma concentrations of atazanavir are expected if buffered medications are administered with Reyataz. Coadministration of Reyataz with didanosine buffered tablets resulted in a marked decrease in atazanavir exposure. It is recommended that Reyataz be given (with food) 2 h before or 1 h after didanosine buffered formulations. Simultaneous administration of didanosine EC and Reyataz with food results in a decrease in didanosine exposure. Thus, Reyataz and didanosine EC should be administered at different times. Coadministration of didanosine (buffered tablets; 200 mg, single dose) and stavudine (40 mg single dose) with atazanavir (400 mg single dose) was studied in healthy volunteers. With simultaneous administration (n=31, fasted), atazanavir Cmax, AUC and Cmin decreased 89%, 87% and 84%, respectively. When atazanavir was dosed 1 hour after didanosine and stavudine (n=32, fasted), atazanavir Cmax increased 12% and AUC and Cmin both increased 3%. Reyataz did not have a significant effect on the exposures of didanosine (when administered as the buffered tablet). Coadministration of didanosine (400 mg, enteric-coated capsules, single dose, fed) with atazanavir (400 mg, once daily) was studied in 34 healthy volunteers. Didanosine Cmax and AUC decreased 36% and 34%, while Cmin increased 13%. Coadministration of didanosine (400 mg, enteric-coated capsules, single dose, fed) with atazanavir/ritonavir (300 mg/100 mg, once daily) was studied in 31 healthy volunteers. Didanosine Cmax and AUC decreased 38% and 34%, respectively, while Cmin increased 25%. Didanosine EC had no significant effect on atazanavir exposures.Reyataz US Prescribing Information Bristol-Myers Squibb Company, March 2018.The interaction between the enteric coated formulation of didanosine (ddI-EC, 400 mg once daily) and atazanavir (400 mg alone or 300 mg plus 100 mg ritonavir once daily) was investigated in 35 healthy volunteers. ddI had no effect on atazanavir or atazanavir/ritonavir exposure. Reduced plasma didanosine exposure was observed when didanosine was administered with atazanavir (or atazanavir/ritonavir) and food consistent with the effect of food previously observed on didanosine. Both drugs should, therefore, be administered as per their current dosing recommendations but at different times: didanosine in the fasted state and atazanavir with food. Pharmacokinetics of didanosine enteric-coated capsules co-administered with atazanavir or atazanavir/ritonavir. Kaul S, Olszyk C, Ji P, et al 12th Conference on Retroviruses and Opportunistic Infections, Boston, February 2005, abstract 648.The pharmacokinetics of atazanavir (400 mg once daily) with ddI-EC and/or tenofovir (300 mg once daily) were investigated in 36 healthy subjects. Addition of ddI (500 mg with food) decreased atazanavir Cmax, AUC and Cmin (14%, 11% and 18% respectively); ddI Cmax, AUC and Cmin were increased by 1.08-, 1.26- and 2.18-fold respectively compared to ddI 400 mg alone without food. In the presence of ddI-EC (250 mg once daily with food) and tenofovir (300 mg once daily), atazanavir Cmax, AUC and Cmin decreased by 24%, 26% and 39% respectively (compared to atazanavir alone); ddI Cmax, AUC and Cmin changed 0.95-, 1.15- and 1.89-fold respectively (compared to ddI 400 mg alone without food). Pharmacokinetic evaluation of the combination of atazanavir, enteric coated didanosine and tenofovir disoproxil fumarate for a once daily antiretroviral regimen. Kaul S, Bassi K, Damle B, et al. 43rd ICAAC, Chicago, September 2003, abstract A-1616.Coadministration of atazanavir (400 mg single dose) with didanosine buffered tablets (200 mg single dose) did not alter exposure to didanosine (8% and 2% reduction in Cmax and AUC respectively, n=31); however, exposure to atazanavir was markedly decreased (Cmax, AUC and Cmin decreased by 89, 87 and 84% respectively, n =31. Administration of atazanavir (400 mg single dose) 1 h after ddI buffered tablets (200 mg single dose), resulted in no significant change in atazanavir Cmax. AUC or Cmin (1.12-, 1.03- and 1.03-fold increase respectively, n=31).BMS-232632: a summary of multiple dose pharmacokinetic, food effect and drug interactions studies in healthy subjects. O’Mara E, Mummaneni V, Randal D, et al. 7th Conference on Retroviruses and Opportunistic Infections, San Francisco, February 2000, abstract 504."
57,Didanosine (ddI),Atazanavir/cobicistat (ATV/c),Potential Interaction,Very Low,"It is recommended that didanosine be administered on an empty stomach. When coadministered with didanosine, atazanavir/cobicistat should be given with food 2 h before or 1 h after didanosine. The buffered formulation of didanosine, but not the enteric coated formulation, decreased atazanavir concentrations. Didanosine concentrations were decreased in the presence of food.","Didanosine should be taken in the fasted state 2 hours after Evotaz taken with food. Atazanavir concentrations were greatly decreased when coadministered with didanosine (buffered tablets) and stavudine. Coadministration of didanosine/stavudine (200 mg buffered tablets/40 mg, single dose) with atazanavir (400 mg, single dose) was studied under fasting conditions. Simultaneous administration decreased AUC, Cmax and Cmin by 87%, 89% and 84%, respectively; administration of atazanavir 1 h after ddl/d4T) increased atazanavir Cmax by 12%, but AUC and Cmin were unchanged. The mechanism of interaction is a reduced solubility of atazanavir with increasing pH related to the presence of anti-acid agent in didanosine buffered tablets. No significant effect on didanosine and stavudine concentrations was observed. Coadministration of didanosine (enteric coasted tablets, 400 mg single dose with food) with atazanavir (400 mg, once daily) decreased didanosine AUC and Cmax by 34% and 36%, but Cmin increased by 13%. No significant effect on atazanavir concentrations was observed when administered with enteric-coated didanosine, but administration with food decreased didanosine concentrations.Evotaz Summary of Product Characteristics, Bristol-Myers Squibb Pharmaceuticals Ltd, November 2018.Coadministration may decrease atazanavir and didanosine concentrations. It is recommended that Evotaz be given with food 2 hours before or 1 hour after didanosine buffered formulations. Simultaneous administration of didanosine EC and atazanavir with food results in a decrease in didanosine exposure. Thus, Evotaz and didanosine EC should be administered at different times.Evotaz US Prescribing Information Bristol-Myers Squibb Company, March 2018."
58,Didanosine (ddI),Atazanavir + ritonavir (ATV/r),Potential Interaction,Low,"It is recommended that didanosine be administered on an empty stomach. When coadministered with didanosine, atazanavir/ritonavir should be given with food 2 h before or 1 h after didanosine. The buffered formulation of didanosine, but not the enteric coated formulation, decreased atazanavir concentrations. Didanosine concentrations were decreased in the presence of food.","Didanosine should be taken at the fasted state 2 hours after Reyataz taken with food. Coadministration of didanosine (buffered tablets; 200 mg, single dose) and stavudine (40 mg single dose) with atazanavir (400 mg single dose) was studied in healthy volunteers. With simultaneous administration (fasted), atazanavir AUC, Cmax and Cmin decreased 87%, 89% and 84%, respectively. When atazanavir was dose 1 hour after didanosine and stavudine (fasted), atazanavir AUC and Cmin were unchanged, while Cmax increased 12%. Atazanavir concentrations were greatly decreased when coadministered with didanosine (buffered tablets) and stavudine. The mechanism of interaction is a reduced solubility of atazanavir with increasing pH related to the presence of anti-acid agent in didanosine buffered tablets. No significant effect on didanosine and stavudine concentrations was observed. Coadministration of didanosine (enteric coated capsules; 400 mg single dose, with food) and atazanavir/ritonavir (300 mg/100 mg, once daily) was studied in healthy volunteers. Didanosine AUC and Cmax decreased 34%, 38% and Cmin increased 25%. No significant effect on atazanavir concentrations was observed when administered with enteric-coated didanosine, but administration with food decreased didanosine concentrations.Reyataz Summary of Product Characteristics, Bristol-Myers Squibb Pharmaceuticals Ltd, October 2018.Atazanavir solubility decreases as pH increases. Reduced plasma concentrations of atazanavir are expected if buffered medications are administered with Reyataz. Coadministration of Reyataz with didanosine buffered tablets resulted in a marked decrease in atazanavir exposure. It is recommended that Reyataz be given (with food) 2 h before or 1 h after didanosine buffered formulations. Simultaneous administration of didanosine EC and Reyataz with food results in a decrease in didanosine exposure. Thus, Reyataz and didanosine EC should be administered at different times. Coadministration of didanosine (buffered tablets; 200 mg, single dose) and stavudine (40 mg single dose) with atazanavir (400 mg single dose) was studied in healthy volunteers. With simultaneous administration (n=31, fasted), atazanavir Cmax, AUC and Cmin decreased 89%, 87% and 84%, respectively. When atazanavir was dosed 1 hour after didanosine and stavudine (n=32, fasted), atazanavir Cmax increased 12% and AUC and Cmin both increased 3%. Reyataz did not have a significant effect on the exposures of didanosine (when administered as the buffered tablet). Coadministration of didanosine (400 mg, enteric-coated capsules, single dose, fed) with atazanavir (400 mg, once daily) was studied in 34 healthy volunteers. Didanosine Cmax and AUC decreased 36% and 34%, while Cmin increased 13%. Coadministration of didanosine (400 mg, enteric-coated capsules, single dose, fed) with atazanavir/ritonavir (300 mg/100 mg, once daily) was studied in 31 healthy volunteers. Didanosine Cmax and AUC decreased 38% and 34%, respectively, while Cmin increased 25%. Didanosine EC had no significant effect on atazanavir exposures.Reyataz US Prescribing Information Bristol-Myers Squibb Company, March 2018.The interaction between the enteric coated formulation of didanosine (ddI-EC, 400 mg once daily) and atazanavir (400 mg alone or 300 mg plus 100 mg ritonavir once daily) was investigated in 35 healthy volunteers. ddI had no effect on atazanavir or atazanavir/ritonavir exposure. Reduced plasma didanosine exposure was observed when didanosine was administered with atazanavir (or atazanavir/ritonavir) and food consistent with the effect of food previously observed on didanosine. Both drugs should therefore be administered as per their current dosing recommendations but at different times: didanosine in the fasted state and atazanavir with food. Pharmacokinetics of didanosine enteric-coated capsules co-administered with atazanavir or atazanavir/ritonavir. Kaul S, Olszyk C, Ji P, et al 12th Conference on Retroviruses and Opportunistic Infections, Boston, February 2005, abstract 648."
59,Didanosine (ddI),Atenolol,No Interaction Expected,Very Low,"Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as atenolol is mainly eliminated unchanged by the kidney, both by glomerular filtration and active secretion via the renal transporters OCT2 and MATE1.",(See Summary)
60,Didanosine (ddI),Atorvastatin,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as atorvastatin is metabolized by CYP3A4.,(See Summary)
61,Didanosine (ddI),Atovaquone,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as atovaquone is mainly eliminated unchanged in the faeces.,(See Summary)
62,Didanosine (ddI),Atropine,No Interaction Expected,Very Low,"This interaction has not been studied. Based on the metabolism/elimination profiles of both drugs, there is little potential for interaction when atropine is used either systemically or as eye drops. Although metabolism of atropine is not fully elucidated, up to 50% is excreted unchanged via the kidneys. There is therefore little potential for clinically significant interactions with didanosine via modulation of, or competition for metabolic pathways.",Not Available
63,Didanosine (ddI),Avanafil,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Avanafil is primarily metabolized by CYP3A4. ,(See Summary)
64,Didanosine (ddI),Azathioprine,Potential Interaction,Very Low,"Coadministration has not been studied. Azathioprine is partly inactivated via the enzyme xanthine oxidase. As didanosine is also metabolised by this enzyme, competition could possibly increase the risk of toxicity and monitoring of haematological parameters is recommended.",(See Summary)
