,Drug_1,drug2,Level_of_interaction,Quality_of_interaction,Summary,Description
18,Ritonavir (RTV),Alfentanil,Potential Interaction,Very Low,Coadministration has not been studied. Alfentanil undergoes extensive CYP3A4 metabolism. Ritonavir could potentially increase alfentanil exposure. Administer with caution due to the risk of prolonged or delayed respiratory depression. Adjust dose of alfentanil if needed.,(See Summary)
19,Ritonavir (RTV),Alfuzosin,Do Not Coadminister,Moderate,Coadministration is contraindicated as it may increase alfuzosin concentrations and lead to severe hypotension.,"Ritonavir co-administration is likely to result in increased plasma concentrations of alfuzosin and is therefore contraindicated. Increased plasma concentrations of alfuzosin may lead to severe hypotension. Norvir Summary of Product Characteristics, AbbVie Ltd, September 2016.Coadministration is contraindicated due to potential for serious reactions such as hypotension. Norvir Prescribing Information, AbbVie Inc, December 2016."
20,Ritonavir (RTV),Aliskiren,Do Not Coadminister,Very Low,"Coadministration has not been studied and is not recommended. Aliskiren is minimally metabolized by CYP450, however, P-gp is a major determinant of aliskiren bioavailability. A 5-6 fold increase in exposure was observed with itraconazole 100 mg twice daily (a CYP3A4 and P-gp inhibitor) and a similar interaction is possible with ritonavir (due to inhibition of P-gp by ritonavir). The product labels for aliskiren recommend avoiding concomitant use with CYP3A4 and P-gp inhibitors.",(See Summary)
21,Ritonavir (RTV),Allopurinol,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as allopurinol is converted to oxipurinol by xanthine oxidase and aldehyde oxidase. ,(See Summary)
22,Ritonavir (RTV),Almotriptan,No Interaction Expected,Very Low,"Coadministration has not been studied. Almotriptan is partly eliminated unchanged in the urine and partly metabolized (mainly via monoamine oxidase-A and to a lesser extent by CYP3A4, CYP2D6 and flavin monooxygenase). Although coadministration may increase almotriptan concentrations due to inhibition of CYP3A4 this is unlikely to be of clinical significance.",(See Summary)
23,Ritonavir (RTV),Aloe vera,No Interaction Expected,Very Low,"Coadministration has not been studied but based on metabolism and clearance, a clinically significant interaction is unlikely. Aloe vera is only a weak inhibitor of CYPs in vitro and therefore is unlikely to cause clinically significant interactions. It does not inhibit P-gp and there is no evidence to suggest it impacts UGTs.",(See Summary)
24,Ritonavir (RTV),Alosetron,Potential Interaction,Very Low,"Coadministration has not been studied. In vitro data indicate that alosetron is metabolized by CYPs 2C9 (30%), 3A4 (18%) and 1A2 (10%); however, in vivo data suggest that CYP1A2 plays a more prominent role. In vitro data indicate that ritonavir induces CYP1A2, and coadministration could potentially decrease alosetron exposure.",(See Summary)
25,Ritonavir (RTV),Alprazolam,Potential Interaction,High,"Alprazolam metabolism was inhibited following the introduction of ritonavir (2.5-fold increase in AUC), but at steady state no significant inhibitory effect was observed (12% decrease in AUC). Caution is warranted during the first few days of coadministration, before induction of alprazolam metabolism develops.","Coadministration of alprazolam (1 mg single dose) and ritonavir (200 mg twice daily for 2 days) increased alprazolam AUC by 2.5-fold but had no effect on Cmin. Coadministration with ritonavir (500 mg twice daily for 10 days) decreased alprazolam AUC by 12% and Cmin by 16%. Alprazolam metabolism was inhibited following the introduction of ritonavir. After ritonavir use for 10 days, no inhibitory effect of ritonavir was observed. Caution is warranted during the first several days when alprazolam is co-administered with ritonavir dosed as an antiretroviral agent or as a pharmacokinetic enhancer, before induction of alprazolam metabolism develops. Norvir Summary of Product Characteristics, AbbVie Ltd, September 2016.Coadministration of ritonavir (500 mg every 12 hours for 10 days) with a single dose of alprazolam, in 12 subjects caused a 12% and 16% decrease in alprazolam AUC and Cmax, respectively. Norvir Prescribing Information, AbbVie Inc, December 2016.Following coadministration of ritonavir (500 mg 12 hourly) and a single dose of alprazolam (1 mg) to 12 healthy volunteers, it was found that alprazolam AUC was reduced by 12% and alprazolam Cmax was reduced by 16% in the presence of ritonavir. Ritonavir AUC was in the expected range. Modification of the alprazolam dose in patients receiving ritonavir is unnecessary. Contraindication of alprazolam and ritonavir is unwarranted. Effect of ritonavir on the pharmacokinetics and pharmacodynamics of alprazolam Frye R, Bertz R, Granneman GR, et al. 37th International Conference on Antimicrobial Agents & Chemotherapy, 1997, abstract A-59.Coadministration of ritonavir (200 mg 12 hourly, 4 doses) and alprazolam (1 mg single dose) was investigated in 10 healthy volunteers. Coadministration of ritonavir produced a highly significant prolongation of alprazolam elimination half-life, an increase in AUC and a 41% decrease in clearance. The findings emphasise the complex time dependent consequences of ritonavir co-treatment on the pharmacokinetics of alprazolam. Therapeutic guidance contained in the product labelling should reflect these complexities rather than simply allowing or prohibiting specific drug combinations.Alprazolam-ritonavir interaction: implications for product labelling. Greenblatt DJ, von Molke LL, Harmatz JS, et al. Clin Pharmacol Ther, 2000, 67:335–41. "
26,Ritonavir (RTV),Amantadine,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Amantadine is mainly eliminated renally by glomerular filtration and active secretion. A bicarbonate dependent organic cation transporter has been identified as  the major uptake transporter of amantadine in the renal proximal tubule.,(See Summary)
27,Ritonavir (RTV),Ambrisentan,No Interaction Expected,Moderate,"Coadministration of ambrisentan (5 mg once daily) and ritonavir (100 mg once daily) did not significantly modify ambrisentan exposure when administered to HIV-negative subjects for 10 days (n=42). Ambrisentan is mainly glucuronidated by UGT1A9, UGT2B7, UGT1A3 and is metabolized to a lesser extent by CYP3A4. Ambrisentan is also a substrate of P-gp and OATP1B1. ","Coadministration of ambrisentan (5 mg once daily) and ritonavir (100 mg once daily) was studied in healthy volunteers (n=42) for 10 days. Coadministration had no clinically relevant effect on ambrisentan (Cmax increased by 7%; AUC decreased by 5%) or ritonavir (Cmax decreased by 2%; AUC decreased by 3%). No dose adjustment is required.PAH therapy in HIV: lack of drug-drug interaction between ambrisentan and ritonavir. Gillies H, Wang X, Staehr P, Zack J. American Thoracic Society International Conference, Denver, CO, USA [abstract]. Am J Respir Crit Care Med. 2011;183: A5913."
28,Ritonavir (RTV),Amikacin,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as amikacin is eliminated renally by glomerular filtration. ,(See Summary)
29,Ritonavir (RTV),Amiloride,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as amiloride is eliminated unchanged by the kidney.,(See Summary)
30,Ritonavir (RTV),Aminophylline,Potential Interaction,Very Low,"Coadministration has not been studied. Aminophylline is a complex of theophylline and ethylenediamine and is given for its theophylline activity. Theophylline is mainly metabolized by CYP1A2 and in vitro data indicate that ritonavir induces CYP1A2. Based on parallel group comparison, coadministration of theophylline (3 mg/kg three times daily) and ritonavir (500 mg twice daily) decreased theophylline AUC (43%) and Cmin (32%). Monitor plasma concentrations and increase aminophylline dosage if needed.",(See Summary)
31,Ritonavir (RTV),Amiodarone,Do Not Coadminister,Moderate,Coadministration is contraindicated as it is likely to increase amiodarone concentrations and the potential for serious and/or life threatening reactions such as cardiac arrhythmias.,"Amiodarone is contraindicated with ritonavir as coadministration is likely to result in increased plasma concentrations of amiodarone, thereby increasing the risk of arrhythmias or other serious adverse effects. Norvir Summary of Product Characteristics, AbbVie Ltd, September 2016.Amiodarone is contraindicated with ritonavir due to potential for serious and/or life threatening reactions such as cardiac arrhythmias. Norvir Prescribing Information, AbbVie Inc, December 2016."
32,Ritonavir (RTV),Amisulpride,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Amisulpride is weakly metabolized and is primarily eliminated renally.,(See Summary)
33,Ritonavir (RTV),Amitriptyline,Potential Weak Interaction,Very Low,"Coadministration has not been studied. Amitriptyline is metabolised predominantly by CYP2D6 and CYP2C19. Ritonavir dosed as a pharmacokinetic booster is a weak inhibitor of CYP2D6 and therefore might increase amitriptyline exposure, although to a moderate extent. No a priori dosage adjustment is recommended if ritonavir is dosed as a pharmacokinetic booster, however, careful monitoring of therapeutic and adverse effects is recommended with full dose ritonavir.","Ritonavir dosed as an antiretroviral agent is likely to inhibit CYP2D6 and as a result is expected to increase concentrations of amitriptyline. Careful monitoring of therapeutic and adverse effects is recommended when this medicine is concomitantly administered with antiretroviral doses of ritonavir. Norvir Summary of Product Characteristics, AbbVie Ltd, September 2016.When ritonavir is coadministered with tricyclics, plasma concentrations of tricyclics may be increased and a decrease in dose may be needed. Norvir Prescribing Information, AbbVie Inc, December 2016."
34,Ritonavir (RTV),Amlodipine,Potential Interaction,Very Low,"Coadministration has not been studied. Amlodipine is metabolized by CYP3A4 and ritonavir is predicted to increase amlodipine exposure by ~2-fold based on drug-drug interactions studies with amlodipine and indinavir/ritonavir or paritaprevir/ritonavir. If coadministration is indicated, consider a dose reduction for amlodipine of 50%. Close monitoring is recommended.","Ritonavir dosed as a pharmacokinetic enhancer or as an antiretroviral agent inhibits CYP3A4 and as a result is expected to increase the plasma concentrations of calcium channel antagonists. Careful monitoring of therapeutic and adverse effects is recommended when these medicines are concomitantly administered with ritonavir. Norvir Summary of Product Characteristics, AbbVie Ltd, September 2016. The impact on the PR interval of co-administration of ritonavir with other drugs that prolong the PR interval (including calcium channel blockers) has not been evaluated. As a result, co-administration of ritonavir with these drugs should be undertaken with caution, particularly with those drugs metabolized by CYP3A. Clinical monitoring is recommended. Patients should consult their physician if they experience symptoms such as dizziness, lightheadedness, abnormal heart rhythm, or loss of consciousness. Norvir Prescribing Information, AbbVie Inc, December 2016."
35,Ritonavir (RTV),Amodiaquine,Potential Weak Interaction,Very Low,"Coadministration has not been studied. Amodiaquine is metabolized mainly by CYP2C8 to N-desethylamodiaquine, an active metabolite but less potent than the parent compound. Ritonavir dosed as a pharmacokinetic booster is a weak inhibitor of CYP2C8. Ritonavir could potentially increase amodiaquine exposure, although to a moderate extent. No a priori dosage adjustment is recommended.",(See Summary)
36,Ritonavir (RTV),Amoxicillin,No Interaction Expected,Very Low,"Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Amoxicillin is mainly excreted in the urine by glomerular filtration and tubular secretion, and in vitro data indicate that it is a substrate of OAT3.",(See Summary)
37,Ritonavir (RTV),Amphetamine,Potential Interaction,Very Low,"Coadministration has not been studied. Amphetamine is metabolized by CYP2D6 and coadministration could potentially increase amphetamine exposure, although to a moderate extent. However, as dosing of recreational drugs can be variable, caution is advised.",(See Summary)
38,Ritonavir (RTV),Amphotericin B,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely as amphotericin is not appreciably metabolized and is eliminated to a large extent in the bile. ,(See Summary)
39,Ritonavir (RTV),Ampicillin,No Interaction Expected,Very Low,"This interaction has not been studied. Based on the metabolism/elimination and toxicity profiles of both drugs, there is little potential for interaction. Ampicillin is predominantly eliminated unchanged via renal pathways.",(See Summary)
40,Ritonavir (RTV),Anastrozole,Potential Weak Interaction,Very Low,"Coadministration has not been studied. Anastrozole is mainly oxidized to hydroxyanastrozole by CYP3A4 (major) and glucuronidated by UGT1A4. The magnitude of the interaction is predicted to be of moderate intensity as ritonavir has an opposite effect on CYP3A4 (inhibition) and UGT1A4 (induction), which might result in a counterbalancing effect. No a priori dosage adjustment is recommended.",(See Summary)
41,Ritonavir (RTV),Anidulafungin,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Anidulafungin is not metabolised hepatically but undergoes chemical degradation at physiological temperature.,(See Summary)
42,Ritonavir (RTV),Antacids,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely.,(See Summary)
43,Ritonavir (RTV),Anti-thymocyte globulin,No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Thymoglobulins are cleared by the reticuloendothelial system.,(See Summary)
44,Ritonavir (RTV),Apixaban,Do Not Coadminister,Very Low,Coadministration has not been studied and is not recommended. Concentrations of apixaban are expected to increase due to potent CYP3A4 and P-gp inhibition by ritonavir. Increased concentrations of apixaban increase the bleeding risk and the combination should be avoided if possible.,(See Summary)
45,Ritonavir (RTV),Apomorphine,Potential Weak Interaction,Very Low,"Coadministration has not been studied. Apomorphine is metabolized by several pathways that include mainly glucuronidation and sulfation and to a lesser extent N-demethylation. Although protease inhibitors have the potential to induce glucuronidation, the clinical relevance of such an interaction is unknown considering the numerous pathways contributing to apomorphine metabolism. No a priori dosage adjustment is required.",(See Summary)
46,Ritonavir (RTV),Aprepitant,Potential Interaction,Very Low,Coadministration has not been studied. Aprepitant is mainly metabolized by CYP3A4 and is a moderate inhibitor of CYP3A4. Coadministration could potentially increase aprepitant concentrations.,(See Summary)
47,Ritonavir (RTV),Argatroban,No Interaction Expected,Very Low,"Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Argatroban undergoes metabolism in the liver via hydroxylation and aromatization. In vitro studies indicate that CYP3A4 plays a role in argatroban metabolism, however, human drug-drug interactions studies suggest that metabolism via CYP3A4 is not a major elimination pathway in vivo. Erythromycin (a strong CYP3A4 inhibitor) had no effect on argatroban pharmacokinetics and pharmacodynamics and an interaction with ritonavir is unlikely.",(See Summary)
48,Ritonavir (RTV),Aripiprazole,Potential Interaction,Very Low,"Coadministration has not been studied. Aripiprazole is metabolized by CYP3A4 and CYP2D6. Ritonavir could potentially increase aripiprazole concentrations. Monitor adverse effects and decrease aripiprazole dosage if needed. The European SPC advises reducing the aripiprazole dose to approximately one-half of its prescribed dose when given with potent inhibitors of CYP3A4, such as HIV protease inhibitors.",(See Summary)
49,Ritonavir (RTV),Artemisinin,Potential Interaction,Very Low,"Coadministration may increase plasma levels of artemisinins. Close monitoring for artemisinin toxicity required. Artemisinin and derivatives are rapidly metabolized via CYP3A4 to an active metabolite, dihydroartemisinin which has greater potency than the parent drugs. Inhibition of CYP3A4 would reduce dihydroartemisinin, but increase concentrations of the parent drug. The effects of PIs and NNRTIs are unclear. ","LHPG Comment: Artemisinin, and its derivatives such as artesunate and artemether, are rapidly metabolized via CYP3A4 to a biologically active metabolite, dihydroartemisinin (the metabolism of artesunate is so rapid that it may be considered a pro-drug for dihydroartemisinin). Although the parent drugs and dihydroartemisinin all have antimalarial activity, dihydroartemisinin has greater potency than the parent drugs. Inhibition of CYP3A4 would reduce dihydroartemisinin, but increase concentrations of the parent drug and potentially increase the half life of the parent drug. The effects of protease inhibitors and non-nucleoside reverse transcriptase inhibitors are unclear."
50,Ritonavir (RTV),Ascorbic Acid (Vitamin C) [in multivitamins],No Interaction Expected,Very Low,Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely with vitamin C when given alone or in multivitamins. Ascorbic acid is oxidised to dehydroascorbic acid where some is metabolised to oxalic acid and the inactive ascorbate-2-sulphate. Large doses are rapidly excreted in the urine when in excess of the requirements of the body. Ritonavir does not interfere with this metabolic pathway.,(See Summary)
51,Ritonavir (RTV),Asenapine,Potential Interaction,Very Low,"Coadministration has not been studied. Asenapine is metabolized by glucuronidation (UGT1A4) and oxidative metabolism (mainly CYP1A2, with minor contributions from CYP3A4 and CYP2D6). As ritonavir induces CYP1A2 and UGT1A4, it could potentially decrease asenapine exposure. Monitor the clinical effect and increase dosage if needed.",(See Summary)
52,Ritonavir (RTV),Asparaginase,No Interaction Expected,Very Low,"This interaction has not been studied. Based on the metabolic profiles of both drugs, there is little potential for pharmacokinetic interaction. Limited data suggest that asparaginase is likely to be eliminated by the reticuloendothelial system.",(See Summary)
53,Ritonavir (RTV),Aspirin (Analgesic),No Interaction Expected,Very Low,"Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Aspirin is rapidly deacetylated to salicylic acid and then further metabolized mainly by glucuronidation (by several UGT, major UGT1A6). ",(See Summary)
54,Ritonavir (RTV),Aspirin (Anti-platelet),No Interaction Expected,Very Low,"Coadministration has not been studied but based on metabolism and clearance a clinically significant interaction is unlikely. Aspirin is rapidly deacetylated to salicylic acid and then further metabolized mainly by glucuronidation (by several UGT, major UGT1A6).",(See Summary)
55,Ritonavir (RTV),Astemizole,Do Not Coadminister,Moderate,Coadministration is contraindicated as it is likely to increase astemizole concentrations and the risk of cardiac arrhythmias.,"Astemizole is contraindicated with ritonavir as coadministration is likely to result in increased plasma concentrations of astemizole, thereby increasing the risk of serious arrhythmias. Norvir Summary of Product Characteristics, AbbVie Ltd, September 2016.  "
